Tweet id,Tweet text,Tweet category,Tweet label
1.29068E+18,"The future of #commercialrealestate is data, particularly as the industry and economy recover from #covid. We're building a new way of sourcing and securing #occupiers @wbtc_uk - check us out!",other,TRUE
1.29066E+18,"I can't wait for what BTS In The Soop bring to watch, according to the teasers, permission to wait for nice viewing moments. If something good can be said about the corona, #BTS have got even a little ""to experience a normal life"". #MTVHottest BTS @BTS_twt",other,FALSE
1.29067E+18,During COVID-19 what happens if you need to close all or part of your business? @PwC UK's James Hampshire talks to @csoonline about the 7 steps you need to consider when thinking about Cyber Security. Read the article here https://bit.ly/2EJoI5H,politics,FALSE
1.29068E+18,"George Floyd in no way should have died regardless of his crime or resisting. It could have been avoided on both ends. But yeah, lets talk about his covid positive. Why is he in public with no mask on at a liquor store and allegedly passing counterfeit 20s all why being positive",health,FALSE
1.29067E+18,"Covid Effect On Rental Markets: Pricey Cities Become Cheaper, Cheaper Cities Become Costly http://zpr.io/HzZe2 In San Francisco, one and two-bedroom rents are down more than 11% since this time last year. getty While the rental market remains far from robust,",politics,TRUE
1.29064E+18,That's what's up bro. I love seeing their usual rants here. It's a free source of laugh and entertainment.. Some are never allowed to step out of the house since Corona started while others are genuinely bitter to their soul... Let's use their post and catch cruise.,other,FALSE
1.29067E+18,"Yet no govt has ever been liquidated or placed under reconstruction. I am sure will agree that the Min of Health courtesy of Corona, is now the govt. All the living and working protocols are now driven or dictated by the dept of Health. Too much power vested in the Min of health.",health,FALSE
1.29065E+18,"Exactly! Modi promises everything while announcing something big but when we look at outcome we only find `EMPTY' (Demonetisation, 370, Corona Lockdown, economy reforms, job creation, black money and so on)",other,FALSE
1.29068E+18,@GerryConnolly Support #Medicaid #HCBS. #WeAreEssential. Today I urge Congress to support home care workers who are providing care to our country's seniors and individuals with disabilities safe at home during the COVID-19 crisis.,politics,FALSE
1.29068E+18,"We have to stop faking covid first, Sir. It's a bad look to send them back with a plague. I'm sure you understand.",health,FALSE
1.29068E+18,A doctor puts a person into a frail care home without testing that person for the virus who has now tested positive to covid-19. I say that doctor should be arrested and restricted from practicing immediately as he has now endangered the whole home!!,other,FALSE
1.29067E+18,"I am on the side of the young students ... especially now with Covid around, they need to be given every possible chance of a decent future.",other,FALSE
1.29067E+18,nah there’s no way they’re coming bc if they do i can just imagine the backlash they would get for going to the us when covid still happening like ya saw what happened with the itaewon situation ,other,FALSE
1.29068E+18,"The ""Stable Genius"" is cherry-picking data to suit the reality he wants. Trump's comment on the rising death toll of over 158,000 lives lost to COVID-19: ""It is what it is."" #TrumpLiesAmericansDie #TrumpIsACompleteFailure #wtp",politics,FALSE
1.29068E+18,If a pregnant woman wants to give a birth in two months is somehow similar covid 19 vaccine. Listen to the chief scientist of WHO. ,immunity,FALSE
1.29067E+18,"we aren't making plans on how to handle covid, yet here we are talking about parks that most people aren't allowed to go to without fear of getting sick and dying ",other,FALSE
1.29066E+18,"No one said banging thalis, clap and liting diya would stop Corona. Come out from your pappu mindset. And a scientific Congres party what has done in Maharashtra everyone knows. You just rubbish nothing else since 70 years you have just speak but haven't done anything. ",other,FALSE
1.29066E+18,"@DrRPNishank Good to conduct final year exams but what about pregnant ladies especially in B.Ed., arrangements for transportation, facility of food, surity that no spread of CORONA will be there. give a 2nd chance to those cannot appear in xams. @RajatSharmaLive @republic",health,FALSE
1.29067E+18,"#dontPostponeJEEAndNEET There is no end to postponing as COVID sit won't improve at least till mid next year. To meet everyone's concern, conduct timely exam in Sept for those who want to appear. Others can appear next year when situation improves. Their chance can be preserved",health,FALSE
1.29068E+18,"@ArvindKejriwal @msisodia In pursuit of our commitment to contain COVID 19 infections in our state, today we have completed 59,064 number of tests. By far, this is the highest number of tests we have achieved in a single day. This is Assam figures sir please learn from them",politics,FALSE
1.29065E+18,Q. Don't Postpone NEET? A.Let others life be my stepping stone to become a doctor for thy I am a selfish person who will spread Corona even to thy parents. Risking their life for thy future. Where I steps body falls and tears sheds #dontPostponeJEEAndNEET #dontpostponeNEETandJEE,other,FALSE
1.29064E+18,Ice Shivling made by me on the very first of this Sravan asking prayers for the entire world suffering Corona ,other,FALSE
1.29068E+18,"I’d have to ask for help from the 158,000 family members of those dead from Covid; the children at the detention center; the 14 year old suing for DNA saying he raped her. I cannot pass judgement. Back in two weeks.",health,FALSE
1.29064E+18,what I won't give for something similar to happen in india..... i have a better chance of coming up with the cure of corona than this happening.. ,other,FALSE
1.29067E+18,The reality is rest of the world is more concerned over the Covid-19 situation in USA than the Americans who are actually dealing with it. #imo,politics,FALSE
1.29068E+18,"I rather not be responsible of someone else's health even if both parties are negative of Covid-19 in the beginning, being within close proximity of each other places one in harm's way. So I'm postponing any meetings till further notice.",other,FALSE
1.29066E+18,Alone but never lonely is Mr Trump. He tries his best to avoid the wild politics. An old man who does what he can. But the situation is so difficult in the USA Today with Corona on the top of all themes. A murderer is the Corona virus. Please stop the treatment of China now.,politics,FALSE
1.29065E+18,"Thank you. Granma is alive and well, It's a nursing home death. When it happened it's like the rest of the cases were they've just said it was corona..We've not even had a funeral.This was in April. The social impact is worse then anything.",health,FALSE
1.29067E+18,"Report Leak Denouncing #COVID as ‘Global False Alarm’ Those who die from Corona are essentially those who would statistically die this yr, because they've reached end of their lives &amp; their weakened bodies can no longer cope with any random everyday stress ",health,FALSE
1.29068E+18,"Agreed! As an educator there is no realistic way to have students sit facing forward, not moving to ‘increase’ their safety from COVID. Masks are great- let’s talk class size!! ",transmission,FALSE
1.29066E+18,"Dude Corona doesnt impacts only infected people, it will n is affecting economy of EVERY NATION. Be logical dude. I am taling about all research n development programs. Building Silicon valley, empowering youth, making roads n water draining systems. Let's start with Mumbai ",other,FALSE
1.29065E+18,"Good job Lala but without mask, you are donating Corona (DonateCorona). Hope you got my point... ",other,FALSE
1.29064E+18,Why is all the people who did not give two shits about corona and the rules that are now the people taking a million selfies in their masks as if they would even bother wearing one if it wasn’t now compulsory,other,FALSE
1.29068E+18,"The sad thing is these school kids in southern states going to school are just cannon fodder for Trump and the GOP. They know not what they do. Some will die, they will pass on Covid to others that will die too. How low has American humanity got?",politics,FALSE
1.29066E+18,"Yes both issues are different and no link each other and I'm not link both issues. I just saying there are so many issues/problems in India. Why media is silent on Corona cases, more than 100 peoples death in Punjab, dubey encounter, curfew in J&amp;K from last 1yr, Kerala gold scam",politics,FALSE
1.29066E+18,i keep seeing this on my timeline. Corona began in March they shut every business down fired ppl!!!Noone could go to work or NOTHIN but STILL had to pay bills and take care of they family. I’m sure people used that money to pay bills that were backed up from them being laid off!! ,other,FALSE
1.29066E+18,Yeah that’s scary stuff for real. He also said “he doesn’t get sick cause he’s an athlete.” And then..got corona the next month. ,health,FALSE
1.29067E+18,"So off the top I'm not sure I'd say that there is much or any capital being truly destroyed or meaningfully devalued through this. Most of the economy involved in actual commodity production and circulation has continued to run through the covid crisis, the economic retraction...",politics,FALSE
1.29068E+18,"Hello Ima Single Dad, I Lost My Job Due To COVID-19. I’m Currently Low On Food And Essential Items, Can Anyone Help Me And My 3 Year Old Son Please, Also Retweet For Exposure My CashApp Is ($Ogslim5300) My Venmo is Dunk5300 ",other,FALSE
1.29067E+18,"Here's just a sample of the many HCQ trials which have found positive results for the drug's use as a prophylactic against Covid Remember folks, BBC is 100% globalist propaganda! Also, Bill ""super painful vaccine"" Gates donates to BBC Media Action! #defundBBC #DefundTheBBC",immunity,FALSE
1.29067E+18,"mafoi is working hard to control corona, we wish him all good luck",health,FALSE
1.29067E+18,"He should have shown him statistics on people hospitalized by corona. That number is higher than ever. And they don't just hospitalize everyone who has COVID; just the life-threatening cases. Trump would probably think it was great because when they died, that's one less case.",politics,FALSE
1.29067E+18,@narendramodi Good Evening PM Sir this is bring you about the problem wr are facing the middle class people and shopkeeper due to CORONA LOCKDOWN as we had not generated any income from last 5 month's and we are need to pay the rent of house. If rent is not paid then We are .,health,FALSE
1.29068E+18,"As of Tuesday the results of 977,646 COVID-19 tests for 785,018 individuals had been reported to the ISDH, with just under 9 percent returning positive for the disease. The state's 7-day positivity rate (for July 21-27) is just over 7 percent.",politics,TRUE
1.29067E+18,#IAmKashmirAmbassador International communities must put pressure on Endia to lift this inhuman blockade so that patients can get the care and treatment they need for Corona....!!!!!!!! @TeamISF_,health,FALSE
1.29065E+18,"I imagine that sometime, after years of dystopian covid self-isolation, I will finally crawl out of my corona-free lair, blinking in the sun, just to touch another human being one last glorious time before succumbing to the virus and handing in my final dinner-pail.",other,FALSE
1.29068E+18,You can't be serious. Americans are dying due to the total & complete incompetence of @realDonaldTrump He lacks the intelligence to address Covid-19 effectively. We have never ever in our country's history had such blatantly failed leadership from @SenateGOP @SpeakerPelosi,politics,FALSE
1.29065E+18,@Nasty_CSA and @reece_youngking if you guys don't drop your albums they will get attacked by corona virus and delete everything and it have to be us fans suffering cause you've been cooking for so long just serve us we're hungry,other,FALSE
1.29067E+18,"Y’all are gonna be open for like 2 weeks then get a single case which will close the campus again. If you give students the choice between risking corona to blow off steam and following proper CDC and college guidelines, they’ll pick the former 9 times out of 10.",other,FALSE
1.29068E+18,We are staying on top Covid-19 by holding weekly safety meetings. We WILL be opening this Fall and can't wait to see you on the mountain! #winteriscoming #mthigh #covid19,other,FALSE
1.29068E+18,"@Irina_Vukolova ... I think in the evening, The counts stop, My love, to resume the next day. So the number of people who died for COVID-19 here will remain the same, even this evening. ℐℓ٥ﻻﻉ√٥υ ",health,FALSE
1.29064E+18,We could be having corona free e sex but you play too much.,transmission,FALSE
1.29067E+18,"Absolutely. It should offend everyone. There are already two names for it--coronavirus and COVID-19--and the only reason Trump says ""China Virus"" is to try to cast the blame for his horrific response on to another country. He is the lowest form of life.",politics,FALSE
1.29067E+18,ICYMI - yesterday I called on the Administration to set a nationwide standard to return COVID tests around within 72 hours. No one should have to wait a week or more to get their results. ,health,FALSE
1.29064E+18,@RahulGandhi SIR CONGRESS PARTY IS BEST AMONG ALL OTHER PARTIES .. IN THIS PANDEMIC SITUATION OF COVID-19 IN INDIA CBSE AND HRD MINISTRY WANT TO CONDUCT COMPARTMENT EXAM AND WANT CHILDREN TO GET CORONA POSITIVE SIR PLEASE HELP US ON THIS ISSUE ......SIR WE WANT YOUR HELP.........,health,FALSE
1.29064E+18,"It’s 2020 Corona n all and I am still not comfortable with the ease with which people use the words; Penis. Pussy. Fuck. In Public, Songs, speaking etc. societal peace is really missing something and that’s the cause of so much bad. ",other,FALSE
1.29068E+18,"Respected Sir, Colleges are forces to submit 50%fees for new session,sir they are saying withount submission fees they cannot send attendence,due to covid-19 our family are facing so many issues,i request you to say that please they can give time we will pay the fees ",other,FALSE
1.29067E+18,"To be more precise, the last sentence should read: This is the only prescription needed to heal oneself of mild colds&flus; which initiate the immune system to run through it's natural processes of #corona viral and bacterial generation until homeostasis is once again achieved. ",immunity,FALSE
1.29064E+18,the dynamics of death rates demands elections to be postponed till atleast next dec2021 to finally cure world ingen and US in particular an attack from China and Chinese Wuhanise corona virus Be bravo Trump.,politics,FALSE
1.29068E+18,Why stop with covid everything in this world is for sale including you and your ideas. Take it all the way. The media you using to dispute the reality of covid is also fraudulent and not vetted. Everything is a lie including you.,other,FALSE
1.29066E+18,Travelling under corona conditions involves some new rules. Even if you are not travelling yourself and simply picking someone up from the airport. Please wait in front of the terminal if this is the case.,other,FALSE
1.29068E+18,There’s no doubt that #FlexibleWorking will play a bigger role in #businesses post #Covid-19. Read more about how this benefit could help attract and retain talent in @InfluencePRMag:,other,FALSE
1.29067E+18,"The world's first lockdown was announced in Kashmir. Tomorrow marks a year since the lockdown was announced there. Home Minister @AmitShah, who announced the lockdown there, himself does not know what to do next. He went into hiding, claiming that Covid was positive @INCIndia",politics,FALSE
1.29064E+18, Thanks Mr Alter!Please make a decision ASAP! We are exhausted..We don’t have the strength to live...We waited obediently for a long time...We don't want to harm anyone..We only want to be with our loved ones together after 162 days...otherwise I'll die without the Corona,health,FALSE
1.29066E+18,"It will be like this until elections. As a corona survivor, and many of my friends and family have had it, I can safely say it is overhyped by several magnitudes. Symptoms were a walk in the park vs regular flu.",health,FALSE
1.29068E+18,"I do not wear a mask outside! I wear a mask inside stores and other business. I do not walk near other people. I have a compromised immune system. I seriously doubt I will get covid. If people just stay away from other people, but here we have two morons attacking someone. ",transmission,FALSE
1.29064E+18,Governments must think alternative strategies on education delivery as Corona viruses may be with us in the long hall.E- learning is the key to our future education dispensation.,politics,FALSE
1.29068E+18,Up for appox 2000 deaths from Covid-19 later today? Would not be possible without @realDonaldTrump #TrumpIsNotWell,health,FALSE
1.29068E+18,ACTION NEEDED! Join me in sending a letter to the editor to your local paper about the immediate need for Congress to pass a families-and-economy-first COVID package. @MomsRising makes it very easy--&gt;,other,FALSE
1.29064E+18,"some folks under estimate how contagious the novella corona virus named COVID-19 is.,.children aren't expelling it as powerfully as adults do, and they carry a higher viral load.,.i understand a single parent's dilemma with work requirements.,.no way i send any child of mine",health,FALSE
1.29064E+18,"Oh wow my initial interpretation was legit ""I take corona tests on the regular, I take this seriously."" And I just like... Totally accepted that messaging until I thought about it. Seemed perfectly normal...",other,FALSE
1.29067E+18,"I hope he doesn't develop any symptoms, if so it will add 2 or 3 weeks more. I got tested positive for Covid 19 and had no symptoms during the first week. But then had 2 weeks of congestion, fatigue and headaches. In total it took me a bit over 3 weeks to get a negative test.",health,TRUE
1.29068E+18,"Trump & the dems reaches a new stim agreement, HOWEVER the other house republicans do not want to give in, and in short of making everyone go back to work they want to give businesses IMMUNITY FROM COVID RELATED LAWSUITS",politics,FALSE
1.29068E+18,If COVID ever ends you’ll get to see me on campus ,other,FALSE
1.29068E+18,"Hello Ima Single Dad, I Lost My Job Due To COVID-19. I’m Currently Low On Food And Essential Items, Can Anyone Help Me And My 3 Year Old Son Please, Also Retweet For Exposure My CashApp Is ($Ogslim5300) My Venmo is Dunk5300 ",other,FALSE
1.29068E+18,So nobody who died of Covid blamed any Democratic Governor like maybe one that shoved a bunch of positive patients into nursing homes? Somehow doubt CBS would tweet about that.,politics,FALSE
1.29068E+18,imma be spending my birthday alone (again) this year. at least i have an excuse this time thank you covid. you did something good for once,health,FALSE
1.29067E+18,"Do you believe you said this? According to them, piyasa time is important than Corona !! ",health,FALSE
1.29067E+18,"When 260 kids are getting COVID at camp in Georgia, it doesn’t seem like a good time to send kids into a school building where they are crammed in a room with 30 of their closest friends all day now does it?",politics,FALSE
1.29068E+18,I see people complaining that a college wants to track where kids go on campus for Covid-19 and yet they are using cellphones where almost every app tracks them. Tracking your kids for health = Constitutional Violation. Tracking your kids to make others richer = Totally Cool.,other,FALSE
1.29067E+18,You know I'm happy they are gonna perform at the VMAS but are they really gonna risk corona for them???? I mean they are gonna be held at NY with various performances across the city,other,FALSE
1.29068E+18,Respected authorities @cbseindia29 you are requested to cancel the compartment exams 2020 due to the increase in covid cases. As if our honorable Home Minister can be affected by this pandemic then what are we students? @cbseindia29 @narendramodi @DrRPNishank @HRDMinistry,politics,FALSE
1.29068E+18,I voted to #FireDeVos—she needs to go! She never taught in a classroom. She's trying to spread COVID-19 by opening the schools prematurely. She &amp; Black Water merc brother are trying to kill U.S.,politics,FALSE
1.29064E+18,Corona is never gonna be gone. I’m sorry but in all honesty the government needs it to keep control of the population. Why do you think all other countries already went back to normal? It’s not just cuz people don’t listen. It’s because it’s the only thing people listen to.,politics,FALSE
1.29067E+18,Are you blaming the feds for making you send people infected with covid into the nursing homes? Take some responsibility for your own mistakes. #KillerCuomo,other,FALSE
1.29067E+18,I’ve worked around enough ppl to know medical facilities get a lot of money per corona head. And a greater amount of money per ventilator needed.,health,FALSE
1.29066E+18,"#AdimulapuSuresh sir we students left our belongings such as books and clothes in hostels thinking that corona exist for a short period but even today we are not allowed to take things from hostel ..Pls solve this problem sir,and able to bring especially our books ",health,FALSE
1.29068E+18,"Well, that's unfortunate. Esp since this story from yesterday: ""Medical experts say the finding suggests the actual number of COVID-19 cases in Ontario was likely four times higher in June than the official case count"" ",politics,FALSE
1.29068E+18,"In America there is: An economy in ruins Record high unemployment 150,000 people dead of COVID 19 50K people infected with COVID yesterday An administration who have no clue what they are doing. And yet people still support Donald Trump. People are idiots. #DumpTrump2020",politics,FALSE
1.29067E+18,I like how I unbothered I am about my college closing. I already wasn't physically going to the building for classes because of Corona. Then I received a text where they've closes because of the hurricane.,other,FALSE
1.29068E+18,"Help someone get a used car to get back to work when COVID-19 Vaccine is in flow. Buy for $1. Convey to your followers. #ChillHop #JazzHop #LofiHipHop Track is ""Ms Norberrys Parenting Class"" https://youtu.be/cANDFqnMeHY Buy for $1 Here: https://distrokid.com/hyperfollow/pdh1/optimus-chill-3",other,FALSE
1.29068E+18," Coronavirus: Second COVID-19 wave twice as big as the first without effective test, trace, isolating strategy, says new modelling study ",health,FALSE
1.29067E+18,"The glitterarti at play and says more about where we are at than anything else at the moment including “gated community” privilege (perhaps), privacy and stupidity - hold the COVID and pass the wine ... ",other,FALSE
1.29066E+18,It is definite that more and more will be infected with corona as india population is huge. Getting more number does not indicate failure of policy. Important parameters should be cure and death rates. Cure rate going up and death rate going down are encouraging signs.,immunity,TRUE
1.29067E+18,"As we receive our second round of COVID funding, 36 million, 6 million will be allocated to towns. I will advocate to put a portion to our business relief fund &amp; for testing. We need testing sites throughout the County &amp; faster turn around on test results. https://loudounnow.com/2020/07/29/loudoun-to-get-another-36m-for-covid-19-response/",other,TRUE
1.29068E+18,"We did our Covid saliva test samples today as part of quarantine. Basically you spit in a phial. The toddler thought this was some kind of food we weren't sharing and followed us around the apartment saying, ""Yum? Yum?"" Then she cried because we would't let her drink it.",other,FALSE
1.29067E+18,"Covid-19 vaccines may cause mild side effects, experts say, stressing need for education, not alarm https://www.statnews.com/2020/07/27/covid-19-vaccines-may-cause-mild-side-effects-experts-say-stressing-need-for-education-not-alarm/ via @statnews",immunity,TRUE
1.29068E+18,I am going with the one that kept their schools open the entire time during COVID outbreak this seems like the wisest thing to use since it’s the only place that kept their schools open the entire time and since Sweden did not see a bigger rise in young people being infected.....,politics,FALSE
1.29068E+18,"You are playing too safe Its time to get VERY aggressive against Moscow Mitch Expose his wrongdoings, russian ties Better go after Trump on covid, bounties showing how Mitch led acquittal in impeachment trial and how it hurt the country Expose details on unqualified judges",politics,FALSE
1.29068E+18,Corona has taken everything this year ,health,FALSE
1.29068E+18,Arizona reporting 66 new COVID-19 deaths today. Peak date of death is July 15 with 84 deaths closely followed by July 17 with 83 deaths: ,politics,FALSE
1.29068E+18,"Hey all I got a COVID test for free through @Riteaid today. It was painless, quick, no contact, and professional. Please keep wearing your masks and get tested if you’ve been exposed.",transmission,FALSE
1.29067E+18,"As @LVHN began increasing the number of #COVID_19 patients in March and April, Ynes' leadership was evident as she made sure her #environmentalservices team stayed safe as they worked hard cleaning and disinfecting the hospital. https://bit.ly/3hlS0Wn",other,TRUE
1.29068E+18,Another from New England Journal of Medicine: https://www.nejm.org/doi/full/10.1056/NEJMc2025179 I tested positive for the antibody (July 2) but never had any symptoms. My wife tested negative. She &amp; every person in my household EXCEPT ME had Covid symptoms in February before they thought it was in the US,immunity,TRUE
1.29066E+18,"In bihar ,without even testing ...they gave result as corona positive... it is same like passing an exam without appearing. #बिहार_बीमार_नीतीश_फरार",transmission,FALSE
1.29068E+18,Backwas! He could have been tested for COVID too... they wanted to stop his investigation to protect the baby penguin!,other,FALSE
1.29066E+18,"My driver will give me corona strue, umongameli weTanzania told pple that its gone, last month, i have not seen anyone take precautions after that, to the extent of someone telling me off for wearing a mask in a supermarket",health,FALSE
1.29064E+18,@murtazawahab1 We heard every day your press conference on Corona Virus about Federal Govt’s policy as wrong and disaster. Have guts to praise Smart Lockdown now ?You have lost to Federal Govt on every front. You need to resign for spreading wrong information @MuradAliShahPPP,other,FALSE
1.29066E+18,corona positive even if someone isn't. There was a real fear a month ago. Everyone including my parents suggested me don't go for testing,health,FALSE
1.29068E+18,Got to hang with friends 2 days in a row and it felt...... “normal” definitely what I needed to help combat the Covid blues. ,other,FALSE
1.29068E+18,All Ian has is snark after he gets out of Davos; judging from that interview that is all little Jonathan Swan has. Covid deaths literally are dropping anyone can look that up why he went in there pushing that? Trump was correct.,politics,FALSE
1.29068E+18,"@senatemajldr is responsible for the thousands and thousands of unnecessary covid related deaths in America. Kentucky, please, dump this Russian asset.",politics,FALSE
1.29068E+18,When will you wise up and allow youth sports to do more than practice by themselves? You have robbed youth soccer of summer matches when the CDC says children and youth are at a 1 in a million chance of #COVID-19 fatality. Stop crushing our children.,other,FALSE
1.29068E+18,"Wrong season. There was 48,000 excess deaths that winter..not unusual in winter.. A)If flu caused this, it's still the biggest public health crisis since the 1918 epidemic B)Covid hasn't been moved. It's a virus C) Logic and critical thinking does seem to be rather lost on you..",health,FALSE
1.29065E+18,Living in France is already punishment enough without Corona virus,politics,FALSE
1.29067E+18,Because they made it!!!!!!!! Shitty people.. on the break days of covid.. hiding all the corruption of the port!!! I can’t think of anything else!!!!,other,FALSE
1.29068E+18,"Still bobbing along! Taking each days as it comes, as every relatively good day is inevitably followed by a couple of bad ones, but I'm trying to rest as much as possible an I feel it's very slowly going in the right direction. Glad to hear you're feeling better ",health,FALSE
1.29068E+18,"This guy just came into the walk-in with no mask on and a NASTY cough. Walks up to check in and says, ""Do you think I could get a covid test today?"" SIR WHERE IS YOUR MASK ",health,FALSE
1.29068E+18,1. It doesn't say every hospital. He may not work at one of those. 2. It doesn't say the ICU's are full with strictly covid patients. My hospital only has 5 ICU beds so 2 or 3 covid patients along with a couple of other patients could put them at capacity.,health,FALSE
1.29068E+18,"Yesterday I had a massive panic attack that lasted for HOURS. I didn't realize it was all anxiety at the time, even though I've had it all my life and should be able to know. I was convinced I had COVID due to a sore throat and stomachache, so much so that I booked a test today. ",health,FALSE
1.29068E+18,"WDC participants: Here is information about taking a COVID-19-related withdrawal/distribution from your account, incl. eligibility and tax implications. You may also call the WDC at 1-877-457-9327. https://bit.ly/3cRstkV",health,TRUE
1.29067E+18,"Ditto, day job gets in the way. worked through covid in a hospital but my heart is always in my workshop.",health,FALSE
1.29068E+18,"“If we don’t work together the virus will work together, and probably in future we might have another Covid-20 … We have to keep up dialogue to keep the openness, transparency and cooperation,” he said. ",other,FALSE
1.29067E+18,"""Patients admitted with COVID-19 at select hospitals may now volunteer to enroll in a clinical trial to test the safety and efficacy of a potential new treatment for the disease"" ",immunity,FALSE
1.29068E+18,Financial help need for marriage of a girl.she is hafiza quran. Her father is a labour in cotton factory that are closed due to corona. So any one who want to donaye plz contact me. Thanks,health,FALSE
1.29068E+18,is it a known thing that many countries rn have blocked receiving international post bc of corona or is it just swedens post office being a bitch?????? pls lemme know if your country is closed and when it plans to open i need to know this to plan zine stuff :///,politics,FALSE
1.29068E+18,"Yeah, some people are acting like you mandating nursing homes take Covid-infected patients that killed 6,500 elderly, never happened. ",health,FALSE
1.29068E+18,LIVE UPDATES: Coronavirus NI - It’s now been 22 days since NI recorded a COVID-19 related death | Eight new cases detected in 24 hours | Popular NI bar closed because of COVID-19 scare. ,health,FALSE
1.29068E+18," trying to “protect us” yeah he FAILED at that when he called covid a hoax. Instead of doing his fucking job, and locking us down, making mask mandatory etc. he just keeps saying “we are doing a GREAT JOB!” Great job at what?? Becoming the laughing stock of the world YES!",other,FALSE
1.29066E+18,He has already been invited but not going due to corona .....wondering by @SriSri is not invited wherin he influenced muslim board when he was invited for nego table earlier,other,FALSE
1.29064E+18,Off to the lawyers today to finally start probating the will... with corona virus the court systems are backed up so this could take a year... I’m really hoping it can happen much faster. death is honestly a pain in the ass. So many things to do and grieve.,other,FALSE
1.29064E+18,#donotpostponeNEETandJEE Dear parents who are filling petitions If you are worried of ur #Butterfly #flower children to get exposed of Corona virus. Make them stay inside home. At least do not ruin the year of those who have been preparing hard. @DG_NTA @DrRPNishank,other,FALSE
1.29068E+18,"I don't think you have done research, or you are unable to interpret the list. It is approved But, not for Covid. You really don't understand that? Insulin is approved for diabetes but not for Covid. I don't think you are ignorant. But, a blind cult follower. U r dangerous.",immunity,FALSE
1.29066E+18,Allow please. People are going to clubs in Poland and many countries already. Corona is not going away. Let’s live with it and let corona live. Live and let’s live. ,politics,FALSE
1.29068E+18,Another American tradition dashed to the ground by the idiotic response to COVID by the Destroyer in Chief. Credit where credit is due. ,politics,FALSE
1.29068E+18,"Because of Covid, the show was pushed back for months. So this was a unique situation where the contestants names were released months before. Normally they don’t found out ahead of time. Also, her mother is dying, so she likely didn’t want to stay and fake it.",other,FALSE
1.29064E+18,Corona is moving towards its peak noone is safe outside home Plzz do something fast our year is getting wasted... Please promote all... #cancelcompartexam2020 @cbseindia29 @DrRPNishank ...,other,FALSE
1.29066E+18,i was meant to be going next year! but cos of corona that may not be happening :( it looks so nice there,health,FALSE
1.29067E+18,"With newly released previously secret data we now have clearer view of COVID mortality in Iran. After the initial peak in early March, it is striking how rapidly COVID-deaths came down in response to social distancing and lockdowns. Latest surge is big. https://www.bbc.com/news/world-middle-east-53598965",politics,FALSE
1.29065E+18,Dear @cbseindia29 please cancel compartment exam due to Corona covid 19 and promote us so we can continue our next class study #cancelcompartment #cancel_bed_exam_2020 #cancelcompartmentexams2020,other,FALSE
1.29064E+18,That's actually True. Corona needs to go away. ,other,FALSE
1.29067E+18,"Thank you, @NSERC_CRSNG: our next COVID-19 preprint will be including some of our RNA biology work that you have supported for the past many years. Stay tuned!",health,FALSE
1.29067E+18,suddenly thinking of the time @cotjaa and I went to do pilates a day after corona hit depok apparently that class wanted to do an activity together which involves holding HANDS sekelas udh mau nangis kita,other,FALSE
1.29067E+18,Friends as know very well India never loose any competition Now we are on 1st position in corona active cases we have kept behind #USA also we are any time number one hopefully now our govt start testing as much as faster #coronavirus,politics,FALSE
1.29068E+18,"Trum behaves like a three-year-old, has no respect, doesn't get racism under control and has killed thousands through his corona policy, which is worse?",other,FALSE
1.29067E+18,"And by idiotic Anti-maskers and anti social distancers killing themselves, we can stop the spread and keep many deaths of covid away.",transmission,FALSE
1.29067E+18,"Why all Maharashtra Cities have high death rate.. Why Maharashtra Govt failed to fight Corona.? If you have issues, ask these questions.. Don't blame anyone for your dirty politics.. ",politics,FALSE
1.29066E+18,Well I don’t think the people that do all those things and still get the virus planned on getting corona in other words it’s still an accident. You can take all the preventative measures like those in a car. It’s not like their doing it on purpose. Same as an accident.,immunity,FALSE
1.29066E+18,WAIT!! Trump says that there is a Corona Virus manual?! I think this would be a valuable tool for fighting the virus.,politics,FALSE
1.29065E+18,"same, i thought maybe they would start filming this year, but with corona who knows… i am surprised so far how many things still go ''ahead'' despite corona so who knows, but i think 2021 might be the time they start filming and hopefully release it too but always seems like",other,FALSE
1.29067E+18,"Want to know why there are 1,200 Americans dying a day from Covid? On full display! Maybe @jonathanvswan can do do a Ted Talk to reporters on how to actually interview the President! #vote",politics,FALSE
1.29067E+18,The Great American Outdoors Act is officially law! PLA applauds Congress and the President for turning to America's public lands to help our nation recover from the COVID-19 pandemic. ,politics,FALSE
1.29067E+18,"#5thAugustBlackDay BJP could not save the economy. not end corruption. not stop terrorist attacks. not save the poor. not save people from corona. And now, they have landed before Bhagwan Rama to save themselves. unemployed now Bakts coz BJP give bribe to rape women, cause riot ",other,FALSE
1.29064E+18,great make people get corona WaY tO gO! You’re so SmArT ,transmission,FALSE
1.29067E+18,"Assuming that Furey is there, the next COVID-19 briefing in NL will have three medical doctors present: the Premier, Minister of Health, and Chief Medical Officer. That's pretty neat. Has it happened before in Canada?",politics,FALSE
1.29065E+18,Everyone keeps score. On everything. America's gun violence and car crash problem is identical to Corona virus problem. Mix of hubris and freedom. Government can't legislate a new culture.,politics,FALSE
