,id,screen_name,description,url,friend_count,follower_count,created,uid,location,verified,fav_count,tweet_count
120,1274395073753624579,kakape,"science journalist. molecular biologist. curious. Contributing Correspondent at @sciencemagazine, reporting on #covid19. Interested in all things #blue",https://t.co/ab9nyP0TLO,1482,85831,2009-06-08 15:17:36,45586617,"Berlin, Germany",True,6560,17095
121,1274906600181043206,DarkAngelAW1986,,,95,61,2008-12-24 02:04:19,18348093,"Geneseo, NY",False,1591,5969
122,1273811946605862912,LegerDouglas,Republican #MAGA Christian from Louisiana. Retired with 20yrs as civilian Para-Military officer. Worked in La. and Va. as Deputy Sheriff and Chief of Police.,,2673,2149,2016-05-20 01:40:50,733472519093522433,"Lafayette, LA",False,33186,14156
123,1275418575600140289,drterrysimpson,"Surgeon, host of Your Doctor's Orders podcast, author, dad, former molecular virologist, writing about healthcare in Alaska, @producergirl is my muse (and wife)",https://t.co/PvnewMDLIo,163,8554,2009-01-26 23:27:45,19565716,"Ventura, CA ",False,152,26801
124,1274665401406889984,sakaltimes,"English daily 🗞️ from Pune bringing the latest news, updates & features from Maharashtra and around the world.
A part of Sakal Media Group (@sakalmedianews).",https://t.co/8w1MBRKwe0,13,22274,2008-12-03 05:54:15,17830429,"Maharashtra, India",False,337,44588
125,1274981383107010560,abcsydney,"We cover stories, events and issues from Sydney and surrounds. News: https://t.co/k7AdLK62Ak Listen live: https://t.co/YRnUEGsM5Y Talkback: 1300 222 702.",https://t.co/MBEju0igK5,3316,81254,2008-09-09 06:25:42,16198940,"Sydney, Australia.",True,3180,65494
126,1275070141798047746,LSHTM,"News, comment and events from the London School of Hygiene & Tropical Medicine.",https://t.co/5GLCO9CbO7,2261,49701,2009-09-09 12:45:17,72843097,London,False,3002,8978
127,1220010354325041153,pointblaek,"Antiracist: Anti-Imperialist: Ecosocialist: Huge fan of [insert arbitrary brand loyalty here]

#AbolishICE #FreePalestine #MakeNazisAfraidAgain",,259,568,2016-10-06 18:54:18,784104512139264000,Stolen Catawba land,False,26029,28191
128,1275405613426753536,zodiak217,#️⃣I am who I am! ▶️Hate is easy - love is hard - bring more colors to our lives!🔄 Nature is my energy. ⚡Feel free to follow me. ✨,https://t.co/jnAR6SvvJ2,1031,747,2011-12-07 18:04:46,430906344,Slovak Republic,False,74917,18017
129,1275506679887642624,MaceNewsMacro,,,10,395,2018-03-30 12:03:08,979690486872051712,,False,63,10399
130,1275185796614688768,jmr568ccc,"Prefer to be outside skiing, hiking, kayaking.",,59,36,2016-04-22 23:24:13,723653664410202112,"Ohio, USA",False,940,994
131,1275368308116729857,MingjieReporter,China Daily correspondent for Europe,,119,270,2017-08-24 21:38:37,900834755356360705,"London, England",False,59,201
132,1273998163993485314,LlcThermal,"Restoration of Flooring, Roofing and Insulation Systems",,0,2,2020-05-14 15:55:21,1260961854928687104,,False,0,57
133,1273239009607798786,borderObserver,The Border Observer watches our southwestern border #TBO,https://t.co/NoX2LVfC1X,272,1267,2017-08-09 20:56:19,895388295496073221,"El Paso, TX",False,3680,31504
134,1275355178124881921,keith298,,,38,72,2010-12-17 12:20:46,227650941,,False,111,11574
135,1274200870859702273,DaLaborersRfew,"2 Timothy 2:4, No man that wars entangles himself with the affairs of this life; that he may please him who has chosen him to be a soldier.",,26,27,2011-08-29 12:20:49,364223607,Texas,False,395,588
136,1275514557050617857,Naomi828Jess,"✡️Me 🌈My 💜Self 🏳️‍🌈I🌊 Agitat😷r
😷rganizer
Educat😷r 
f😷r Equality by Every
C😷nstituti😷n Means Necessary🇺🇸",,388,48,2020-04-19 03:21:32,1251712371439132673,,False,4039,6207
137,1275802542836838400,NikolovScience,"Ph.D. Physical Scientist with a broad range of interests in various fields of science, i.e. climate, cosmology, astrophysics, nutrition, archaeology etc.",,70,25435,2017-07-10 16:53:04,884455440293269505,"Denver, CO",False,7876,42729
138,1275700206571532288,MandCompUK,"Mandatory Compliance is a leading provider of healthcare, safety & social care mandatory training courses online & offline across the UK.",https://t.co/VViEJKDifY,27,19,2019-05-10 15:31:19,1126872351029825539,"London, England",False,16,544
139,1275083541433339904,BrendaStarrAZ,"Tired of Brainwashed Whiners
#WomenForTrump
#FreedomisNotASpectatorSport
NO TRAINSlLISTS
PARLER: @BrendaArizonaEatsScorpionsForBreakfast",https://t.co/Jloxacdoki,2685,2234,2008-10-19 15:34:48,16852215,"ThisIsMAGACountry, Arizona",False,12436,24127
140,1275189327354609666,PRNPool,New Web App allowing healthcare facilities to place PRN orders online & instantly connect to professionals by text/email. #PRNPool 800-388-5581,http://t.co/tzdpDManDh,810,469,2013-09-06 13:54:38,1735165344,"Corporate:  Dallas, TX",False,303,4204
141,1272961756327968769,ThorWarrior1,Constitutional Conservative Artist/Musician,,4794,2898,2019-12-18 19:04:19,1207375544477634561,,False,17550,5952
142,1274770294629175301,serr8d,"Pro-USA Pro-Constitution
@TheDemocrats should've accepted losing 2016 but try to impose their radical Progressive agendas nonetheless. Thanks for the civil war.",,10003,10952,2009-02-27 13:56:19,22141405,"Tennessee, USA",False,6247,111568
143,1275515867640598528,Luma923,"Archives, Art, Beer, Books, Cartoons, Education, Environment, Feminism, History, Journalism, Media, Music, Photos & Politics ...always Politics #StillSanders",http://t.co/2YmTCNAlgB,4998,2744,2013-06-12 15:21:26,1510787130,Education is the most powerful weapon you can use to change the world. - Nelson Mandela,False,176605,142885
144,1220027340606124033,IsabelOtt,"COVID-19 lab tech @YaleEMD. ornery anticolonial bunyavirologist at heart; opinions own. Georgia grown. started #BiInSci. 🏳️‍🌈🏴🚩 B.S. Bio, UGA ‘19. (she/pay)",https://t.co/WvxJ8CEaE9,5573,9188,2014-09-26 23:16:35,2786463316,Quinnepeokke,False,618191,122087
145,1274393205291618305,DrAmyParish,"Biological anthropologist, primatologist & bonobo expert, Darwinian Feminist, interdisciplinary scholar, public intellectual, USC, mother, arts lover",,7404,8066,2016-05-31 02:28:16,737470720616194049,"California, USA",False,57870,6185
146,1274372485857902592,CraigDMorrison,"Artist, Photographer, Business Operator, Founder of Obed Fest, Proud Second Generation American",https://t.co/uHDUU01Ri8,1745,1755,2010-02-27 05:38:32,117969987,"San Antonio, Texas",False,742,4828
147,1273079499001925632,TeresaMaes8,Scholarly Research 30+yrs: Law (RICO) MEDICINE (Brain&Spine) Finance (National & International) Quantum Physics (Signals Tech),,271,94,2019-04-11 19:14:23,1116419237483089921,,False,9523,10851
148,1273017871988375552,DemFelicia,,,1327,823,2016-11-30 02:23:20,803786460549632000,"Lake Forest, CA",False,128652,24973
149,1275177456543174657,WyreDavies,"Personal account of Wyre Davies. Husband, Dad & pro Welshman - BBC News & Current Affairs. Mid East, South America & Wales. Retweets not endorsements.",,629,24120,2011-06-10 12:58:05,314553133,,True,17389,14550
150,1275076447569211394,8extremes,Sharing Peace & Understanding with Compassion & Gratitude. Having Love & Respect for all Living things S CA,,2670,4615,2010-08-01 03:35:50,173334737,,False,26324,109490
151,1219984446192963585,YourBestAnswer,"Canada needs more pipelines. Will the federal government support their construction? #swedenwasright What climate hysteria couldn’t do, covid hysteria did.",,642,330,2013-04-14 15:29:36,1352134771,,False,6906,6780
152,1275440448052457475,BeccaFromTX,"Moderately Conservative, or Conservatively Moderate. Sometimes progressively static. A Texas Woman. Once I’ve said ‘Oh Hell No!’, it’s already too late! No DM’s",,3290,2478,2010-07-04 08:30:54,162648361,Texas,False,150143,37406
153,1272939159234240512,patriotX_6,"Racing Toward Truth and Justice, For All",,36,185,2018-07-12 17:07:26,1017455405453234176,,False,358,5531
154,1274477648371212290,RPHWrites,"Paranormal mystery author, child-wrangler, ghost-hunter, photographer, & spider-killer for the husband.",https://t.co/2C8bFjxnyz,427,309,2013-11-16 00:24:27,2196830868,Kentucky,False,1096,2074
155,1272966148531814400,StephSEcologist,"Biologist, working to make the world a better place #TheResistance, #GeeksResist make a positive change. #FBR #NoBullying #StrongerTogether",https://t.co/ryueFsGg2h,7468,7689,2012-11-06 16:35:00,930072248,USA,False,68127,33410
156,1274376742401179653,JeanineDeal,"Injured by wireless radiofrequency microwave radiation.

I'm not Russian and I'm not paid to do this.

#Wireless #Health #Children #5G #COVIDtruth #HumanRights",https://t.co/84rsqqA7oS,3632,6337,2008-11-05 02:59:07,17178964,"SW Michigan, USA, Earth",False,31324,38799
157,1273948534493065217,FrankysTwiter89,"#WearAMask2SaveLives 
#StayAlert #Lookafteryourself
#Lookaftereachother #PTSD
#AbuseSurvivor
It's always the few that spoil it for the rest!
✌️🖖",,86,17,2020-04-13 17:29:46,1249751485782667265,"England, UK. ",False,318,502
158,1273245989579698176,refref67,WoQe all the way up 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 #WWG1WGA,,284,172,2019-07-11 02:20:08,1149141288912138240,"West Virginia, USA",False,1795,2233
159,1274753656366280705,MirShahzadAlee,,,103,3667,2012-09-15 03:33:24,824471400,,False,4573,777
160,1274521114937634818,MyretKounem,Tired of the leftists liberal bullshit. Facts don't care about your feelings ❄️. #maga #kag #2A #freedom #ALM 🇦🇲🇨🇦🇺🇲,,488,263,2009-03-31 15:46:22,27896261,,False,630,7437
161,1273626580494028802,mellenoweth,"Likes Cornwall, Gardening, Science, F1, Computing (on a good day), Databases, Drupal, Words and Puzzles",,1841,1231,2010-06-28 13:05:17,160538535,Cornwall,False,116185,156511
162,1274068666762420225,RealPaulHoward,"Opinionated concerned citizen. Supports: Common Sense, 1st Responders, The Forgotten, Small Business, Safety & Prosperity; 
Give Respect When Respect Is Due!",,5269,5417,2009-02-17 21:45:32,21134564,Saved through faith and grace,False,39234,10805
163,1273631214495121408,SBBeacon,Online newspaper (http://t.co/BsOHzWST9M),http://t.co/cwyxGvXa3l,8252,13508,2009-02-19 23:29:02,21352370,San Bruno California,False,9,256421
164,1275135146744823817,Cow_Palace,"a consequence of the belief that all animals deserve a temple, the cow palace is failing machines and flesh with grace. phd @yorkuniversity words.music.images",http://t.co/RToFTUadZP,2175,845,2011-11-16 18:54:27,414186251,the outer rings of saturn,False,6701,16098
165,1275700184434069506,MandTrainUK,Mandatory Training is a leading provider of accredited statutory & mandatory training courses for all sectors across the UK.,https://t.co/BgN3pFT1Wa,9,16,2019-05-13 12:21:39,1127911781492580352,"Coventry, United Kingdom",False,14,537
166,1275859404743602176,Ayelis,"cis Caucasian he:him:his leftist intersectional feminist /
JavaScript, QML, and C# mobile app developer /
Software QA / PC Help / Drama + Film",,429,209,2007-05-21 19:11:35,6206872,"Oregon, USA",False,9811,12197
167,1273719503369707520,royramaker,"|| Muziekfreak & toetsenist || Zwollywood || Seculier, sociaal-liberaal, realistisch-links, tegen politieke correctheid || Tweets op persoonlijke titel ||",,287,351,2010-02-17 09:56:27,115014431,The Netherlands,False,5611,9934
168,1274743680067416066,GirlofSC,,,95,377,2015-08-29 01:33:55,3475353317,,False,138537,20702
169,1274265760504975363,JimDavisPhilly,"Jewish/Irish/English ""Original Philly 1682"" TV/Film/SFX. Comp Sci. Web Dev. Graphic Design. History. Polyglot. #Israel #MAGA #Jerusalem 🇺🇸 🇮🇱",,880,265,2019-11-01 22:49:43,1190400477218967552,,False,927,1506
170,1275245881609146375,dreamsmth,"Self-isolated graphic designer, creator, writer, humorist, instigator, prospective presidential candidate for 2020.",,294,285,2011-02-07 08:42:40,248573613,"Minnesota, USA",False,40501,20597
171,1274785265169707014,qatarday,"Qatar Day is every individual’s pit stop before they plan a weekend, shopping, or a movie. It is your friend which will make life simpler and mobile.",http://t.co/HcxKxlAc5B,753,27028,2010-10-28 10:01:31,208995765,"Doha, Qatar",False,4467,145122
172,1273521599392747521,spitfiretyler1,#Trump2020MAGA #TrumpTaskForce #Libertarian #DigitalWarrior #CrimesAgainstChildren #HumanTrafficking #SaveTheChildren #MasksDown #WWG1WGA PARLOR: spitfiretyler1,,26407,26718,2018-11-13 08:09:31,1062256128841662464,United States 🇺🇸,False,56206,56068
173,1220027323728023552,mgh_id,"Patient-centered, innovative care. Groundbreaking basic, translational, and clinical research. Shared home of the MGH-BWH Infectious Diseases Fellowship.",https://t.co/xM7d0eAhZz,670,2605,2018-12-10 16:02:45,1072159692338720768,"Boston, MA",False,4631,2226
174,1273449801862967297,wdevoe,"Jack of all trades, master of none. Eclectic. Full-time dad. Part time snack retriever. Former Attorney General of the US.",https://t.co/NYUpUjCmUt,1022,786,2009-02-05 17:13:37,20165482,"Denver, Colorado",False,92577,30502
175,1220006014822625280,Nanyingih,Ambassador @RSTMH🇰🇪 | Soulsby Fellow| Infect Dse Epidemiologist- Public Health|Postdoc @OneHealthHORN @IGHLiverpool @uonbi,,1196,1674,2009-10-24 17:33:36,84898347,"Bumadeya, Busia",False,8586,24282
176,1273640369889128449,JuneSim63,"From East Hull to Derby, via London, Paris & Nice.
 
#GreenNewDeal  #socialist #BLM",,4152,4235,2018-05-14 19:34:50,996111615899635714,"Derby, England",False,108616,40287
177,1220081283218444288,JATetro,Host of the TWO TIME award winning Super Awesome Science Show on @curiouscast. Author of The Germ Code & bestseller The Germ Files. Portrait by Lauren Tamaki.,https://t.co/h1u2s26q6E,6958,10992,2009-04-06 19:13:41,29270273,Canada,True,18800,87959
178,1220126555223007232,RegenceOregon,Regence BCBS of Oregon is an Independent Licensee of @BCBSAssociation and part of a family of regional #health plans founded 100 years ago.,https://t.co/viS3RONt6b,657,5687,2009-04-07 19:34:47,29522683,"Portland, Oregon",True,1619,6642
179,1220121577225887744,agrenadier,"MarComm, #publichealth, Washington, DC. Came for the witty banter & mad music; stayed for the revolution. Writer/editor. Liberté/egalité/fraternité. VA ✡️",,5001,2082,2012-08-06 12:52:24,740555942,"Alexandria, VA & Washington DC",False,224789,43086
180,1274120289299820544,WorldNe09343095,Female. 30. Truther. Anti-Vaxx. Pro-Life. Pro-Gun. Christian. Trump 2020. MAGA. QAnon. The Great Awakening. Intactivist. Constitution Party.,,605,479,2019-08-09 02:48:02,1159657560598708225,"Grant's Pass, OR",False,10553,10871
181,1274978911634350080,pully8,,,622,474,2009-02-27 02:09:30,22095149,,False,34243,87130
182,1220054752454680583,RegenceWA,Regence BlueShield is an Independent Licensee of @BCBSAssociation and has been a symbol of strength and stability in #healthcare for 100 years.,https://t.co/eoBeWKj9eC,605,5811,2009-04-03 22:19:10,28669136,Select Counties in Washington,True,1608,5901
183,1275100324429205504,MsTrump163USA,"#TRUMPTRAIN   #TRUMP2020 #MAGA #LOVE45
BLOCK @ BotSentinel & @ cbouzy (founder) THEY TARGET CONSERVATIVES, CLAIMING WE'RE BOTS!",,8967,8611,2013-05-16 20:14:54,1433899194,United States,False,83818,225220
184,1275031936159760385,RrRjrobinson9,Live in Brisbane. Unionist. Documenting the Second Great Depression & the end of neoliberal economics. Re-tweets not endorsements,,2427,1583,2014-03-22 05:53:10,2402755411,Turrbal and Jagera country,False,13411,17622
185,1274636050242158592,Merthyr2019,Welsh guy from Merthyr now living in the north of  Wales great interest in Wildlife and photography former British soldier  proud Taff and Briton ...,,209,640,2016-03-27 19:21:22,714170465745502208,"Merthyr Tydfil, Wales UK ",False,2371,12238
186,1274659355183513600,Ant_Vomit,"Is an amateur musician who is also into photography, graphic design. IT Pro ✌️Genders. Patriot. 2nd Amendment supporter, MAGA, Conservative, Christian.",,3164,1699,2009-06-21 19:46:15,49406862,"Dubuque, IA USA",False,30594,12581
187,1220129991993806849,groeblbubble,"Father, husband, nerd. I 💚 politics and science (fiction and non). Trekker and stargazer. Born too late to explore the Earth & too early to explore the stars.",,1053,231,2013-09-23 15:04:37,1897561046,"Ki Baratan, Romulus",False,30349,10369
188,1275903627102691329,Luma923,"Archives, Art, Beer, Books, Cartoons, Education, Environment, Feminism, History, Journalism, Media, Music, Photos & Politics ...always Politics #StillSanders",http://t.co/2YmTCNAlgB,4998,2744,2013-06-12 15:21:26,1510787130,Education is the most powerful weapon you can use to change the world. - Nelson Mandela,False,176605,142885
189,1274244234984505344,WendyAnnAger,Love supporting community & small business. Usually share events & organise socials in Redhill/Reigate. Marketing Director & Trustee of @PurleyFestival closed,https://t.co/eQ7joP6YO9,7327,6729,2010-05-11 09:06:28,142611487,"Coulsdon, Surrey, UK",False,3968,67506
190,1274601333732134914,NiemannPickOz,Australian Niemann-Pick Type C Disease Foundation is a not for profit organization that is trying to raise awareness and funds for research into a cure.,https://t.co/bd0xIa66k4,91,72,2019-05-14 12:11:21,1128271580545445889,,False,158,122
191,1275231681398505472,LeiaFaithEller1,"Pansexual, Nichiren Shoshu Buddhist. Defender of the weak, healer of sick souls, protector of Mother Earth, believer in a better, more loving tomorrow",,299,94,2017-06-20 15:18:53,877183981552373761,"North Carolina, USA",False,1447,3429
192,1273951787037462533,ISABELNET_SA,Advanced Stock Market Forecast for Professional & Individual available on https://t.co/b4Eb1JQeHp • R² = 0.97 since 1970 • 99% Correlation • Tweets ≠ Advice,https://t.co/b4Eb1K7Q5Z,5163,8292,2019-02-22 17:15:02,1098994585815171073,Luxembourg,False,18484,8019
193,1274116064465637378,AlanRMacLeod,"Opinionated journalist beloved by all. Senior Staff Writer @MintPressNews. Bylines @fairmediawatch, @guardian etc. Media analysis, US + Latin American politics",https://t.co/ybZimW6nkr,1021,9520,2014-02-28 17:16:46,2365896248,Edinburgh,False,8386,8502
194,1275790329585692672,ThorWarrior1,Constitutional Conservative Artist/Musician,,4794,2898,2019-12-18 19:04:19,1207375544477634561,,False,17550,5952
195,1275205716035489793,RyanWoodDFW,"@wfaa Executive Producer of Innovation. EMMY®, Regional Murrow winner. Oklahoman. Previously: @tegna, @koconews. @Washingtonian's list of Ryans in Journalism.",https://t.co/bUw9Xl13nh,1930,4727,2009-01-28 23:55:03,19685086,"Dallas, TX",True,2,123162
196,1220081530170560514,victrola78,"🇺🇸 Armchair metaphysicist... lover of red meat, cigars, and whiskey. Trader of options, equities, and memes. Tweets are not endorsements to buy stocks... 🇺🇸",,3424,710,2017-07-21 03:13:17,888235401277841438,,False,42678,52745
197,1274374975865094152,Grrrlyz_Girl,I pander to my dogs’ demands.,,98,25,2016-04-18 15:57:17,722091638298816513,Where my dogs are,False,7050,2314
198,1274039254864330752,Luma923,"Archives, Art, Beer, Books, Cartoons, Education, Environment, Feminism, History, Journalism, Media, Music, Photos & Politics ...always Politics #StillSanders",http://t.co/2YmTCNAlgB,4998,2744,2013-06-12 15:21:26,1510787130,Education is the most powerful weapon you can use to change the world. - Nelson Mandela,False,176605,142885
199,1273754894122602497,RealDenizens,"Decentralized social. Grow as a content creator, content evaluator, or build and benefit from communities. Freedom matters. Liberty matters. Truth matters.",https://t.co/3rYAlcmHXW,0,143,2020-04-08 19:22:11,1247967527709401089,,False,82,183
200,1273095288840876032,rebelk73,,,111,17,2009-03-19 21:44:13,25392086,"Elk Grove, CA",False,838,772
201,1272941462569709569,WillSherwood,"Will uses strategic graphic design to help clients double and triple their business. The objective? Your competitors end up saying, ""NOW, what do we do?""",https://t.co/w2jIPKVcqv,8199,7808,2008-10-22 01:52:45,16898300,"Myrtle Beach, South Carolina",False,2894,7256
202,1274099005526552577,LandoFree,"Freethinker, agnostic, humanist still hoping for an open minded, free, fair, equal, diverse & innovative American society with ethics & empathy! Don't box me in",https://t.co/1QGtJTjnY4,4982,2305,2009-05-01 19:31:06,37019769,U.S.A.,False,76939,96060
203,1274052563063586816,ArtPredator,2019 US Wine Tasting Team. Art and Wine Predator. Compassionate Rebel. Eco-Psychologist. Westy Adventurer. Poet. Mom.  On the prowl for that which engages Soul.,https://t.co/7SHfztiX1l,2780,4477,2009-02-18 08:39:44,21179890,Ventura CA; Black Rock City NV,False,30869,31597
204,1275143505669652480,Fuzzy_Fuzzbutt,"Female Maine Coon: #Resist #Resistance 

Anything is easy if you don't know what you are talking about.",https://t.co/aqIoBekwLt,34051,35085,2017-06-08 23:29:25,872958773224235009,Anglo-Saxon Heptarchy,False,82073,90654
205,1275476663342698497,MaceNewsMacro,,,10,395,2018-03-30 12:03:08,979690486872051712,,False,63,10399
206,1273038887473025025,parlace,"I love all animals, domestic & wild, & I care deeply about their well-being.  If you don't love animals, please don't follow. DO NOT FOLLOW FOR BUSINESS REASONS",http://t.co/lwAbVsBQhG,6331,10873,2010-03-21 01:22:18,124912809,"Ontario, Canada",False,7340,130599
207,1275776815819350017,WaronSpeech,The Antidote To The Corporate Media Orwellian Playbook.,https://t.co/z17fqDmxDp,520,1206,2020-04-07 11:22:33,1247484756314542082,uk,False,27,969
208,1275454951997595651,Quackarazzi,@AmPresswire @adeqsa @lnqapp; VP Clin Dev @Genlantis #InfectiousDisease; Contrib: @SacramentoPress @InfoWorld #TechSense #sports #KOL #SME #CEO #photog,,2434,3941,2010-04-11 22:30:35,131969291,CA-FL-HI-OR-LV,False,40956,88690
209,1272940218061074434,Kam_A80,"It might be the greyest, darkest day you've seen. But beyond those clouds the sun is ALWAYS shining",,96,203,2011-05-13 21:05:56,298175115,London,False,7795,5532
210,1275285972478046208,AwakenedEYEs20,I believe in God and the greater good. We are the silent majority. We are the news. Drain the swamp. Light to Dark. WWG1WGA! ♥️🇺🇸♥️,,218,52,2010-05-13 03:22:03,143300560,United States,False,864,366
211,1273294010002673664,CJLeMaster,Journalist. @Tableau enthusiast. #IRE finalist. @WLBT's Emmy-nominated Chief Investigative Reporter. Got a story tip? DM me. Current investigations are here. ↘️,https://t.co/aFnROTX9PJ,1259,4664,2008-09-20 04:33:39,16374763,"Jackson, MS",True,1831,28421
212,1275107837597888512,RealtorAmy,Realtor. Inner looper. Houston. Passionate about all three. Top Performing Coldwell Banker agent in Houston. Dog butler to Wendy.,https://t.co/NBzeXwQdgY,586,1113,2008-08-10 15:35:04,15798695,Houston,False,519,2163
213,1273476748391395328,Chromedaffodils,"JESUS is the ONLY way home to FATHER, let's build up the body! Praise God! Patriot, cancer survivor, MKTG, IT & Business Admin~TRUTH~FAITH
$chromedaffodils",,5000,1907,2008-11-25 19:44:58,17629004,,False,34162,34821
214,1275670333878669313,NewsMedical,Medical News from Around the World,https://t.co/5YSbUSAZSI,3418,13332,2009-05-11 07:25:11,39211040,,False,191,54982
215,1219998235491741696,GalLuft,"Co-director, Institute for the Analysis of Global Security. Co-author of De-dollarization: The Revolt against the Dollar. https://t.co/OyXcciORJf",https://t.co/5uQeIk5BEt,639,148,2018-06-02 09:40:36,1002847441358426112,"Washington, DC",False,117,955
216,1275533303345549312,tanyadkrout,"#StayAtHome and, when you can't, #WearAMask to help fight the spread of COVID-19. Together we can #FlattenTheCurve!",,408,69,2019-04-03 23:54:03,1113590518624202752,,False,18244,1460
217,1275451233881317378,2ndSessHR6666,"Contact Tracing Isn't Necessary.
The Coronavirus only affects 60% of people. 
It only kills 0.26% of it's victims. 
This virus does not justify these changes.",https://t.co/hyZUaE035j,234,212,2020-03-09 21:34:15,1237129540591407106,Everywhere Always,False,9384,12454
218,1274160397977899015,jordanschumway,"Remember: 100% of both parties voted for the biggest $$$ transfer in history, and most of them for Patriot Act, FISA, and more war. I mute gaslighters",https://t.co/lsGzEKBRsS,343,577,2009-12-05 20:44:54,94864837,Xandria,False,7706,21616
219,1274740435441684480,AOECOIN,"#1 Impact Investment on Earth, CleanTech Startup in SouthEast Asia with 3,600 Breakthrough Clean Techs, Seeks Finance Lines, Networks, and Support Pre-IPO",https://t.co/mNywAaZ0MU,5506,9635,2018-02-22 09:55:38,966612436978581504,Cambodia,False,24166,40610
220,1275005261263122434,richenergyceo,Founder Rich Energy. Entrepreneur. Mathematician. Boxing manager. Ex Formula One Title sponsor. Biker. Views my own,,2586,3421,2020-03-12 17:18:55,1238152418384318467,"Richmond, London",False,1693,1963
221,1275855802558021633,millsklm,,,382,26,2009-07-10 07:20:46,55498863,"Hamilton, Ontario",False,133,523
222,1275706199141502976,AOECOIN,"#1 Impact Investment on Earth, CleanTech Startup in SouthEast Asia with 3,600 Breakthrough Clean Techs, Seeks Finance Lines, Networks, and Support Pre-IPO",https://t.co/mNywAaZ0MU,5506,9635,2018-02-22 09:55:38,966612436978581504,Cambodia,False,24166,40610
223,1275779479592452096,DrumsGoalieIT,"Devil's advocate and promoter of common sense and the silent majority. Opinons, thoughts and interests are my own and subject to change.  #HamOnt #Canada",,184,139,2012-09-17 15:06:27,829229046,"Hamilton, ON",False,17214,7420
224,1274935664828534787,Pramila_Pikachu,"I am ✨PIKACHU_BOT® in SAP® | Certified SAP Consultant Financials ""STUDENT™"" |⭐Reporter™ | Source One Management Services 🔝Gamer in SAP #Jobs | Fan of PokemonGO",,641,463,2011-08-14 15:50:06,354955457,"Bangalore, Karnataka",False,5725,27159
225,1275083911513518085,LlcThermal,"Restoration of Flooring, Roofing and Insulation Systems",,0,2,2020-05-14 15:55:21,1260961854928687104,,False,0,57
226,1273066998252142593,folkdoc8,"Break every chain...✌️☮️🦋#unionized #TheResistance #NotmyPresident #BLM 🌎🌍🌏 #Prof, #HumanRights, #ClimateAction #FBRresistance #impeachedtheMFer",,5001,3506,2009-12-21 02:44:15,98263758,"Florida, USA",False,6949,19372
227,1273093042115731456,Al_Maldives,,,7638,7065,2012-02-23 11:46:13,500710033,,False,140914,531623
228,1274389542536204288,TomWilliamson23,"Experienced M&A and strategy consultant; long time suffering MN sports fan, sometimes sharp witted, proud father of 3 sons",http://t.co/SE4FLiK36Q,423,266,2011-09-28 04:55:36,381343484,Chicago,False,1659,3555
229,1275390806648451072,pinkzebracross,क्रिकेट एकमात्र खेल है #LestWeForget 🦚 The Brits finally #Brexit. #auspol #thedrum #PoliticsLive #GMB #motd 🏏,,500,149,2018-01-23 10:42:45,955752657481736192,,False,3991,12441
230,1275617138565361665,alykhansatchu,https://t.co/TSDvPIA9og Banker Interest rate Macro Geopolitical Africa that kind of thing,https://t.co/TSDvPIA9og,19129,572390,2009-02-19 14:43:40,21303464,Nairobi,True,24995,390614
231,1274183518067834880,souldragona,,,116,9,2014-11-28 23:01:07,2913130100,"New York, NY",False,2846,907
232,1273282325271511042,duncanpoundcake,"'Everyday
A new start
A cheap affair
A sordid truth
We'll never learn
To guide our hearts
We'll never find
What we deserve'...",https://t.co/gZK8iW0wQq,8134,9026,2012-12-07 15:38:14,995305016,In The Night Garden,False,118353,137942
233,1220016195539214339,RealSamFaddis,"Retired CIA Officer. Served in Near East and South Asia. Author, commentator. Senior editor @andmagazine. Public Speaker. Host of Ground Truth https://t.co/7pXJrcKV9K.",https://t.co/f77biKq6o9,1149,4757,2011-07-29 21:53:05,344978883,"Pennsylvania, USA",False,740,12437
234,1274791032991870976,ThorWarrior1,Constitutional Conservative Artist/Musician,,4794,2898,2019-12-18 19:04:19,1207375544477634561,,False,17550,5952
235,1275686168068317184,Bridge_Uganda,"Bridge schools partners with the government, communities, teachers & parents to deliver evidence based quality education for primary & pre-primary children",https://t.co/PEVB8Bb3JD,337,1194,2016-08-20 11:56:35,766967158702084098,Uganda,False,597,1803
236,1219978907711090689,flacooo1,"If is non of your business don’t stick your nose where it doesn't belong, life is short! respect is mutual not just one way.",https://t.co/16At3K8hmg,29,18,2011-09-14 16:34:15,373463359,United States,False,81,4131
237,1274554554865070081,plant_based_ben,"Truth, Freedom, Conscious Living. As Seen in https://t.co/8v1n7qdVUB, https://t.co/XUo1OUmD5A, https://t.co/rYTl3itxhf Author",https://t.co/MwJO1SiFG1,152,12667,2009-12-07 21:50:24,95286417,"Chicago, IL",False,552,1363
238,1273640717143793665,Rhapsody_yash,"α sαтαη's мιη∂ нι∂∂εη ∂εερ ωιтнιη α cℓεαη нεαят!!
#vεт",,26,156,2016-07-24 07:31:49,757116056729100288,,False,510,731
