,id,tweet,label,screen_name,description,url,friend_count,follower_count,created,uid,location,verified,fav_count,tweet_count
71,1290665978091708418,"With so many VVIPs being infected by Corona virus the question that comes to mind is whether these people flouted norms of social distancing, wearing masks etc. or these preventive measures being prescribed are humbugs. Let our PM clarify @PMOIndia",0,Umakant66466858,Engineer,,55,4,2018-10-06 13:33:36,1048566947061755904,"Bhubaneshwar, India",False,395,682
72,1290674103872114690,"I believe we could classify her hypothetical as a red herring. Who in the media would do this? The media is a rather large varied group. The major panic that I have noticed is the HCQ stupidity that you mention. It doesn't work on covid, even if some quack in Houston says so.",1,glenn_deshields,,,1242,351,2012-10-12 01:28:15,874684290,,False,2286,1855
73,1290671189593976838,"Is the lockdwn proper solution get ride frm corona I think no,never. How can any gov help the poor families.All gov provided only meal ,oil,salt etc.But spices,milk, medicine,green vegetables any many more.May I know how can a poor manage all.Perhaps he can't for he hasn't money",1,tohid9690,,,28,0,2017-01-09 17:58:55,818517420499496960,na,False,268,34
74,1290676362940907520,"SARS-CoV-2 strains show little variability, COVID-19 vaccine could be effective against all, finds study https://go.dsmenders.com/sars-cov-2-strains-show-little-variability-covid-19-vaccine-could-be-effective-against-all-finds-study/",0,GoNewsIndia1,Go with the update.... | Recent Tamil cinema updates and stories...,,30,307,2019-11-25 13:05:36,1198950746558828545,,False,129,62702
75,1290647070416809984,"Corona was never a hoax, no one knew much about it. Trump spoke optimistically at first, but he did all the right things. Keeping hospitals from being overwhelmed.removing obstacles for researching vaccines, therapies. Increasing production of ventilators, testing.",0,DecaniniLeone,,,107,53,2014-01-21 19:57:23,2303631978,,False,2288,1573
76,1290675629403381761,Supporting your employees' mental health is important now more than ever. Here are some things that you can do as an employer: https://youtu.be/OEh8Y6eihow #mentalhealth #humanresources #workplacementalhealth #COVID,1,MikeVeny,Leading mental health speaker & teamwork facilitator whose messages inspire the Diversity & Inclusion of all. 🙂 #YouTube: https://t.co/EqUD2QWjfn.,https://t.co/NiCEQify8a,140,11803,2009-03-02 23:47:25,22554510,New York City,False,2110,27332
77,1290674435071016967,Anyone else notice this UK Govt messaging pivot from the Infectious Disease to the #coronavirus catch all term? ⠀⠀⠀⠀⠀⠀⠀⠀⠀ I thought the issue was the virulent virus SARS-CoV2 that caused the infectious disease called COVID-19? Read more in thread ,1,AdapNation,"💥 Self-Optimisation & Personal Growth. 🏅Creator of the #BeYourBest Journey program. 🎙 🌐 Wellness, Mindset, Muscle & Food Content Hub",https://t.co/sCiZr2i9hv,185,127,2019-10-21 11:05:22,1186236910387318785,"England, United Kingdom",False,999,669
78,1290677264414396416," COVID-19 Planning - the second wave Many medical experts are predicting a second wave of the COVID-19 Pandemic. Although we do not want to try to predict the future, we examine a few possibilities and suggest some planning ideas on our blog: https://src-time.co.uk/covid-19-planning-the-second-wave/",1,SRCTimeUK,"Professional Chartered Accountants & Tax experts 
Audit, Accounts, Corporate Finance, Tax planning, Wealth Management, Payroll, business advisory #Accounts #Tax",https://t.co/2ZqJWRPfb5,317,230,2010-12-15 18:51:50,227034044,"Brighton, England",False,281,1919
79,1290675942755569664,"#RT @IncedoInc: In the backdrop of COVID-19, Pharma companies are facing various challenges. Learn how Incedo’s AI-powered COVID Control room can help assess and predict the impact of Covid-19. Read more@https://bit.ly/2PpyKLy #infographics #AI #COVI…",1,apurvbhatnagar,,,162,44,2009-06-27 11:39:59,51416281,"Hyderabad, India",False,43,3811
80,1290674726944243712,"It’s not REALLY an experiment, @joshmich. We know what the results are going to be — exponential increase in COVID cases and more deaths. It’s not like there’s an unknown result except for people too stupid to face reality: Schools opening significantly increase COVID cases.",1,brianjbellz,"Husband, son, brother, in-law, dog owner, love Detroit and my hometowns. Tweets = all my own and no one else's.",,670,700,2010-02-25 21:14:35,117531984,"Detroit, MI",False,17091,8807
81,1290649314189082624,"Match the serious cases of N Corona with each ones vitamin D levels. A biochemical causality exists, let's see if it is displayed in real time",0,AdessSingh,,,1106,345,2013-12-28 09:43:31,2265675031,,False,482,15848
82,1290674384907014144,Knowledge differs from wisdom (application of facts). There is nothing wise about this snippet in time. #COVID is a serious #publichealth concern. Please use wisdom when deciding about #SchoolReopening. ,1,msvictoriafp,Project Manager. Executive Administrator. Minister (✝️). Future Accredited Angel Investor (💰).,https://t.co/uenVL82XEu,773,258,2012-05-30 23:15:53,594991978,,False,860,2878
83,1290664694450212868,"If they make a corona virus vaccine, would you get it?",0,NICKatnightt,Always taking the next step,,484,483,2011-06-30 19:19:19,326954834,402,False,15517,25874
84,1290675784462606336,"Question, (I have no medical background), but why tout a malarial drug to kill a virus. Malaria is caused by an infected mosquito. COVID is a respiratory illness, am I missing something. Not trying to be a smart girl, truly want 2 know, so I can understand 45 &amp; his supporters.",0,jerrisha10,,,6,0,2020-03-01 19:22:13,1234197191406780417,,False,124,118
85,1290677006095581184,Fair question. Another question: Is there a high inventory of the drug in stock (inventory = profit) and is the administration's desires to push it associated with profits that could be obtained from any potential sales (despite it not being effective for COVID).,0,BoyInABox3,Scientist. Philosopher. Innovator. Dad. Brother. Son. Friend.,,958,171,2019-09-14 01:50:00,1172688843264409600,It's not a secret by any means,False,14543,5684
86,1290675928318836738,$TLSA announces they have began clinical trials for Covid-19 vaccine Human trials to start first quarter of 2021. Using inhalation technology instead of traditional intravenous administration. If this works stock will go bonkers #stocks #stockmarket #RobinhoodTraders,0,QuarantineInve1,"Started investing during quarantine. Amatuer trader. Longterm growth with a few penny stocks here and there.

--Profile pic shows my gains--",,12,7,2020-07-20 23:41:20,1285359117440294912,"Cary, NC",False,3,45
87,1290676719217598464,"...than the west, even if the costs in mortality are lower. Rich countries are going to buy these vaccines first and basically remove COVID from their countries, while the disease becomes endemic in the Global South. The WHO has already said as much.",0,shafer_soc,"Canada Studies chair & Sociology professor, BYU. Health & Society adj professor, McMaster U. Studying fathers cross-nationally. 🇨🇦 🇺🇸. He/him.",https://t.co/cIfGWqt7La,1856,1490,2013-08-07 03:27:01,1651938091,"Provo, UT / Edmonton, AB",False,9690,12124
88,1290647050980397056,"It is also used by number of doctors to treat corona viruses, and there is data that proves it works stop cos I can see you want politician to approve so that you can approve it.",0,stunnatheking1,,,298,45,2015-12-03 09:50:35,4360108936,"Estcourt, South Africa",False,411,550
89,1290675897339699200,"As the reopening of #schools and #daycares during the pandemic continues to be a hotly debated subject, new research shows that #children are not as resilient to #COVID-19 as many previously believed. https://www.healthline.com/health-news/new-research-finds-kids-just-as-likely-as-adults-to-spread-covid-19 #happiestbaby #happiesttoddler #parenting #health",1,happiest_babyuk,"Founded by @DrHarveyKarp, we solve parenting challenges with science & compassion. Get 'aha' moments sent to your inbox, sign up here: https://t.co/2gjoPXdVBP",https://t.co/G3vgTkX0wI,0,4,2019-11-27 01:28:37,1199500116081594369,,False,1,92
90,1290658888623296517,"Come on dude, we are famous for exporting cheap software testers to USA on h-1b who do horrible job and result in the failure and closure of the companies (like boeing) they work for. So we have an aversion to testing, be it software or corona !!! :)",1,Sameerreddyin,"Motto:
Never waste one's time arguing with people who know they are   wrong but won't give up.",,176,77,2013-08-04 21:01:55,1646102778,Singapore,False,14843,4206
91,1290675111637508100,"The recent COVID-19 (Coronavirus) pandemic magnified the need for remote interpretation services in the wake of social distancing, overcrowded hospitals, and the spread of the virus. Learn why: ",0,Akorbi,"Akorbi is a women-owned global provider of multilingual staffing, call centers, interpretation, learning solutions, and translation into 175 languages.",https://t.co/w07UyUIRAs,153,403,2009-06-25 16:01:35,50684782,"Dallas, Texas",False,446,1215
92,1290637594590683137,Provide a platform 4 the community to come togethr and discuss what is Corona Virus; Analyse the causes and solutions (Preventives Measures Communicate wit decision makers to share plannd action n obtain their endorsemnt; dailyBuild their capacity on what WHO/NCDC says on COVID19,1,isyaku12,,http://t.co/jcKkSbDOHQ,370,716,2013-03-11 08:31:17,1258918368,Kano,False,18,2427
93,1290676890319982595,"It's possible to obtain grant funding and also claim R&D tax relief, but certain grants can significantly impact the level of R&D tax relief available. Especially relevant now, with the various Covid-19 support packages. #GrantFunding #R&amp;DTaxRelief",0,Shorts1890,Est 1890 Innovative Sheffield & Chesterfield based accountants with specialism in all forms of taxation. In partnership with Shorts Financial Planners.,http://t.co/zWIzG1ry,1510,1603,2010-11-16 13:30:27,216349614,Sheffield & Chesterfield,False,1173,9469
94,1290661880118358017,@PressSec @realDonaldTrump @Scavino45 @kayleighmcenany @SecPompeo I don’t trust Dr Fauci Dr Brixt ! I wonder if Dr Fauci Dr Brixt and democrats are taking HCQ and can they be tested to see if they are using this drug. Dr Fauci has known for 15 years it works to stop Corona virus,1,winterchill2002,,,165,60,2012-03-09 02:30:16,519102574,United States,False,3668,213
95,1290674095223443456,"#exposebillgatesday Research needs to be done between each countries infected, recovered and death rates of covid in comparison to each countries uptake of flu vaccination last year to see if there is a correlation",1,Gaynor598,,,355,130,2011-05-14 16:49:39,298620476,London,False,363,1487
96,1290675101134917639,"The full @save_children ""#SaveOurEducation: Protect every child’s right to learn in the COVID-19 response and recovery"" report has more analysis, insights &amp; recommendations. It's worth checking out. ",1,IDPFoundation,IDPF is committed to encouraging and supporting the development of innovative and sustainable solutions to complex global issues. #IDPRSP,http://t.co/4vAm9589PR,1299,2328,2010-01-26 17:18:01,108661495,Chicago,False,825,3797
97,1290667783500582913,"That makes sense. I had H3N2 (claimed to be the strongest influenza strain, yet), and I've probably had Corona, a few months ago, given the symptoms (dizziness, fever, migraines, joint pains, and thick, green nasal mucus, unlike anything else), but mostly recovered.",0,vmlemon,,http://t.co/A9N4he0eQX,1030,975,2008-09-01 18:53:32,16086285,United Kingdom,False,144957,32902
98,1290648408202579972,"I call people who refuse to wear masks in the midst of a corona virus hot spot stupid or worse. Why? Because the harm caused directly effects others not to mention the fabric of our society. I don’t perceive evangelicals much differently. In fact, they overlap considerably.",0,craniumspeak,The big question: Why was Pres. Trump golfing and doing political rallies and minimizing the danger rather than getting the United States ready for a pandemic?,,523,102,2017-01-10 04:26:26,818675340054642688,,False,35773,5666
99,1290648809039712256,Why is there only people who think: “Corona is the worst thing in the world and will kill us all” or “Corona is completely harmless” It’s neither and if you would do your OWN research you would know that.,0,bobo50cent,"Travelling in a fried-out Kombi on a hippie trail, head full of zombie.",,453,1281,2015-07-26 00:24:25,3293945318,Banana,False,5245,13328
100,1290676416581959681,"As COVID has presented new challenges for everybody, clubs have been seeking creative solutions to keep athletes connected and recruited MVPCAST delivers HD-quality streaming video with an intuitive and easy to use app! See how it can improve your club: ",0,PrepVolleyball,The ultimate destination for ladies' high school and club volleyball,https://t.co/upoZTzrooj,632,32676,2009-05-01 17:20:28,36991867,"Los Angeles, CA",True,4966,36674
101,1290675464617558017,"That's true but I dont think the overwhelming majority of elective surgeries are going to fall into that category. But your original question, of how many are are covid beds vs how many arent, is still a valid question.",0,Shtim6,"Yes, I'm real....a real lurker.",,341,15,2019-07-12 14:37:31,1149689248087531525,,False,1984,793
102,1290654018587578381,We need SARS corona free society and a culture that is willing to ask hard questions and expect the right answers and results.,0,Brooksie1Jenn,#Biotech|#Entrepreneur|#Founder https://t.co/EBec3QnARd.|#Smithie|Biopharmaceutical drug-developer|#medical devices|consumer #health & #wellness,https://t.co/eWPAi9XJyE,833,668,2009-03-25 20:10:37,26579073,🏝🌊 & 🗽🍎,False,13831,6152
103,1290650587462344708,Is there a plan how to get mental help to school children who realize at some point that it was them who gave corona to some of their loved ones? This is a rethorical question.,0,ToadEU,Life is a tale,,322,23,2017-01-30 18:30:04,826135405435219968,,False,11605,670
104,1290675957389561858,So would memory B cells to other coronavirae explain why some older folk survive covid-19 even if they have underlying conditions?,1,seenitallbefor,"MK Dons supporter (was local team). Goes to away games oop North. 
Cricket is my main love though, YCCC member and occasional NCCC supporter.",,146,125,2014-01-01 12:02:41,2256148708,,False,7039,4241
105,1290677177596477441,"surely this was to help Brazilian lupus patients, because doctors are like pretty clear that it isn't a good treatment for COVID-19 definitely doesn't have anything to do with trump having a stake in its production and sale, surely not ",1,sqitles,Nerdy and sometimes funny.,,261,52,2012-12-31 14:15:30,1050412212,,False,2033,3855
106,1290675464399282176,"I love a good analogy. As Tyler mentions in his thread, it's hard to come up with a perfect analogy for COVID since it's so unusual. But he does a good job with this one. ",0,mirmatt,"LIS professor, researcher, engager in ideas large and small, sports junkie, helped save the Crew, recovering musician, nasty woman, she/her/hers",,1294,430,2008-09-18 23:12:06,16355239,,False,18788,8591
107,1290675530681876480,"Have your patients been watching the continuous coverage about COVID-19? Does hearing about the recent surge help them heal? In this post, get tips on alternatives to commercial TV by offering a positive and healing distraction: ",1,TheCAREChannel,"Healing #HealthCare Systems produces C.A.R.E.®  nature and music programming that is being used in more than 1,000 hospitals & healthcare facilities in the U.S.",https://t.co/YSgjdTyLC3,1801,391,2018-10-04 21:12:08,1047957564263030784,"Reno, NV",False,3850,763
108,1290654393629659138,"@narendramodi @drharshvardhan Sir please take serious note of this.FMG,s can be included in fight against corona,it will overcome shortage of trained manpower in hospitals. Plz don’t discriminate FMG’s on the basis of an barrier called FMGE #letfmgserve #IndiaNeedsFMGDoctors",1,dipika72748292,Foreign graduate,,20,10,2020-08-02 13:38:32,1289918462471503877,"West Bengal, India",False,28,262
109,1290675957875933184,"places where young kids would be likely to pick up any illness, COVID or otherwise, have been closed for months in most nations (schools, daycare, sports activities, etc.) has this age group even been exposed to environments independently of their parents in this time frame?",0,purpledcake,"she/her | engineer in energy | möther of voids | powerlifter | talk a lot about mental health and brain injury recovery | an adult, allegedly",,1177,1565,2010-12-30 22:14:16,232343408,"Calgary, Alberta",False,37617,28554
110,1290677186370981890,Serological tests detect antibodies specific to Covid-19 (especially those with a sensitivity of 90 and upwards which is what the ministry claims will be used) They indicate whether someone has been exposed to covid 19 in the past and may therefore have immunity.,0,AlexisReice,"Conservative
19 
868",,77,13,2020-04-13 04:02:46,1249548480382722048,,False,1768,1681
111,1290677077159665665,"I also have a vitamin deficiency, so I get you on the teeth thing, do you have the implants or just denture? Covid slowed down the process of my new ones so now debating over which style. Any tips and help appreciated",0,muddygirl198272,"Married to my best friend, lovee being goofy cause well everyone needs the weird friend and if you don't have one here I am BABY",,758,151,2014-02-06 22:56:45,2330958486,Nebraska blah blah nebraska ,False,10586,2690
112,1290652180026990593,"Just to play devils@advocate. The cost of HQC with zinc and that other drug supposedly used in combination to fight corona, were in the couple dollars a dose range. That other new drug I don’t know how to spell or care to check is 3500 a treatment....",0,thatfreakincat,moo moo moo,,211,220,2020-06-26 02:18:08,1276338873400848384,"Oregon, USA",False,1706,1298
113,1290673900762800128,"Can’t the gift infrastructure take the load if all Pvt hospitals aren’t allowed to treat Covid ? TIMS is barely working. Compliance doesn’t mean retracting the services, compliance can be enforced in other ways. OR if that’s not possible nationalise then temporarily. ",0,mahiitha24,A Policy enthusiast who attended law school |Mountains over beaches| Centrist |Individual freedom | Patriot not Nationalist | #LinguisticEquality,,477,883,2012-04-14 04:54:05,553338033,,False,53338,23581
114,1290677646423207937,"Dr. Chuck Henry, ’94, teaches chemistry along with chemical & biological engineering at Colorado State University. He & his colleagues have been working on a simple virus-detection device. Read about how his research is impacting COVID testing. Full story: https://bit.ly/3gcOBZD",0,MSSUAlumFriends,"The Alumni Association serves to connect the university's 30,000 alumni and constituents living across the world.",http://t.co/TpnlmU403m,70,712,2011-01-28 18:01:31,244179520,Ralph L. Gray Alumni Center,False,71,3551
115,1290674670455402498,So you know their motivations? And you can confidently say that this is because they wanted the cash rather than (a) they were afraid of COVID; or (b) they had children who were at home? And you think this anecdotal evidence can be extrapolated to millions around the country?,0,andrewholly2016,"Trial attorney, never Trump, currently preparing my onlyfans page so at least you've got that to look forward to",,304,55,2017-06-01 14:59:11,870293653524230145,"Minneapolis, MN",False,7817,4906
116,1290674399322898434,"Meanwhile, how serious is the action? Stopping from treating #Covid_19 patients is one aspect.Will hospitals be made to return the money that has been fleeced from patients?Will there be a permanent action like cancelling the license- irrespective of disease/ treatment.",0,revathitweets,"Journalist On Bail. Founder&Former CEO Mojo TV. Past- DC, TV9, CNNIBN, Radio Mirchi, Red FM. ప్రశ్నిద్దాం, పోరాడదాం!",,359,13905,2009-06-04 08:06:09,44572144,"Hyderabad, India",False,3718,12051
117,1290675811721216001,The anxiety and unknowns of sending your kid to college have reached new levels with COVID. We’ve outlined the safety and financial questions you’ll need to consider as fall approaches. #COVIDConsiderations,0,Jack_Hutson_,Please view guidelines and disclaimers governing this page:  https://t.co/X673ZerzSa,https://t.co/klcQwnOTlp,9,5,2009-04-17 19:31:49,32534868,"North Charleston, SC",False,1,49
118,1290677664546787328,"Learning in a Crisis: Culture and COVID-19 Organizational learning is not complicated. However, it does require leaders and teams to quickly translate what is happening around them into insights and actions. http://ow.ly/LMSh50AJrjr",1,Houston_Dynamic,"Houston Dynamic Service is a #turbine #repairshop for #refining, #powergen & #offshore drilling industries.
@HoustonDynamic is not active. Follow this account.",https://t.co/cc2GyW3Bog,83,99,2016-12-19 23:05:51,810984519385780224,"Houston, TX",False,0,1346
119,1290668693370933250,"Man I can’t eat barely I’ve had one solid meal in the last 3-4 days, I can’t fuckin walk and I can’t go to a doctor right now cause I’m tryna save money and I don’t wanna catch corona and the best part is the one stress reliever I have is skating which I can’t do now ",1,nothuntermorgan,nobody cares work harder,,132,59,2020-01-08 02:43:44,1214739374841221120,,False,2106,1179
120,1290645446097096709,"Bill Gates and his boys have just upgraded Corona and are thinking of releasing it again for a more Robust attack in November December months. After that they will force you to have a vaccine, to inject their micro chip in you, so they control humanity, sources claim. ",0,KhanWasim4444,,,476,474,2012-05-16 22:08:25,582209668,1#ALLAH 1#ISLAM 1#QURAN 1ALEEF,False,60352,41044
121,1290677159992995842,We thank @SafeGraph for making the Foot traffic data available. Our paper uses the @SafeGraph data and the first study to quantitatively show that counties which had implemented policies and effectively increased social distancing have seen slowing of the spread of COVID-19.,0,TannistaBanerje,Peace.,https://t.co/9HEY0pFJcI,15,2,2013-06-21 23:23:54,1537536146,"Georgia, USA",False,0,3
122,1290675138271293442,Complementary therapies can help with many issues including post covid symptoms. Here we learn how Craniosacral therapy has done just that... https://healthylifeessex.co.uk/2020/07/craniosacral-therapy-for-post-covid-symptoms/ #craniosacraltherapy #complementarytherapy #postcovid,1,healthylifeSX,"Healthy Life provides a wealth of information for anyone interested in maintaining a happier, healthier lifestyle. A complete mind, body and soul workout!",https://t.co/UbCItDaCtl,1234,943,2017-04-05 21:37:45,849737849025036288,"Southend-on-Sea, East",False,250,4358
123,1290676956212666369,"According to The #Times, a sample of the virus that killed six in 2012 was housed at the #Wuhan Institute of #Virology and was described in a scientific paper cowritten by Shi that states it is a 96.2% match to the COVID-19 virus.36 The virus, called RaTG13, says The Times.",0,Sciclo1,"Baron von Junker (Joh) @sciclo Blockchain, Crypto-millionaire. (Philanthropist) Content Producer english/dutch *publicaties onder voorbehoud, legal @Twitter US",https://t.co/clL3qOwq6m,285,170,2017-11-28 17:14:33,935557538157821957,"Amsterdam, Netherlands ",False,2977,18809
124,1290675627226353664,"Marijuana HAS been proven as a successful medical treatment for many things she doesn't say it's proven success against COVID...Your dumbass boss told us to inject bleach, so maybe sit this 1 out #MoscowMitch Regardless, I'll take funding for pot over billions more for Jets",1,affiliatecurve,"i don't want to hear about Republican or Democrat...the problem is Money In Politics, plain & simple",https://t.co/Wck4B2E0NF,705,534,2009-02-17 08:03:10,21072573,Seattle,False,17917,3824
125,1290676931810209805,"Literally none of that is true, you’re just being told these things by fake news. Only elderly people and people with severe health problems are actually suffering from covid. Stop letting the media brainwash you.",0,Dan48899911,Just a simple guy,,13,7,2020-03-18 12:20:29,1240251636188151808,,False,1938,200
126,1290672616370343937,"How will this people get identify, they have corona positive? By preferring home isolation, will people get recover from COVID-19 without any treatment provided?",0,Middle_wings,"I'm seeing some people are taking advantage in the name of SSR's justice for getting followers, likes and retweets on social media, why?
it's not HUMANITY",,184,35,2019-12-13 04:09:10,1205338471780368384,why do you want my location? ,False,732,2243
127,1290677301982695426,"Aintibiotic resistance grows more concerning, and the market for these drugs has been plummeting. This threat to infrastructure has become more omnious during COVID, but there are soultions at work. ",1,HeidiAndrew22,"Marketing executive, advocate for truth and science, liberal politics. Raising 3 nutty kids and 2 fierce cats.",,1027,70,2017-01-26 03:32:22,824459940064587776,"Hastings-on-Hudson, NY",False,2672,1004
128,1290676990996094977,".@AdlibSolutions MD, Andy Dockerty has shared an open letter on social media, outlining the dire situation within the live events industry as a result of the Covid-19 pandemic. Read it here: https://www.tpimagazine.com/invisible-and-undervalued-adlib-md-andy-dockertys-open-letter-to-the-industry/ #WeMakeEvents #LetTheMusicPlay #LightItInRed",1,MartinAudioLtd,Signature sound with class leading coverage and consistency to #UniteYourAudience.,https://t.co/2slpwoogix,2160,14580,2011-05-05 19:28:00,293673234,"London, UK",False,7110,13639
129,1290675836505464835,Both the emergency responses to Covid-19 and the construction of a ‘new normal’ in the criminal justice system should reflect the detailed and continuing input of people with lived experience. - Recommendation from the RR3 Covid-19 special interest group: https://www.clinks.org/community/blog-posts/what-does-recovery-look,0,Clinks_Tweets,Supporting the voluntary sector working in the criminal justice system.,http://t.co/LJBtNMwPHs,3056,15731,2010-08-10 08:06:12,176726705,"London, England",False,3487,15130
130,1290661864595238913,"1/Countries that test less usually test only those who have serious symptoms. Hence the CFR (the ratio of Corona deaths by confirmed cases) will be unrealistically high. The more you test, the more mild/asymptomatic cases you will find&amp;the CFR will converge to its real value",0,hoori_rafieian,,,275,90,2014-12-29 06:08:06,2948575875,,False,2643,389
131,1290666769930223616,"Is he still using the “if you tagged a cop for 10 mins he’d commit 3 felonies” logic with corona ? “The more people you test of course you’re going to find more positive cases” babes corona isn’t weed very prissy ppl love a smoke but aren’t secretly harvesting cornona, my god!",1,BrianW189,26 🥴 Gay as a Goose 🦆 Trying 🔊suffers from debilitating eurotophobia 👁‍🗨real housewives fanatic/aficionado 🍿 outlier 🤖 ADHD 🗣,https://t.co/AXqedXMLkw,3132,790,2009-08-23 09:59:29,68115523,Glasgow,False,48471,40112
132,1290675821162659841,"The US sent Brazil millions of hydroxychloroquine doses. Months later, they're still in storage https://www.cnn.com/2020/08/04/americas/brazil-us-hydroxychloroquine-doses-intl/index.html! It might be Bolsonaro who tested positive tried it and found not effective in treatment of COVID-19",1,ChandramoulyN,"A post-graduate in Commerce,Business administration and law graduate ! Interested in Reading,writing,music movies and current affairs-National,International",,896,218,2020-06-10 06:22:04,1270601906918838273,,False,2004,1175
133,1290674753603137536,"When there is already significant debate and pushback of the legitimacy of certain Covid prevention methods and their effectiveness, Woke organisations like @NPR do no favours, when they come up with bullshit analogies that are on the face of it beyond stupid.",0,DeejayBaj,"Lawyer, Man United Fanatic [Still Bobbins], Cameron Crazie [Go Blue Devils], Console Gamer, Trying to find answers to questions that no one asks!",https://t.co/RDa3jQTbFk,810,255,2009-07-05 19:27:30,53982766,"New Delhi, India",False,11953,22614
134,1290677665586978816,"A wave of illness involving children and teens is starting to raise some concern. The illness, which doctors are calling pediatric multisystem inflammatory syndrome (MIS-C), is believed to be linked to COVID-19, but there is much that is still unknown. https://cle.clinic/3f9b9Jw",1,CleClinicCanada,"Cleveland Clinic Canada has 2 locations- downtown and midtown Toronto. We specialize in preventing disease, treating injuries/issues and improving health.",https://t.co/fZ0w1tDwXL,822,2431,2014-03-07 15:48:26,2377307239,"Toronto, ON",False,328,5508
135,1290661177886900228,I don’t trust Dr Fauci Dr Brixt ! I wonder if Dr Fauci Dr Brixt and democrats are taking HCQ and can they be tested to see if they are using this drug . Dr Fauci has known for 15 years it works to stop Corona virus.,1,winterchill2002,,,165,60,2012-03-09 02:30:16,519102574,United States,False,3668,213
136,1290674615740702724,"None was anticipating vaccine sooner & none is even now. But a 10 second Covid testing machine (biggest invention) back then, could've altered the situation. At home testing kit, wow! And the Inventor would've become an icon all over world! Before cure, of course, if any! ",1,jpchat9,"The Poet/The Blogger/The Critical Insider/ Self-Publisher; 
© (Micro blogs aka Tweets) 
Blogs: https://t.co/sgySAiRh4S 🤔  /  E-Books 👇",https://t.co/02ORKWu1Qi,14,20,2016-07-08 15:23:06,751436453570281472,Original Indian,False,33,849
137,1290661631719022594,"Corona Cultists build their arguments on the assumption that coronavirus is dangerous to healthy people. They’re wrong. We know for a fact that coronavirus is about as dangerous as the flu, that the lockdown is useless.",0,GShoreo,Hunter,,37,2,2020-07-29 15:53:03,1288502653626904576,,False,237,121
138,1290674998663815168,"Delhi Model - in June end, make a false projection of 5 lakh cases till July end, then claiming so called success of containing Corona. Nobody is in the world is talking about winning over Corona. Sane people are talking how to manage the patients and disease &amp; developing vaccine",1,LalitSehgalDr,"Head, General &Liver Transplant Anaesthesia & Liver Critical Care, Manipal Hospital, Dwarka, New Delhi",,64,118,2016-09-01 01:13:58,771154093360447488,"New Delhi, India",False,49,86
139,1290645516661948420,"@a_sabo12 @macfound @ICTAdvocates in the collaboration CBOs may get new information updates on th COVID 19, capacity building on new skills that will help their community work in the corona virus period &amp; post covid 19 eg using Vitual meetings with stakeholders on combatting C 19 ",1,isyaku12,,http://t.co/jcKkSbDOHQ,370,716,2013-03-11 08:31:17,1258918368,Kano,False,18,2427
140,1290675572599742466,"something my nerd brain is struggling with: various gov’t bodies are relying on data that ‘says young children are unlikely to transmit COVID to their parents’ in these same areas, how long has this same age group been confined to their home, exposed only to family members?",1,purpledcake,"she/her | engineer in energy | möther of voids | powerlifter | talk a lot about mental health and brain injury recovery | an adult, allegedly",,1177,1565,2010-12-30 22:14:16,232343408,"Calgary, Alberta",False,37617,28554
141,1290675088912789504,"Just not true. ""COVID-19 may also be spread by people who are not showing symptoms (i.e., “asymptomatic”). According to the CDC, 35% of all people with COVID-19 are asymptomatic. However, those individuals are still as infectious as people with symptoms."" https://health.ucdavis.edu/coronavirus/resources/covid-19-faqs-for-health-professionals.html",1,RolandB3,Attorney & E-discovery consultant. Democrat. UH fanatic & Cougar Pride supporter. Son of an artist & a waitress. #HandMarkedPaperBallots,,1066,1069,2009-02-06 22:28:43,20278402,In front of you & to the Left,False,30168,171572
142,1290674124591902720,"Few good options. COVID running wild will overrun health systems/non-starter. Need treatment/vaccine, real eradication (very draconian rules requried), or current situation long-term, i.e. slow-simmer of cases with lockdown/reopen waves and no more large gatherings.",0,covid_reality,,,0,0,2020-05-20 12:36:20,1263086115323592705,,False,2,165
143,1290672045093785601,Coronavirus: Can Corona Vaccine Have Side Effects? know the answers to such important questions ,0,StyleUpNow2017,"https://t.co/DmOsXMg921 is a positive online site latest in beauty, fashion,l lifestyle, female empowerment, culture, relationships, friendship, careers, etc ...",https://t.co/9BlIz85c1z,4945,2615,2017-05-20 10:58:30,865884431076044801,,False,11511,56218
144,1290676386739286017,Securing IoT as a Remote Workforce Strategy: Digital transformation with Internet of Things devices offers organizations a way forward in the era of COVID-19. Optimizing this approach for the future will need to start with security. http://dlvr.it/Rczpjx,0,TLerone79,,,163,19,2012-04-16 12:06:43,555072635,,False,589,7506
145,1290677491468603393,"Fauci has been killing science for Big Pharma and his own profit since 1984. Plus, new research shows Covid-19 RNA camouflages itself as human RNA which increases likelihood of autoimmune disorders from any Covid-19 vaccine: ",1,ToplessVegas,"Complete guide to Las Vegas topless and nude strip clubs, topless pools, topless shows, burlesque; reviews, tips, articles, deals, news, pictures, video",https://t.co/XemN8tfmae,1165,5294,2009-04-21 18:29:36,33991528,Las Vegas,False,19774,20299
146,1290672688265076736,If my baby is referred to a ‘corona baby’ or is sad to be a ‘product of quarantine’ by people who won’t even be lucky enough to see pictures of her let alone meet her I will straight up punch an old hag. You don’t take the time to be in my or Jts lives what makes you think you’ll,0,ShelbyDaltonn,"{smart. kind. important.} it's not what you take when you leave this world behind you, it's what you leave behind you when you go. 🎶 11/02/2019",,549,377,2013-04-03 23:36:44,1325661948,"helldorado springs, misery",False,23573,19780
