,id,tweet,label,screen_name,description,url,friend_count,follower_count,created,uid,location,verified,fav_count,tweet_count
126,1290668449350344705,He’s had it under control the entire time. You think Joe Biden will manage it better? Corona has too many syllables for him to even be able to say it properly ,1,Imsodraked,Finance Professional. Opinions are my own. Adventures and connections.,,31,33,2010-09-13 03:42:42,190125113,,False,144,197
127,1290675663599435789,For those who don't take COVID-19 seriously... here's something you should watch. ,0,LindaNEK,"Communications specialist in oil and gas, International Relations/Diplomacy student, Entrepreneur. Views expressed are my own. Retweets not endorsements",,829,1725,2010-12-28 11:34:16,231391405,"Kampala, Uganda",False,4205,13272
128,1290675792125538311,"same for the iheart thing, it'll likely be online seeing as there's no point in going for a couple of songs with corona going on especially ",0,kthblossom_,"BLM || 17, she/her || #TAEHYUNG: 'you are the brightest stars in my universe'",,1100,604,2017-07-22 17:25:50,888812342309531648,,False,67852,59880
129,1290677538491162625,No PPEs No Work Forward with Covid 19 Risk Allowance Forward! #SAMWU wish Worker's a Happy #Women's Month! Let's Wash our stay at keep social distance wear your mask always. ,0,NkqubelaSotsho1,News Government Politics Local News Sport News,,2462,357,2016-06-27 15:53:29,747457835383029761,"Mdantsane, South Africa",False,7901,6213
130,1290659818513014786,So frustrating. One example: So called doctor touting 15 year old article re: a corona virus that is NOT the Novel Coronavirus COVID-19 and their research-challenged followers lapping it up. #ScienceMatters,0,Terrysan,"*BUILD BACK BETTER* 
Mom trying to make it through the pandemic. Patiently waiting to see my family and friends again.😢",,308,117,2009-03-21 16:18:08,25691555,United States,False,3006,5375
131,1290675759779119107,A systems engineering expert applies the same method NASA's Project Apollo engineers used to offer a systematic approach to deciding on school reopening at a local level amid the COVID-19 coronavirus pandemic: ,0,HeavySan,Just the facts.,https://t.co/tyxPzDpodR,471,28338,2009-03-04 20:42:22,22830650,New York City,True,85,19612
132,1290648088277921794,"Ppl be asking me “y you be going places and corona bad?” I work at at place where i gotta be in ppl face everyday , exchange money wit them , have them talking less then 6ft away . Im at risk more at my job then other places so i go where i want ",1,CeddyClippz,God is my savior | Lai'ahna is my heart | sc: ceddyclippz ig: ceddiiclippz,,593,673,2011-01-04 11:41:28,233905763,"Lake Charles, LA",False,336,25022
133,1290675483127042048,Don’t listen to the Corona Bro. Campuses are exactly where you want college kids. Away from mom &amp; dad in a centralized space where they can spread the virus amongst their healthy selves. The NCAA has little say over FBS football. The Power 5 conferences make the major decisions.,0,TampaAttyDCA,"Tampa Trusts & Estates and Family Law Attorney. Jesuit grad and die-hard Gator alum with an affinity for SEC football, barbeque and Tampa Bay Sports!",,354,175,2013-09-09 17:06:01,1848741301,"Tampa Bay, FL",False,1086,1722
134,1290675501011472384,"ngl it'd be ridiculous tbh bc they aren't even promoting or doing anything in their own country......why would BH be okay with flying them out half way across the world to a country where the media doesn't even appreciate them, mocks them & ppl aren't even taking covid seriously",1,vmxn__,"#VM: 난 달에서, 넌 별에서



commissions pinned ㅣvmxns on AO3
18+ | fanacc. | s/h
tip jar: https://t.co/ASVjJI3N82 ♡

https://t.co/k624gAgeei
https://t.co/L2snMzKyQu",,594,8822,2016-09-30 13:07:02,781842790263164929,ㅂㅁ | 🐯🐥,False,106716,138491
135,1290667136566796288,"My kids will start next week. Luckily, it will be distant learning. My heart and prayers goes to the educators and support staff. Hope our leaders, especially, Corona Don know the severe consequences without a national plan.",0,lotuzroot,"rebel yogi who enjoys his martini shaken not stirred. A father, brother, and uncle to hella nieces and nephews. Let’s save the children and this planet.",,407,92,2011-11-30 06:57:12,424830087,The Golden State,False,7787,4702
136,1290648304204865537,Can’t be mad at people throwing corona virus parties. It’s the idiots that attend it then the parents let these same idiots walk back in their house after. Of course it’s the upper class children that had this party. Damn loonies,1,YoursTrulyAti,🇻🇬📍| Mother of a furry feline🐱,,295,367,2018-12-04 16:38:08,1069994270755643392,,False,36184,28030
137,1290676032035487756,NEW: The Radio City Christmas Spectacular has been canceled for the 2020 season due to the continued uncertainty associated with the COVID-19 pandemic. It is the first time in 87 years that the annual NYC production has been canceled. ,0,SWei_News,Proud @FordhamNYC Alum | Desk Assistant @nbcnightlynews | Retweets ≠ Endorsements,,301,77,2018-09-14 14:47:04,1040612904091967489,,False,925,552
138,1290668878046154752,One of my clients came up with the most beautiful message today as part of our positive messages activity: “Corona help requires individual sacrifice.”,0,edgelordsimba,Gideon/Liam ☠️ he/him ☠️ 25 ☠️ smoochies for @xurxiedo ☠️ furry artist ☠️ commissions: OPEN ☠️ icon: me! ☠️ banner: @brushykb ☠️ co-owner of @friendthealien,https://t.co/UdOvgoIN3I,863,482,2017-12-02 04:01:13,936807438254211072,"St Louis, MO",False,8591,8623
139,1290639670947147776,This is like one of those fun “Find the hidden items” picture... Can you find all 5 corona virus masks?,0,factoid_twitch,"He/Him. Ex Variety streamer. Mediocre video game prodigy! I comment on Wrestling, gaming, & comics. business email: factoidTTV@gmail.com",https://t.co/d0zkO3ZrOA,335,751,2018-02-03 21:45:05,959905606894108672,The Archives,False,41043,16953
140,1290674979910979584,"Issues which should be discussed on TV - Increasing Covid cases , deaths and falling medical infrastructure , Drastic regression on economy Issues actually discussed - Ram Mandir debate , SSR suicide politicized #OnlyinIndia",1,Ron_0308,"23 , Aspiring Chartered Accountant
























Conflictu cotidie",,65,12,2012-11-21 15:13:47,962569850,Mumbai,False,833,633
141,1290669904077533184,We still have to remember there is a serious threat of the CORONA VIRUS out there!!! He can't risk it for himself or for others!!!,1,cvoldcrow19631,I live to be by the ocean. People fascinate me.  Old Crow refers to a Kentucky Bourbon ad I put in my scrapbook.If it wasn't for movies I'd know nothing at all.,,42,189,2018-12-16 06:28:17,1074189452027715584,Pacific North West,False,5118,7528
142,1290677182419722242,There Was Corona Suspect In My Neighbourhood Who Died last Sunday He Showed The Symptoms Of Covid19 & Died But When We Tried To ConTact Authority No Proper Response Was Provided. Plz Help #coronavirus #covid @PMOIndia @narendramodi @AmitShah @COVIDNewsByMIB @CovidIndiaSeva #Help,1,Anonymo32278556,Helpless,,4,0,2020-08-04 15:18:44,1290668464663748608,,False,0,4
143,1290674735781683206,"Seems there is no Covid-19 in London anymore, because the way everyone I know there is going out and flexing....",0,adetolaov,"Works include #AfCFTA and #TradeRemedies. Solves problems for countries & companies. International lawyer - Trade, Investment & Tech.",https://t.co/PlMev3W5na,864,12918,2009-09-13 03:27:50,73802763,*booking a ticket*,False,6664,16854
144,1290677360946229261,It’s never too late. People will pay for custom pieces. Especially with Covid going on you have nothing but time,0,LifeOfALoser_,South Florida Stoner and Artist || 👻/📸: LIFEOFALOSER || #UCFAlumKnight18 #Libra,https://t.co/lG2mcC36XX,1194,1065,2009-04-27 00:25:36,35612549,Broward 🚀 Orlando ,False,10151,48155
145,1290674211317592067,Just open the schools and get on with life! You could wait till doomsday for your big covid outbreak. Get real folks...,1,babbling_bubba,,,43,14,2014-05-03 13:43:46,2475505598,,False,4251,5188
146,1290675124413267975,Heroes Campaign: We talked to HAVEN in our 4th and final blog of the series. The shelter provides services to survivors of domestic abuse and COVID-19 has forced many to quarantine with their abusers. Read more: ,0,centerfinplan,A privately held wealth management firm helping you Live YOUR Plan™ through financial planning done right https://t.co/VHH4KrY2XP,http://t.co/rxuWCEM0fe,357,460,2011-07-15 15:23:23,335984048,"Southfield, MI BLOG https://t.co/RzKwuZAp9P",False,224,1860
147,1290677753268797443,"This is an excellent and highly recommended read by @_LauraHampson on how Covid is changing work. Really shows the changes afoot in the practices of businesses and attitudes of workers. Big task now is to strengthen our rights, so flexible and shorter working becomes the norm. ",0,RayhanHaque14,"Helping communities to be powerful, and fighting to build a new London. Founder, London Good Work Commission. Views mine.",,850,308,2019-01-27 15:20:04,1089543571533975552,,False,1329,645
148,1290676058736320512,"Who gave permission to have party on 8 june. Police, politicians, celebrities made a mockery of the fight which the covid warriors were fighting at that time. Shameful and disgusting behaviour. These people who ever are involved should be shamed and fined in public.",0,devspillai,,,17,6,2013-05-16 07:16:33,1432368476,"Bengaluru, India",False,17,29
149,1290660504772521987,Can what be saved? the economy ? Yes The people? Yes The corona virus? Yes The poor suffering while corporate are partying it up with their overwhelming greed? Yes We just need the people in power who can make the right decisions right now obviously that’s no the case,1,gigante_dylan,👨‍👩‍👧‍👧Proud father of Two👨‍👩‍👧‍👧 💍Soon to be wed💍 🔥Die Hard Bernie Sanders Supporter🔥 Its my Goal to defeat the most dangerous president in history,,81,54,2020-02-03 03:28:25,1224172724723036161,"Sterling Heights, MI",False,516,840
150,1290670013645557761,yup the schools that tried to open last week all failed like in one day people got corona,0,WhitexMacaron,💗@noah_beckkk💗,,97,211,2019-04-14 15:12:00,1117445407234306056,Bullying Hailey and Elsa,False,2884,8840
151,1290670304373673984,"In these tough times of pandemic, security in stores has increased and thus it calls for more security guards. But don't worry, we have everything for you! Harkav provides you with the best security guards that ensure both safety and security. #corona #pandemic #securitymatters",1,HarkavSecurity,"Harkav Security is a Canada based privately owned security company providing wide variety of Services from Security Guard, Patrolling, Security Guard Training,",https://t.co/cily0R37DW,62,443,2019-08-13 00:00:19,1161064905350504448,"Scarborough, ON",False,8,139
152,1290651507055042562,I just “love” how the world decided that corona stop keep,1,OshyxOssh,Joined 2010 • I study medicine 🩸 🩺 or sumn like that • 🇯🇲 🛬🇨🇳,,221,193,2019-05-09 05:59:57,1126366175104049152,,False,43491,15479
153,1290648208436322312,Sanatana Dharma. 1)Tells us to revere nature n not cut (no global warming n no climate crisis) 2) To love and respect all animals and not to eat them ( if followed there would hv been no corona) 3)tells us about one world family(if followed there would be no religion warfare),1,AgarwalNihit,"Meditator•Nature lover• Carnatic music•One world family•I encourage everyone reading this to practice Love , Kindness , Compassion and make world a better place",,1272,88,2011-09-23 07:59:50,378470172,Currently in my body ,False,158,1178
154,1290646011367624706,"@mihirkotecha sir from tomorrow everything will be open this is what I heard from many but make sure all should be close by 7pm coz corona is still with us...!!! I've seen in mulund Market no one is following social distancing, full on public, cars, autorickshaw etc...",1,mayursejpal,MBA | Entrepreneur @ Wealth Craft | Hindi Writer | Finance & Investments | Political Views,,1846,8821,2009-11-08 07:28:38,88373062,Mumbai,False,141914,49682
155,1290666285643321344,"Not only is corona fuckin up my ability to sit in my classroom/ go to clinical, now we have this storm knocking out peoples power in class and fuckin up everything. I hate this life rn",1,kileyerin1,AND WHAT WAS HER SISTER? 👏🏼THE WICKED WITCH OF THE EAST BRO 👏🏼,,688,314,2011-08-19 23:54:30,358466500,philllyy,False,11548,11105
156,1290675255305031682,"By the way, why would we need to vote by mail? COVID is NOT an excuse when it has a 99.6% survival rate. You literally take a bigger risk to your life driving to work or to vote.",0,EricGol98149869,life long Phins fan.,,290,42,2020-05-04 02:44:43,1257139012709597184,,False,43,1393
157,1290674138349174786,Don’t think they will while Corona is still happening. It’s all going to be online,0,NikkilovesOT7,OT7 💜// Army ™️ // FAN ACCOUNT // Austria 🇦🇹,,3007,2878,2014-05-01 16:19:35,2472726738,She/Her,False,295425,75931
158,1290677516055859200,There’s also Bellwether a little further up rt 89. A bit on the sweeter side but still tasty. Also recommend taking a day trip to Beak & Skiff in the fall if you haven’t been. It’s a bit commercial now but still cool. Not sure how the COVID will affect things.,1,Dingbat1477,"The beer I had for breakfast wasn’t bad, so I had one more for dessert.",,542,145,2012-11-14 01:40:14,946855002,"Syracuse, NY",False,14602,10034
159,1290677504144015360,"It’s funny to me that the drumpf interview with Covid cases “compared to overall population” is trending as a drumpf-own because that’s the simple math I’ve been pointing out all along, shows what a media driven event this is.",0,BenSotoKarass,"Manicures, deadlifts, noticer of things.",,931,2095,2012-10-27 02:17:06,907186434,,False,579,200582
160,1290644374137851906,just realized that people in dorms that test positive for corona and have to go home or into self-isolation will be like getting voted off big brother or something,0,regionalat__,#BLM #ACAB | where we used to bleed and where our blood needs to be,https://t.co/TJQDRYQffQ,2242,1007,2016-11-30 17:20:19,804012192597245952,she/her 18 bi,False,72769,21182
161,1290675400633454593,"Many people express mistrust as their leading reason for not following COVID guidelines Fair. I am a great fan of skepticism But how can the same ""skeptical"" people trust an imbecile like @realDonaldTrump? I call BS - trust is no the issue but biases",0,Ayn_Wye,"Hello out there! This is Max aka Ayn Wye!
And welcome to my twitter ^^
Host of the AWKWARD Cast and aspiring smart ass on a soapbox with my show That's Stupid.",https://t.co/FMmOsiSeZ1,96,3224,2013-07-22 10:29:47,1612535888,,False,6761,13442
162,1290648742144684033,"not like you’re doing anything about the torture and use of children as sex slaves, so might as well let them go to school & catch corona, right?",0,reileylicious,the life of the party,,20,10,2019-07-30 15:38:07,1156227478916128769,,False,49,48
163,1290670298354917380,"Let the schools open, let the economy reopen. The economic crisis and the unemployment rate will diminish. Corona virus will still be with us, our hospitals are ready our people know what to do. We know that keeping the country and schools in lock down does not work.",0,DecaniniLeone,,,107,53,2014-01-21 19:57:23,2303631978,,False,2288,1573
164,1290642710249050115,"Corona, lockdown airports, travel drama, fast busy life! You can name it! But bringing loved ones together in one fram was my vision from a very long time and my task since Corona started. Inspired by Spike-V… https://www.instagram.com/p/CDeCNkgjNe_/?igshid=1odmaaaebg9ra",1,Cretvo,"LED 3D Puzzle and Craft workshop (LTP) Learn through Playing Play, Create, Assemble parts together.  M: +4571469287 @cretvo #cretvo",https://t.co/6nCupEOZh9,87,288,2017-06-03 12:20:45,870978558918787073,"Vejle, Denmark",False,383,899
165,1290662835773747207,"و بقلك ""الوضع الوبائي"". I bet this corona virus is there to eliminate humans like you. Natural selection. Everyone knows why the airport is closed and it's because you fucking sold the airport and now they control you.",1,shamlawista,"Nothing on the outside, nothing on the inside.",,400,400,2019-07-22 21:08:49,1153411598477905930,"Brussels, Belgium",False,1418,3389
166,1290659356128747520,So companies like NFTRC can’t even work from home? Wow guys we are definitely not going anywhere with this Corona ,1,Yabarati,"Young Farmer- into Dairy, sheep and Fodder farming. Owner of Lopey Inc (pty) ltd, @sereledi (producing milk and yoghurt) member of BW Dairy Board",,682,4083,2011-08-23 13:49:28,360610569,"Maun, Botswana",False,6485,75227
167,1290658872445870081,Media is making us forget about #corona #assamfloods #unemploynent #monsoondisastors and loads of other issues. When corona has broken the economy n jobs of people this so called media is having a gala time gaining all the trp with prime time debate on Bollywood. #HOPELESS. Sigh!,1,bijoy_menon,"Designer by profession. Easy going, who reads a lot, loves trekking, travelling and like any other guy, mad about auto mobiles.",,434,216,2009-10-24 20:05:08,84927174,"Bengaluru, India",False,644,484
168,1290673660345319424,"RT MercuryMakesPix: RT parkermillsap: Hey, repjimcooper what do we need to do to get the RESTART act included in the next COVID relief bill? If Congress doesn’t help the small venues, live music will collapse, and musicians will have nowhere to play or make money for a very …",0,czahller,International man of mystery. Cocktail nerd. Web Designer / Developer @ https://t.co/HzhAoOqDxm. Paparazzo @ https://t.co/nK5zRRHHIM #OKIEX,https://t.co/CrJ7ziRz1R,215,238,2011-09-14 13:33:20,373375786,Earth,False,10537,12841
169,1290638682664337408,"What does the African safari industry look like after corona? If you’re willing to take a leap of faith and plan your dream African safari, you could take advantage of some major deals, flexibility, and pricing cuts. #BraveAfrica Learn more:",0,Brave_Africa,Life favors the brave. Escape the ordinary to experience the extraordinary on an adventure safari with Brave Africa. #wildlife #BraveAfrica #Botswana,https://t.co/0fDwYHMYAu,202,53,2019-03-19 22:46:29,1108137693429456897,Botswana,False,150,428
170,1290651136752484352,"Bang on! Piyush. That's our main idea behind sharing Corona related information daily. We believe that the only antidote to misinformation/rumours is more proactive &amp; accurate information. This way we are doing our bit for our Gondia. Thanks for following, stay connected :)",1,GondiaKhabar,News updates from Gondia,https://t.co/mlvy2QO2Mk,0,834,2015-11-26 16:22:04,4368422894,"Gondia, India",False,11,396
171,1290638546831802369,"I like to look at things from a “glass half full” perspective. Players opting out during corona is a win-win in my opinion. Not only does the player get to protect their health/health of their family, but it also opens the door for another player to make their name. Next man up.",0,Gino_LOE,@TheScoutAcademy Film & Local Area Scout Alumni l Western New York Scout for @ProspectNYS l Co-Host of @LockedOnBirds l,https://t.co/MQa94UNG9F,1403,1106,2010-08-12 22:41:15,177727218,,False,40668,32885
172,1290675366466424835,I have an idea...how about #TeleDebates? Can't risk Trump infecting Biden with the COVID! Let's see how long before Trump tries to #trademark that term. I looked it up...it's used everywhere! Lol! Let's see if we can get #TeleDebate trending! ,1,NorsemanActual,Husband and father! Marine Corps Veteran. Semper Fi! Former Republican #Resistance #BLM #VoteBiden2020 #VetsAgainstTrump #VetsResist #GoodTrouble,https://t.co/nDnjDYvkMI,5526,5525,2017-01-22 09:53:30,823106303270719488,United States,False,19030,43725
173,1290677434703110144,"Communities are relying on #nonprofits to get through this crisis and rebuild afterwards. @USRepKCastor, please help orgs like the #YMCA by signing on to @repbrianfitz &amp; @teammoulton's new letter asking leadership to include #Relief4Charities in the latest COVID bill.",0,BxHernandez711,"He/His/Him, South Bronx Boricua 🇵🇷, Black Lives Matter, Nationally Certified School Psych in Pasco County (FL), pizza & basketball fan, lifelong learner",,1129,271,2013-07-01 20:37:02,1561425920,"Tampa, FL",False,22223,17564
174,1290674034401828869,"Although I'm biased, there is some great info in this article. Additionally, if you would like to act on any of these steps, I'd be more than happy to help! 12 Tips For Building Your Digital Law Library In The Age Of COVID-19 ",0,EricSeaderTR,Helping to spread the #LegalTech gospel.,https://t.co/OSLwuAcfxO,342,89,2017-10-09 14:56:54,917403501940047874,NYC and Philadelphia,False,267,667
175,1290674753762721793,"COVID-19 can't stop @agsciences Ag Progress Days! Read http://ow.ly/I2T050AQs3B to learn more! And remember, all food/farm businesses are invited to attend Friday's @PASmallBusiness Table Talk to learn about Customer Discovery from the pros! Register at",0,PennStateSBDC,"Helping businesses start, grow, and prosper in Centre, Clinton, Lycoming, and Mifflin counties.",http://t.co/w5PhMsJk,416,849,2012-12-12 18:39:10,1007023442,"University Park, PA",False,597,2151
176,1290677631021731840,"Ah yes, unlike the totally COVID related money for a new FBI building",0,JasonFrampton,"Runner - Marathon x13, half marathon x42, Reader. Traveler. Coffee drinker. friends. family. Fraternity Man. nerd shit.",,1615,685,2009-06-03 15:18:05,44378933,"Pittsburgh, PA",False,36259,29271
177,1290654550584680454,"It would be better to consider, His Age, Movability, Corona atmosphere. Anyhow, I think, Modi Ji may come duly taking his blessings.",0,MGDinnimani,"Retired Engineer. राष्ट्र सर्वोपरि।
Believe, विद्या विनयेन शोभते।
RT not an Endorsement.
#जय_श्री_राम #वंदे_मातरम्",https://t.co/7IDoW8Ah9W,314,218,2011-08-26 09:32:44,362387053,India,False,7497,8780
178,1290677336032018432,"""I want to thank her for her service to this city,"" Mayor says at press conference of Dr. Oxiris Barbot, his just-resigned health commissioner. Also thanks her for ""her good work in addressing the [covid] crisis.""",0,TweetBenMax,"Executive Editor, @GothamGazette. Co-host of the ""Max & Murphy"" podcast on New York politics. Former high school history teacher. bmax@gothamgazette.com",https://t.co/fRPdsUvAI1,1683,18112,2012-09-11 18:07:58,817903729,New York City,False,54270,101205
179,1290666452467568648,I have no idea how stopping all-day-breakfast helps curb corona virus? I think the real reason is that McDonalds hates the very popular all-day-breakfast because it weakened the early morning breakfast business and they hate that.,1,n3roc_adams,,,68,9,2017-06-06 20:11:08,872184097514426368,,False,0,4
180,1290675377434746886,"Is it considered ""fighting"" to flatten the curve when @BrianKempGA is actively hostile to the realities of COVID? Close the schools, mandate the masks, and provide relief for the upcoming #EvictionCrisis or the Brian Kemp Body Count will grow.",0,BodyKemp,Detailing the murders of Georgia's Governor Brian Kemp under the COVID epidemic,,30,13,2020-08-04 15:16:17,1290667840337580035,"Georgia, USA",False,244,181
181,1290674059273859072,"People are not happy that a adderol addicted, syphilitic dementia riddled, racist is occupying the White House while people’s lives continue to be upended and destroyed by your lack of a national response to Covid-19.",1,elite_qt,"Chocolatey, nutty, goodness. She/ Her/ Hers ig: @elite_qt",https://t.co/nVqLSKCv70,3049,1621,2008-11-10 22:24:15,17296790,"Los Angeles, CA",False,80963,27521
182,1290674693184290822,"These players would play if us fans were watching or not, so why should we feel guilty? Also, Stafford was at a beach party a couple weeks prior, who knows if he contracted Covid there or at the Lions facility. They’re at risk for the virus whether they’re playing or not.",0,_olsen10,,,202,94,2012-09-30 04:25:43,854101147,,False,13914,3921
183,1290676406444265476,Glad to see more places shutting in aberdeen after the corona spike at the weekend. Honestly cant believe pubs in scotland have opened. Hopefully the mintlaw ones shut too. People dying across the world so lets all open pubs to spread the virus further new lockdown coming soon,1,Besty_scotland,songwriter/ musician. debut ep available anywhere online. reviews for @sle_dj. rocks a gibson j45/ gibson les paul and gretsch new yorker,https://t.co/5TM6qgxO24,458,653,2020-06-06 04:57:37,1269131225299632133,"Mintlaw, Scotland",False,379,989
184,1290671774816845824,@UPGovt kindly postpone UPBED2020 paper. We are in quarantine as our neighbors has Corona. because of administration strictness we are not allowed to go outside. @PMOIndia @narendramodi Pls look into the matter. Save Lives by saying no to it.,1,Manmeet05651924,,,16,7,2020-04-26 14:34:03,1254418406750793734,,False,7,28
185,1290677143224147969,My good friend who’s a great PSU fan says it would have to be an SEC School. They are in the worst area of uptick of Covid and are (let’s face it) the most powerful.,0,MrcpwcCummings,#VoteBlueNoMatterWho,,646,590,2015-04-10 14:35:55,3148200566,,False,100819,79993
186,1290675399312265216,now that i take a second and think i don’t want bts coming to america. covid is literally everywhere. i want them to be safe and healthy @BTS_twt,1,_brewer_anna_,Just a typical ginger 🤷‍♀️,,63,30,2018-11-27 21:11:48,1067526426990125062,,False,9775,226
187,1290675366219018242,i hope the performance isn’t actually in person tho this pandemic hasn’t slowed down (esp in the US) and i don’t want them to risk getting Covid :((,0,milkkiekoo,#JK ☆ ° {𝐟𝐚𝐧 𝐚𝐜𝐜𝐭} ☾⁺˳ “𝐞𝐯𝐞𝐧 𝐭𝐡𝐞 𝐝𝐚𝐫𝐤𝐧𝐞𝐬𝐬 𝐰𝐞 𝐬𝐞𝐞 𝐢𝐬 𝐬𝐨 𝐛𝐞𝐚𝐮𝐭𝐢𝐟𝐮𝐥” * 𝐣𝐮𝐧𝐠𝐤𝐨𝐨𝐤 𝐞𝐧𝐭𝐡𝐮𝐬𝐢𝐚𝐬𝐭 ~ #방탄소년단,https://t.co/Y5YEe19Uwr,228,171,2019-06-30 23:21:10,1145472373547655168,,False,24552,5334
188,1290674779691851776,Love that reporters are finally challenging Pres Donny on the Covid issue. Big respect to Axious. This virus is not “under control.” ,0,mattjaygee,In the summer I like the AC and in the winter I like the heat. I’m a regular guy.,https://t.co/qJcvtPVZFO,567,2932,2014-02-19 01:42:32,2351687068,"Bronx, NY",False,4324,5681
189,1290647881746190336,"OMG! We are better than the world.... I actually cannot take this anymore. I know the Corona deaths are extr sad, I am just laughing at Trump. I cannot believe my ears!",0,JacquiStaaden,Pay it forward and do something good for someone less fortunate!,,32,6,2019-09-25 13:30:43,1176851230439743491,,False,692,924
190,1290676285778341888,"I spent 4 full months at home due to covid, 4 months, but USA is like ""yea we don't care"" and as long as they don't care this situation won't change.",0,bangvmin,"ㅤ𓂅 𓏸 ｙｏｕ ａｒｅ ｍｙ ｓｏｕｌｍａｔｅ 
                  ❞ yes, bts 𝘱𝘢𝘷𝘦𝘥 𝘵𝘩𝘦 𝘸𝘢𝘺. 🦋 𝗘𝗧𝗘𝗥𝗡𝗔𝗟𝗟𝗬 𝟳 .",https://t.co/Y21nsaqjLG,297,349,2020-06-08 21:10:34,1270100890666532866,25 • s/h,False,2902,3773
191,1290677523618181120,"ok ok i understand the Eat Out to Help Out scheme is there to help restaurants start up again HOWEVER. Surely making £8 meals in spoons £4 is going to make these places busier and in turn, spread covid? Like am I missing something?",1,LauraMeganCarr,22 - Graduate in Photography 📸🍁,,188,56,2019-10-28 18:42:12,1188888634717544448,,False,6080,671
192,1290675439678054401,"Extremely glad to learnt that the Frontliners combatting this deadly COVID19 disease in Kangpokpi have all tested negative. Continue your great task. Also handed over bulky PPE & essential items for the COVID Care Centre, IQC &amp; for all the frontline workers. ",1,KipgenNemcha,"Minister of Social Welfare and Cooperation, Government of Manipur. RTs not endorsement.",,126,2291,2017-05-10 04:20:38,862160424107724800,"Manipur, India",True,1021,2122
193,1290674987179835397,Apparent Covid cluster in castletroy and seeing stories of 40 people up on top of each other in living rooms in college court all weekend :)),0,ULConfession,Born in Stables. The pride and joy of Castletroy. Brown Thomas is my godfather. Submit anonymously via Curious Cat link,https://t.co/yiYLJxUrKi,5,2583,2020-01-21 15:06:51,1219637449946750981,"Limerick, Ireland",False,53,1824
194,1290673984204230657,"They are just as bad, just slightly smarter. They are getting away with what they can, taking advantage basically. Remember, the illegal insider trading all those wealthy connected people did right before the COVID lockdown?",0,MsGo,Black Woman. Tweeting about whatever I want. Mostly cheering positive moves in inclusive media. I just want to see one Octavia Butler work on film before I die.,https://t.co/khIVEADPdY,2092,1067,2007-10-21 23:32:55,9587442,United States,False,39269,16896
195,1290656747514929159,The fact that #Maharashtra Corona would not be affected today under the leadership of #DevendraFadnavis is an acknowledgment of his work.,0,TanmayJ94,student,,1486,365,2019-11-07 13:29:28,1192433610604724225,,False,1271,3557
196,1290674511566770176,Sure seems like he is waging a campaign to be yanked by the 25th amendment. Living in a bunker during Covid times is not for the faint of heart.,0,Minouch11705945,,,36,0,2020-07-29 01:59:07,1288292808726585344,,False,264,178
197,1290675685669904384,"Schools overcrowded to begin with so even if a portion opts out there will still be crowded classrooms. Also puts a lot of pressure on teachers to dedicate themselves 100% to teaching both in class and remotely, while also having to practice new safety measures for covid ",0,kailerrrrrr,not a regular person,,206,307,2014-04-29 22:03:05,2469903332,"Brooklyn, NY",False,10568,8419
198,1290677102761648128,"Covid-19 isn't a joke!! You really wanna see people die don't you? You're literally just sacrificing us, we could get covid-19 too it's not just the older people. If you really wanna reopen schools and make us go think twice.",1,o_Ashyyy,hiyaa welcome to my boring twitter page :) roblox: https://t.co/dvw8sSydYb youtube: https://t.co/VnJZQVZl9x… pfp by linduskalin,,80,10,2017-11-28 00:18:02,935301722435616768,,False,86,47
199,1290675631563386886,What does BLM political agendas have to do with her talking about Covid making it where she can’t have an engagement party though? Where’d she say anything about BLM?,1,bradshaw_hollie,,,80,2,2015-09-27 22:12:04,3708061454,,False,302,76
200,1290675052384583680,Wanna know what it is...they are positioning after this whole “social justice” thing and now are seeing rating plummet due to people like me not watching or giving a damn. That’s a loss of money and better to blame Covid 19 than loss of fan revenue,0,HTexan68,"married male, sports lover, 2A, MAGA KAG2020 Ohio born, Texas raised!",,715,126,2019-07-23 02:48:08,1153496992255021057,"Lake Jackson, TX",False,4281,1387
201,1290677146122424326,@ProjectLincoln Drumpf always likes to always likes to tout his rally numbers...how about an ad with the Rally of Death in which you show a crowd representing all those who have died from Covid. Maybe the visual aid with his fave context will bring it home for him.,1,SHE_RAH369,"Enigma,Celtophile,Vocalista,Waterbaby,otter,doe, scorpion,crow,sing write swim love:)",,366,154,2010-10-03 19:36:13,198248930,The Final Frontier,False,10842,13289
202,1290675543189458944,it was so frustrating like she was so close to me that even without covid it would’ve been rude,0,namixion,bitch i’m playing my ps vita i’ll call you later,https://t.co/LWhqGweXgK,170,1399,2012-08-17 05:41:32,763083511,,False,60371,147497
203,1290641660997763085,"They were screaming Corona fshaya. The people have a lot to learn, Kurds only think about themselves, nothing more. It doesn't matter what they get, they will never be able to push forward with the current state of mind. There I said it.",1,Pishtgir,I'll go and find myself first.,,332,614,2013-02-02 22:35:38,1143593029,,False,986,120
