,id,label,tweet,screen_name,description,url,friend_count,follower_count,created,uid,location,verified,fav_count,tweet_count
101,1273185568936075264,1,"@neeratanden this thing is terrible

and #covid lasts and lasts

the #coronavirus is not like the flu

you do not want to get sick

i was sick for 7 weeks

it's brutal

it's scary

#staysafe 

keep other people safe

#wearamask 

just #wearadamnmask

#covid19
#stayhome
#covid_19
#gopgenocide",KWMystic,"A Mystic, Shaman, Intuitive and author immersed                                             in the numinous experience of life.",,668,398,2011-02-24 09:15:52,256903530,,False,4233,94802
102,1273008841538625537,1,"just a flu? really… 

just in case anyone doesn't know 

the global coronavirus cases has now reached: 8,205,355

as for deaths, 443,736 globally have died tragially by coronavirus

#covid19  #trumpgenocide  #bunkerboytrump  

https://t.co/rwpa4o3df7 https://t.co/mon1vdlqd5",NFeigeles,"Creative type, who draws, writes, acts and designs.  just living the creative life & enjoying the gifts I was given to hopefully leave the world a better place",https://t.co/N2IfJZQGjp,32,12,2020-02-28 22:42:38,1233522870984364041,"Brooklyn, NY",False,472,1606
103,1274610713181343744,1,"us president #donaldtrump has once again blamed #china for the global spread of the deadly #coronavirus

#kungflu #kungflufighting #covid19 
https://t.co/maefwqfxfo",DeccanChronicle,Deccan Chronicle brings you news and views from around the world -- accurate and immediate.,https://t.co/o0mEd7AQ7O,190,87763,2009-01-26 04:16:09,19519947,"Hyderabad, India",True,1517,327709
104,1275582933458395136,1,"@whitehouse @realdonaldtrump dr fauci knows that covid19 is a coronavirus and not the flu.  dr . fauci never calls covid19 a hoax, dr. fauci never tell people to drink bleach, dr. fauci never said testing was bad and covid19 would disappear if testing stopped. dr, fauci tells the truth and is intelligent",dgmtick1,,,198,81,2012-02-06 03:48:28,484449533,,False,21755,32749
105,1275249566766575619,0,"neurologic sequelae of #covid19 #coronavirus #sarscov2 possible?
a reference to the flu of 1918 https://t.co/da1cbq36lp",voyager_2000,"CRA
Joined Twitter to exchange News on Covid19
Shocked about denial of early treatment/prophylaxis to those newly infected or at risk in most countries/states.",,60,39,2020-04-22 16:59:38,1253005305044258825,,False,3272,819
106,1274015635123646466,1,"don’t cancel it!! 

americans are free to do as they please. there’s a 99% survival rate &amp; oklahomans are strong people. 

nobody cares if they get #coronavirus cause it’s like the flu 😷. 

go see trump &amp; get the added bonus of getting #covid19 from a fellow patriot👌🏽

🤦🏻‍♂️ https://t.co/hbej8uwphg",Indiana_Austin,"Tiny Farmer👨🏻‍🌾, Solar🌞,Yoga🧘‍♂️,Sustainability♻️,Volunteering #IUMS, #IUBB, Family, Uncle,🐶🐈🐓Permaculture, RegenerativeAg. We Grow Food🤤 #YangGang",,4768,3811,2015-02-05 20:07:38,3020381289,Tiny Farm in YangGang Country,False,25065,13974
107,1273651405367238658,1,"united states 
coronavirus cases:
2,242,910 
deaths:
120,075
trump said it was a hoax, it was like the flu, it will be gone by spring, and he continues to lie, while americans die.
#covid19 , #epicfail https://t.co/vh0jc3xp6i",ppl4justice,Courage isn't having the strength to go on - it is going on when you don't have strength.,,161,83,2019-08-14 20:31:49,1161737207964504065,,False,12651,24684
108,1275870205181194240,1,"@ragnar_lives @hugozheng5 @mlevitt_np2013 on death numbers, this might be of interest to you: https://t.co/byo9eivixi
on season end: if you're comparing to the flu, then you have to follow the same process. start your year whenever you want, but finish it at the same point.  covid19 started in january for most.",rachidelguerrab,#SpotlightStories Project Lead @ Google/ATAP,https://t.co/SNNOGBv0BA,603,397,2009-02-01 16:29:30,19864653,Cupertino,False,2366,493
109,1273595190490644484,0,spike spike spike =panic panic you're all going2 die from flu if u haveany fever call it #coronavirus -all hospital deaths reported as #covid19 fraud no just hyping/lying against #maga #2020election by #msm https://t.co/dvhh1k6gvs,Weatherly64,,,576,79,2009-10-04 15:21:01,79753216,horse farm,False,85,1540
110,1273640336821112834,0,"@ignorantego @mckavitys covid-19
#covid19 #coronavirus #vaccines #billgates #who #cdc #nih #lockdown #thetruthaboutvaccines #vaxxer #spanishflu #influenza #flu #hcq #hydroxychlorquine #qanon #maga #kag #scamdemic #pandemic #virus #usconstitution #obamagate #exposebillgates https://t.co/ydljb5alxh https://t.co/rlq1dauce7",ThorWarrior1,Constitutional Conservative Artist/Musician,,4794,2898,2019-12-18 19:04:19,1207375544477634561,,False,17550,5952
111,1275061772156878853,0,"@jeremyswallace covid-19 falls under title of coronavirus. opinion. anyone who has had a cold, common flu, rhinoviruses, will test positive for ""human coronavirus "". just look at your clorox disinfectant wipes. it's been around for years! u need2 have testing4 covid-19.
https://t.co/2xpajgtfnf. https://t.co/dcisfhxi62",MarthaVineyard4,"Married.  Mother, Grandmother, Gr grandmother, Patriot.
God Save our USA! TRUMP is My President! YAY!
I Block trolls. NO lists! #Women4Trump #WWG1WGA #MAGA",,6666,8918,2016-01-22 00:42:17,4833630597,,False,64134,199300
112,1275859430538608643,1,"#covid19 is not the flu. it lasts longer, is more contagious, has higher rates of hospitalization, is more deadly, and has long-term effects that are not known. stay safe, folks! https://t.co/9nqmbxv5xv",sheribomb,"I'm a writer, maker, biotechnologist, mom, and doer of all the things. Believer in peace, love, and equity. She/her.",https://t.co/4LoMpe33B4,400,392,2007-04-05 01:27:30,3479351,"Arlington, VA",False,11148,7305
113,1274243652714246145,0,"@un stop listening to msm, un and who if you don't want misinformation. the plandemic that is not a pandemic. more people die with flu. are  people being tested for covid19 or coronavirus? who changed the definition of pandemic?",MonicaB14750640,"Want to see the end of NWO, UN, WHO, NATO, Bilderberg Group, CFR.... Looking forward to the swamp being drained globally. Aussie Trump fan.",,697,422,2019-03-04 04:31:34,1102426331956961280,Australia,False,7133,9371
114,1275302558467264512,1,"you’d think we were living the black death, clearly we are not. people compare the virus to the spanish flu. the figures are not even close
#epidemic #coronavirus #spanishflu #covid19 #worldsgonemad #reality #outbreak #perspective https://t.co/wq0tjilxeh",DayChameleon,#KBF #NoNewNormal #NoConsent,,1926,456,2016-03-20 13:41:32,711548227934355457,Yorkshire and The Humber,False,3702,4218
115,1275458135361191938,1,"hhs's giroir q&amp;a: agree with fauci, tend to forget past lessons, on ppe, other topics. need to order enough flu vaccine, so reduce flu fatalities, co-infections with covid. hahn, agrees to collect, preserve info on progress. #coronavirus #covid19 @anthonymace #giroir #hahn",MaceNewsMacro,,,10,395,2018-03-30 12:03:08,979690486872051712,,False,63,10399
116,1274474354177454082,1,@trvrb why would #covid19 not be seasonal like other respiratory viruses? first wave of #spanishfu plateaud then much worse 2nd wave hit in fall. this could be worse because #coronavirus will occur alongside seasonal flu. young people weakend by flu could be more susceptible 2 #covid https://t.co/ufdwdhypvf,GoliathDave,Right CAN make Might,,1676,1538,2014-10-20 21:08:48,2868138116,,False,36631,18973
117,1273104958179721217,1,"@ctvnews over 100k dead in the us alone &amp; rising steadily
https://t.co/ivx18qqanq
the mortality rate of covid19 is higher than th spanish flu pandemic of 1918 which cost 50 million lives world wide. keep th border closed
https://t.co/d522tftftm
https://t.co/cdsic7ejuh",Zoey68676529,"Advocate. Care about environment, oceans, life & Climate Change. Consumers have the power to change the world. I occasionally tweet Affordable housing. .",,1843,499,2015-11-23 19:27:22,4259312181," Ottawa, Canada 🍁",False,13036,11537
118,1220050756486627328,0,"@os4185 @breitbartnews bull shit. creating a problem for a minor flu bug, hysteria makes good money for pharmaceuticals. another vaccine that may cause a worse illness. cdc has a vaccine for this already. hmmmm.",PriceRegierCe,"SAHM, wife to a Veteran 🇺🇸🇺🇸🇺🇸, #PATRIOT, #Deplorable #Trump2020 #BaconLover, #Christian #MAGA #KAG #WWG1WGA #WeThePeople🇺🇸🇺🇸🇺🇸",,1187,948,2016-06-10 21:37:12,741383737858871296,,False,32668,21616
119,1273619350268841985,0,"“swine flu” 12000 deaths in 2 years and here is a hoax flu that dotard ignored

coronavirus cases:
2,235,734

deaths:
119,959

deaths more than world war 1

#bolton #covid19 #trump #dotard #tulsatooties #jobsreport",realsandpiper,"Doing what your Mom did not do, Slap some Sense in to You 💢🇺🇸🎖️
- Sarcasmatic -",,40,52,2017-02-27 03:31:17,836056080203546625,"New York, USA",False,192,4338
120,1274395073753624579,1,"@nytimes nyt: 
angela, a tulsa city employee who refused to give her last name, also said she did not want to wear a mask. “i am a healthy young woman,” she said. she compared coronavirus to the flu.

me:
how. many. times.
#covid19 is not like the flu.",kakape,"science journalist. molecular biologist. curious. Contributing Correspondent at @sciencemagazine, reporting on #covid19. Interested in all things #blue",https://t.co/ab9nyP0TLO,1482,85831,2009-06-08 15:17:36,45586617,"Berlin, Germany",True,6560,17095
121,1274906600181043206,0,@jeanette_viegas @eddy120876 @tt10ndd @psfnyc5 @brian_alford @disneyfamjam @merry_hippie @angel1350852961 @atumpkins11 @k_mac2020 @corinne_locher @chrisg409ubc @gpoopon @ziggystardad @darthmo5 @digivorr @robertdobbs2018 @mtnboyinmidw @niceprinter12 @realthomaspain @slimjimjohn1 @grandma_boom @rocket_1981 @notmattrellen @renay_ca @rickysi16087724 @thedemorats @kent_nye @ladyoftheocean1 @mikeada69588676 @ging_nancy @politicspot @pompano_pete @1_2_f_u @rpcovit @kurtimushamhall @vickie627 @pissedoffdr @jimrobe70184873 @topleveltroll2 @tomdoubting @flippindbird @miracleonice21 @donnnie @jones17charlene @mongo3804 @jay_see_see @laylow88861429 @lou_bruette @rose52413 and covid19 is more closely related to the cold than the flu. coronavirus is the 2nd leading cause of the common cold.,DarkAngelAW1986,,,95,61,2008-12-24 02:04:19,18348093,"Geneseo, NY",False,1591,5969
122,1273811946605862912,0,@klfy it’s all a hoax and a farce. not any worse than the seasonal flu. all the hype is politically motivated. almost all of flu cases have been claimed as covid19. all china based virus is a coronavirus. covid19 is a different strain of the seasonal flu. klfy research that..,LegerDouglas,Republican #MAGA Christian from Louisiana. Retired with 20yrs as civilian Para-Military officer. Worked in La. and Va. as Deputy Sheriff and Chief of Police.,,2673,2149,2016-05-20 01:40:50,733472519093522433,"Lafayette, LA",False,33186,14156
123,1275418575600140289,1,"#covid19  the flu kills .83% of infected people above age 65, whereas the the coronavirus's death rate is 10.7% for infected people from age 65 to 74, 21.2% for the 75-84 group, and 30.2% for people over 85.",drterrysimpson,"Surgeon, host of Your Doctor's Orders podcast, author, dad, former molecular virologist, writing about healthcare in Alaska, @producergirl is my muse (and wife)",https://t.co/PvnewMDLIo,163,8554,2009-01-26 23:27:45,19565716,"Ventura, CA ",False,152,26801
124,1274665401406889984,1,"the present coronavirus pandemic is five times deadlier than the swine flu outbreak which had occurred 11 years before

#pune #punenews #coronavirus #covid19 #swineflu #who #sakal #sakalnews 

https://t.co/n6tdjmwsrr",sakaltimes,"English daily 🗞️ from Pune bringing the latest news, updates & features from Maharashtra and around the world.
A part of Sakal Media Group (@sakalmedianews).",https://t.co/8w1MBRKwe0,13,22274,2008-12-03 05:54:15,17830429,"Maharashtra, India",False,337,44588
125,1274981383107010560,1,"ruby princess passenger diagnosed with flu days before coronavirus death, inquiry hears https://t.co/a54eevlrrg",abcsydney,"We cover stories, events and issues from Sydney and surrounds. News: https://t.co/k7AdLK62Ak Listen live: https://t.co/YRnUEGsM5Y Talkback: 1300 222 702.",https://t.co/MBEju0igK5,3316,81254,2008-09-09 06:25:42,16198940,"Sydney, Australia.",True,3180,65494
126,1275070141798047746,1,"""looking at the global picture if this was like flu, you would ordinarily expect places with more children to have more intense epidemics.""

@rozeggo discusses the susceptibility of children to #covid19 in @npr ⬇️ https://t.co/wuogabwdvb",LSHTM,"News, comment and events from the London School of Hygiene & Tropical Medicine.",https://t.co/5GLCO9CbO7,2261,49701,2009-09-09 12:45:17,72843097,London,False,3002,8978
127,1220010354325041153,0,"@nicegoingadam @msnbc like here for example, right now. it's called ""flu"" and it's way more deadly than this:

https://t.co/npopiroobw",pointblaek,"Antiracist: Anti-Imperialist: Ecosocialist: Huge fan of [insert arbitrary brand loyalty here]

#AbolishICE #FreePalestine #MakeNazisAfraidAgain",,259,568,2016-10-06 18:54:18,784104512139264000,Stolen Catawba land,False,26029,28191
128,1275405613426753536,1,"what makes me sad are stupid people who ignore #coronavirus and they're trying to pretend that it's flu or something less and organize events, parties and risk health other people.

#tuesdaythoughts #tuesdaymotivation #tuesdayvibes #tuesdaymood #covid19 #covid_19 #covid__19",zodiak217,#️⃣I am who I am! ▶️Hate is easy - love is hard - bring more colors to our lives!🔄 Nature is my energy. ⚡Feel free to follow me. ✨,https://t.co/jnAR6SvvJ2,1031,747,2011-12-07 18:04:46,430906344,Slovak Republic,False,74917,18017
129,1275506679887642624,0,nih's fauci q&amp;a: more failures than successes in developing vaccine. flu vaccine effectiveness varies since mutates. don't know if coronavirus changes. #coronavirus #covid19 @anthonymace #fauci,MaceNewsMacro,,,10,395,2018-03-30 12:03:08,979690486872051712,,False,63,10399
130,1275185796614688768,0,"@dikell3 @govmikedewine dianne, 2016/2017 flu season had 29,000,000 infections. covid19 is world's 7th coronavirus. did you wear 😷 past seasons? why now?",jmr568ccc,"Prefer to be outside skiing, hiking, kayaking.",,59,36,2016-04-22 23:24:13,723653664410202112,"Ohio, USA",False,940,994
131,1275368308116729857,1,"a growing number of people in the #uk have reported symptoms more compatible with #covid19 than with seasonable flu from late dec and jan, prompting questions about when the novel coronavirus arrived in the country. and this has even swayed some experts. https://t.co/6dq3udnnls https://t.co/ttdi0cxysw",MingjieReporter,China Daily correspondent for Europe,,119,270,2017-08-24 21:38:37,900834755356360705,"London, England",False,59,201
132,1273998163993485314,0,"introducing long term antimicrobial solutions from thermal corrosion solutions llc
https://t.co/mxd1adejmi
#antimicrobial #cleaner #microbial #sanitizer #janitorial #solutions #covid19 #mrsa #flu #coronavirus #pandemic",LlcThermal,"Restoration of Flooring, Roofing and Insulation Systems",,0,2,2020-05-14 15:55:21,1260961854928687104,,False,0,57
133,1273239009607798786,0,"#coronavirus before jan 2020 was known as the ""common cold"" &amp; the ""seasonal flu.""

why is this #coronavirus (aka #covid19) any different?
.
.
.
.
because the #ccp, dr fauci and bill gates says so, and we need a vaccine.",borderObserver,The Border Observer watches our southwestern border #TBO,https://t.co/NoX2LVfC1X,272,1267,2017-08-09 20:56:19,895388295496073221,"El Paso, TX",False,3680,31504
134,1275355178124881921,1,oxford covid vaccine on track for october release ahead of flu season 'very good results' https://t.co/wv3rigfpem //now watch eu claim to have found covid-19vaccine !!,keith298,,,38,72,2010-12-17 12:20:46,227650941,,False,111,11574
135,1274200870859702273,0,"@martianveronica @smadpist @linda25b @o_rips stop drinking the kool aid. the global cult works through their who and cdc controlled agencies. the pcr test doesn't test for covid19, it was never design for infectious diseases in 80s. also, vast amount people already has coronavirus especially if you ever had a flu vaccine.",DaLaborersRfew,"2 Timothy 2:4, No man that wars entangles himself with the affairs of this life; that he may please him who has chosen him to be a soldier.",,26,27,2011-08-29 12:20:49,364223607,Texas,False,395,588
136,1275514557050617857,1,"@cherteapet @msnbc also
cdc october 1, 2019-april 4, 2020 flu illnesses
39,000,000-56,000,000
flu deaths
24,000 – 62,000

https://t.co/avecfln3cm
covid19
february-june 23, 2020
total cases
2,302,288
26,643 new cases
total deaths
120,333
410 new deaths
https://t.co/feeg4fcuwe",Naomi828Jess,"✡️Me 🌈My 💜Self 🏳️‍🌈I🌊 Agitat😷r
😷rganizer
Educat😷r 
f😷r Equality by Every
C😷nstituti😷n Means Necessary🇺🇸",,388,48,2020-04-19 03:21:32,1251712371439132673,,False,4039,6207
137,1275802542836838400,0,"@massimassian @davidpittelli1 indeed, why were we not asked to wear masks during prior flu seasons, when the influenza spread was 15 times higher than the covid19 spread?

- covid19 infected people in us: 2.4 m
https://t.co/rnrpx3gh8l

- people infected annually with influenza: 35 m/yr
https://t.co/nz1aeaknw5 https://t.co/fv4q3y5ubj",NikolovScience,"Ph.D. Physical Scientist with a broad range of interests in various fields of science, i.e. climate, cosmology, astrophysics, nutrition, archaeology etc.",,70,25435,2017-07-10 16:53:04,884455440293269505,"Denver, CO",False,7876,42729
138,1275700206571532288,1,"coronavirus is a respiratory disease which may present symptoms similar to that of the common colds and flu. it is essential to know their differences for early intervention management.

🌐 https://t.co/nljuqwzmpv

#coronavirusuk #covid19 #coronavirus #coronavirusoutbreak https://t.co/wgfbchqj7o",MandCompUK,"Mandatory Compliance is a leading provider of healthcare, safety & social care mandatory training courses online & offline across the UK.",https://t.co/VViEJKDifY,27,19,2019-05-10 15:31:19,1126872351029825539,"London, England",False,16,544
139,1275083541433339904,0,"#covid19 48% of cases in az are in those between ages of 20-44. leader of protests/riots in phoenix has #coronavirus &amp; is warning others he was with at protests to get tested. young people get a very bad flu, but generally don't die. deaths still predominantly in over 65 age https://t.co/textcpa5oz",BrendaStarrAZ,"Tired of Brainwashed Whiners
#WomenForTrump
#FreedomisNotASpectatorSport
NO TRAINSlLISTS
PARLER: @BrendaArizonaEatsScorpionsForBreakfast",https://t.co/Jloxacdoki,2685,2234,2008-10-19 15:34:48,16852215,"ThisIsMAGACountry, Arizona",False,12436,24127
140,1275189327354609666,0,"outrage as new york medical community moved 8,000 deaths in 1 month from #heartdisease, #cancer, #accidents, #stroke, #alzheimer's, #homicide, etc. into #covid19 column #coronavirus #chinavirus #faucifraud #firefauci #firebirx #defundcdc #nyc #govcoumo #newyorkfraud #flu #fraud https://t.co/hwfft2feqv",PRNPool,New Web App allowing healthcare facilities to place PRN orders online & instantly connect to professionals by text/email. #PRNPool 800-388-5581,http://t.co/tzdpDManDh,810,469,2013-09-06 13:54:38,1735165344,"Corporate:  Dallas, TX",False,303,4204
141,1272961756327968769,0,"@tinaforte7 @mike_mzman i can't breathe!
#covid19 #coronavirus #vaccines #billgates #who #cdc #nih #lockdown #thetruthaboutvaccines #vaxxer #spanishflu #influenza #flu #hcq #hydroxychlorquine #qanon #maga #kag #scamdemic #pandemic #virus #usconstitution #obamagate #exposebillgates https://t.co/3sc7ty1uyi",ThorWarrior1,Constitutional Conservative Artist/Musician,,4794,2898,2019-12-18 19:04:19,1207375544477634561,,False,17550,5952
142,1274770294629175301,0,"ever had the common cold?

then you've had a #coronavirus.

recall how common colds seem to recur every ""cold and flu season""?

that's how often we'll see a repeat of #covid19.

also recall there's never been a vaccine developed for the common cold. why not?

seasonal mutations. https://t.co/jkfgytv4ly",serr8d,"Pro-USA Pro-Constitution
@TheDemocrats should've accepted losing 2016 but try to impose their radical Progressive agendas nonetheless. Thanks for the civil war.",,10003,10952,2009-02-27 13:56:19,22141405,"Tennessee, USA",False,6247,111568
143,1275515867640598528,0,"cdc stats show that the more cases, the less the danger from it. #covid19 is not even as serious as the us 2018 flu. &gt; horowitz: the cdc confirms remarkably low #coronavirus death rate. where is the media? (may 22 2020) #covid19 https://t.co/c5zcvsgihp
#coronahoax #faucifraud",Luma923,"Archives, Art, Beer, Books, Cartoons, Education, Environment, Feminism, History, Journalism, Media, Music, Photos & Politics ...always Politics #StillSanders",http://t.co/2YmTCNAlgB,4998,2744,2013-06-12 15:21:26,1510787130,Education is the most powerful weapon you can use to change the world. - Nelson Mandela,False,176605,142885
144,1220027340606124033,0,"if you live in the u.s., you are at greater risk of catching the flu and dying than you’re at of getting 2019-ncov. good news: protecting yourself from both flu and ncov looks nearly the same. https://t.co/ccmd9xghjo",IsabelOtt,"COVID-19 lab tech @YaleEMD. ornery anticolonial bunyavirologist at heart; opinions own. Georgia grown. started #BiInSci. 🏳️‍🌈🏴🚩 B.S. Bio, UGA ‘19. (she/pay)",https://t.co/WvxJ8CEaE9,5573,9188,2014-09-26 23:16:35,2786463316,Quinnepeokke,False,618191,122087
145,1274393205291618305,1,"alarming #covid19 clusters among young people in u.s. south linked to bars+fraternity rush parties
especially worrying as colleges/universities plan to bring students back to campus in fall, when #coronavirus +flu virus expected to circulate simultaneously
https://t.co/vov2wnxqjx",DrAmyParish,"Biological anthropologist, primatologist & bonobo expert, Darwinian Feminist, interdisciplinary scholar, public intellectual, USC, mother, arts lover",,7404,8066,2016-05-31 02:28:16,737470720616194049,"California, USA",False,57870,6185
146,1274372485857902592,0,did it start in texas in sept 2019? new medical research of flu cases from 2019 says covid19 may have been spreading in the state as early as sept 19. ut-galveston shared research w/the lab in wuhan &amp; ut also studied coronavirus. wuhan lab visited tx at least 3x. #covid19 #texas,CraigDMorrison,"Artist, Photographer, Business Operator, Founder of Obed Fest, Proud Second Generation American",https://t.co/uHDUU01Ri8,1745,1755,2010-02-27 05:38:32,117969987,"San Antonio, Texas",False,742,4828
147,1273079499001925632,0,coronavirus can be cold or flu... covid19 cases are different and the real danger... #fakenews https://t.co/mlg8xvszmh,TeresaMaes8,Scholarly Research 30+yrs: Law (RICO) MEDICINE (Brain&Spine) Finance (National & International) Quantum Physics (Signals Tech),,271,94,2019-04-11 19:14:23,1116419237483089921,,False,9523,10851
148,1273017871988375552,1,"prison guard finds out the hard way that covid19 is nothing like the flu!
https://t.co/itl0kvziwb",DemFelicia,,,1327,823,2016-11-30 02:23:20,803786460549632000,"Lake Forest, CA",False,128652,24973
149,1275177456543174657,1,"one of the most worrying stories yet about #coronavirus - what we don't know about possible long-term effects. (spare a thought for those populist leaders who called #covid19 ""just a little flu"") https://t.co/0lgmrwwrhc",WyreDavies,"Personal account of Wyre Davies. Husband, Dad & pro Welshman - BBC News & Current Affairs. Mid East, South America & Wales. Retweets not endorsements.",,629,24120,2011-06-10 12:58:05,314553133,,True,17389,14550
150,1275076447569211394,0,"plandemic #coronavirus flu brought to us by bill gates decade of #vaccines staring who fauci birx event201 nih cdc entangled web of deceit securing lockdown we saw inflated numbers doctors sign every death cert w #covid19
staged control #saynotobillgates #donoharm #blm #mindful https://t.co/7fa2tbmk3s",8extremes,Sharing Peace & Understanding with Compassion & Gratitude. Having Love & Respect for all Living things S CA,,2670,4615,2010-08-01 03:35:50,173334737,,False,26324,109490
151,1219984446192963585,0,"@motomom128302 when we get whipped into a frenzy, we can’t think clearly. people die from flu all the time. the cdc attaches those numbers to the latest outbreak and give it a name. maybe this is the real thing but it happens every few years: sars, h1n. hysterical people are easily controlled.",YourBestAnswer,"Canada needs more pipelines. Will the federal government support their construction? #swedenwasright What climate hysteria couldn’t do, covid hysteria did.",,642,330,2013-04-14 15:29:36,1352134771,,False,6906,6780
152,1275440448052457475,1,"is #covidー19 worse than the flu? after 5 months, the answer is while infection rates are similar, the death rate from #covid19 is significantly higher than the flu, according to the ⁦@cdcgov⁩ &amp; ⁦@johnshopkins⁩  https://t.co/cqbitaxiyp",BeccaFromTX,"Moderately Conservative, or Conservatively Moderate. Sometimes progressively static. A Texas Woman. Once I’ve said ‘Oh Hell No!’, it’s already too late! No DM’s",,3290,2478,2010-07-04 08:30:54,162648361,Texas,False,150143,37406
153,1272939159234240512,0,"""60,000 deaths were outside of nursing homes. which is what you might expect from a typical flu season.""

""...explain why they ignored protocols and forced covid-19 patients into nursing homes.""

#covid19 #coronavirus #potus #qanon #reopenamerica 
https://t.co/n5mecyhukp",patriotX_6,"Racing Toward Truth and Justice, For All",,36,185,2018-07-12 17:07:26,1017455405453234176,,False,358,5531
154,1274477648371212290,1,walking 10 feet to the bathroom sends my heart rate to 145 and my oxygen saturation to 89. just to pee. i'd like to hear more about this fake pandemic and how it's no worse than the flu... #covid19 #coronavirus,RPHWrites,"Paranormal mystery author, child-wrangler, ghost-hunter, photographer, & spider-killer for the husband.",https://t.co/2C8bFjxnyz,427,309,2013-11-16 00:24:27,2196830868,Kentucky,False,1096,2074
155,1272966148531814400,1,"https://t.co/v8ecqmzm75

fauci's prediction would take the death toll well past that of the average seasonal flu. trump repeatedly cited the flu's comparatively much higher cost in lives in playing down the severity of this pandemic. #covid19",StephSEcologist,"Biologist, working to make the world a better place #TheResistance, #GeeksResist make a positive change. #FBR #NoBullying #StrongerTogether",https://t.co/ryueFsGg2h,7468,7689,2012-11-06 16:35:00,930072248,USA,False,68127,33410
156,1274376742401179653,0,"with more covid tests being done, of course there's going to be more cases detected.
cases do not equal deaths.
plus there's over a 99% survival rate, like a bad flu.

this is about compliance, control &amp; an attempt to terrorize us.

#coronavirus #covid19 #masks",JeanineDeal,"Injured by wireless radiofrequency microwave radiation.

I'm not Russian and I'm not paid to do this.

#Wireless #Health #Children #5G #COVIDtruth #HumanRights",https://t.co/84rsqqA7oS,3632,6337,2008-11-05 02:59:07,17178964,"SW Michigan, USA, Earth",False,31324,38799
157,1273948534493065217,1,"@walesonline are you reporting on #covid_19 or which other #coronavirus
as there are seven different strains including cold and flu? 
https://t.co/vokxwfnbwx",FrankysTwiter89,"#WearAMask2SaveLives 
#StayAlert #Lookafteryourself
#Lookaftereachother #PTSD
#AbuseSurvivor
It's always the few that spoil it for the rest!
✌️🖖",,86,17,2020-04-13 17:29:46,1249751485782667265,"England, UK. ",False,318,502
158,1273245989579698176,0,"who cares?! maybe next year everyone and their brother can notify the world when they have the flu, or a sinus infection! everyone knows #covid19 was a #plandemic! 

nascar driver dale jarrett confirms he has coronavirus, in quarantine: report

https://t.co/l44h4kwz57",refref67,WoQe all the way up 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 #WWG1WGA,,284,172,2019-07-11 02:20:08,1149141288912138240,"West Virginia, USA",False,1795,2233
159,1274753656366280705,1,"ofcourse it can. even spanish flu ""disappeared"" without vaccine. even black death ""disappeared"" without vaccine.
how much damage will covid19 will do without vaccine is the question.
#coronavirus 
#donateplasmasavelives https://t.co/2yqnbnlzgi",MirShahzadAlee,,,103,3667,2012-09-15 03:33:24,824471400,,False,4573,777
160,1274521114937634818,0,"epidemiologists getting called out and still in denial. the ""death count"" due to #covid19 is completely skewed and in reality it was no worse than a severe flu.  

#deepstate #fearcontrol #billgatesvirus #coronavirus #fakenews #flu #wwg1wga #maga #kag 
 https://t.co/vqnfradjd0",MyretKounem,Tired of the leftists liberal bullshit. Facts don't care about your feelings ❄️. #maga #kag #2A #freedom #ALM 🇦🇲🇨🇦🇺🇲,,488,263,2009-03-31 15:46:22,27896261,,False,630,7437
161,1273626580494028802,1,"@letmelooktv @marcuschown @medialens let's dispel the notion that ""novel coronavirus is just like the flu"". 
""striking comparison of #flu, #covid19, #sars, #mers ht @biorender
#covid19 is 30x more deadly and almost 2x more contagious than the flu. we have no existing immunity to covid19.""

https://t.co/ozpph1extr https://t.co/fzi4qbpdl5",mellenoweth,"Likes Cornwall, Gardening, Science, F1, Computing (on a good day), Databases, Drupal, Words and Puzzles",,1841,1231,2010-06-28 13:05:17,160538535,Cornwall,False,116185,156511
162,1274068666762420225,0,"@blmindc @padron702 @santiagomayer_ @potus you ever wonder what happen to the flu epidemic the cdc spoke on back in dec 2019. what about all of the false coronavirus deaths that werent but actually heart attacks, murders, and other natural causes so hospitals could make more money after being coded covid19.",RealPaulHoward,"Opinionated concerned citizen. Supports: Common Sense, 1st Responders, The Forgotten, Small Business, Safety & Prosperity; 
Give Respect When Respect Is Due!",,5269,5417,2009-02-17 21:45:32,21134564,Saved through faith and grace,False,39234,10805
163,1273631214495121408,1,#covid19 #covid__19 is an opportunistic killer. california is reopening too quickly giving this virus the opportunity it requires to aggressively spread &amp; kill. the spanish flu pandemic of 1918 killed 50 million people. how many people will covid19 kill? https://t.co/htbhixx3o4 https://t.co/ya9wvd6iov,SBBeacon,Online newspaper (http://t.co/BsOHzWST9M),http://t.co/cwyxGvXa3l,8252,13508,2009-02-19 23:29:02,21352370,San Bruno California,False,9,256421
164,1275135146744823817,1,"exponential growth can be hard for humans to understand. for the ""the flu kills thousands but we don't lok down"" types, data visualisation helps where comprehension fails

https://t.co/sxmyw9ed4q

#covid19 #coronavirus",Cow_Palace,"a consequence of the belief that all animals deserve a temple, the cow palace is failing machines and flesh with grace. phd @yorkuniversity words.music.images",http://t.co/RToFTUadZP,2175,845,2011-11-16 18:54:27,414186251,the outer rings of saturn,False,6701,16098
