,id,tweet,label,screen_name,description,url,friend_count,follower_count,created,uid,location,verified,fav_count,tweet_count
294,1290673947407597569,@PeteCarroll best comments on dealing with COVID 19 I’ve seen anywhere.,0,tony_ventrella,"Speaker, radio TV host, author, co host of #TalkinWithTonyintheAlfa",https://t.co/55PdOh59U7,51,2349,2010-01-29 00:43:10,109422761,Seattle,False,437,1667
295,1290674116714999811,These squad COVID cases aren’t helping confidence that it’ll start in time though ,0,FiGenesis,"♟ Why you playin’ checkers on a chess set? ♟

Check out my #footballindex and #FM20 blog in the link below",https://t.co/ESNH4L5gX4,5690,5776,2018-09-03 10:25:02,1036560694437654529,United Kingdom,False,57455,41509
296,1290673900007890947,URGENT: Has anyone heard/read/studied anyone who has developed seizures in the post-viral phase of Covid-19? I know of an 18-year-old previously healthy girl who is suffering greatly. Her mom is hoping to gain some insight from the broader community. Please RT. #longcovid,1,katemeredithp,Photography. Genealogy. Digital Marketing. 🏳️‍🌈 Unintentional advocate for prolonged Covid-19 recovery awareness. #LongCovid #ApresJ90 #CovidLongHaulers,https://t.co/V6cVnecHr1,1313,4735,2008-03-17 02:01:19,14160792,"Boston, MA",False,31155,23216
297,1290675156055097344,"How about this scenario: Covid 19 gets passed around the schools. 80% of ppl &lt;20yo are asymptomatic. So, they go home, work, Grandmas, friends house, parties, etc. and spread it to those more likely to contract, show symptoms and be hospitalized...(1/2)",0,russ_gruelle,"'Yeah, well, you know, that's just, like, your opinion, man.' -Mark Twain

  #BLM #NE1butDonnie






















































He/him/his",,472,315,2011-05-16 00:42:54,299388951,"Suburban Hell, STLMO",False,60052,23611
298,1290659803879145475,have family out new mexico working with them for years. really tragic their seemingly forgotten circumstances. corona hit them hard too,1,tanbudfox,Memento mori,,586,179,2011-02-18 21:32:43,254222812,the beach,False,212,5475
299,1290676661592174594,"My father is having necessary hip surgery next week. The hospital warned him to not get covid ahead of time, as there aren't currently enough tests in our county for pre-surgery screenings. ",0,FloralTsunami,🙋‍♀️,,36,4,2020-07-29 14:49:06,1288486686083526657,,False,69,23
300,1290677328218030087,"You know COVID-19 is still here, right?",1,meganerd405,"Software engineer, roller coaster junkie, proud progressive, bad Karaoke singer, cat lover",,181,139,2009-04-17 02:17:33,32258289,Oklahoma Somewhere,False,646,6398
301,1290643873300205569,"From 251 cases on March 1st, reaching its peak of about 6900 on June 13, the cases of corona patient fell down to only 330 on August 2. Impact of various factors such as lockdown, smart lockdown, social distancing and maybe humidity as well. #COVID19 #FlattenTheCurve",0,IttefaqM,PhD Student @KUJournalism #HealthCommunication #Misinformation #Journalism #Newmedia,https://t.co/WoRcBRKfC1,2755,881,2014-09-26 13:16:14,2832986725,🇵🇰🇩🇪🇺🇸,False,12869,9636
302,1290677123510763525,Really?!?!?!? These children have been betrayed by the adults of their community. These children are unwitting subjects in a human experiment: how COVID-19 spreads among teens in close proximity. Some will get sick. Some will spread the virus. #Immoral #LiveSubjectExperiment,1,DrGaryNGoodman,"Clinical Psychologist specializing in the treatment of older adults, people with dementia (and their care-providers) and people with mood/anxiety/stress issues",,2282,1653,2011-10-14 20:51:22,390968854,"Phoenix, Az",False,34588,32031
303,1290675621211901955,"We had to have workers in our apartment last week. This morning I woke up with a nagging cough. I dearly hope I had #COVID in February &amp; have some kind of antibodies. Because I'm terrified. I have damaged lungs, I get pneumonia easily. I have so many good things to live for. ",1,DarlingDefiance,"Former journalist/editor. One wife, two cats.🐈 #Resist 💪 #HATS #MCAS #Disabled #Spoonie ♿ Proud #genderqueer nonbinary lesbian 🏳️‍🌈 #VoteBlue 🌊 #WearAMask",https://t.co/VhevQ5eqhR,5172,5184,2015-09-18 18:57:13,3607972153,"Maryland, USA",False,78153,9940
304,1290676167977115648,Covid-19 is blown out of proportion. It’s not nearly as bad as the media is saying.,0,ArnollJeff,,,6,0,2020-08-04 15:46:12,1290675366454067200,,False,0,1
305,1290673782387085312,"Don't be scared, we expected this. Some bad news: COVID will likely impact the economy and our daily lives for the rest of the year. The good news: we can plan and find ways to protect what we have and allow for potential growth! Let’s find out what this can look like for YOU!",0,Ronald_Gelok,https://t.co/lLffwotFza,,1,5,2017-10-31 16:53:55,925405483879555072,"Parsippany, NJ",False,1,486
306,1290672343522529281,"Hey folks, Have been Tested positive for COVID-19 yesterday. Seems like Corona is this alien trying to invade all of humanity. Rest, I m fit n fine n in isolation. Those been close to me n anybody having any symptoms pls get tested, its important to break the chain!",1,sultansf,"Engineer, Designer, Techie, Futurist, Pro Sustainability...!
Eltron Energy Private Limitd",https://t.co/hLGawp00aK,184,39,2010-12-23 04:19:47,229718090,India,False,6154,3268
307,1290677572506976259,"Trump isn’t mentally ill; he’s just so stupid it comes off that way. Personality defects, sure but I want him to stand trial with no excuses to take it easy on him. My mom is part of those he has killed with his lies on covid. She deserved better; We All deserve better. No mercy!",0,Whitness70,🦋Excuses are like assholes; I’m in no mood for either one!!! Opinions welcomed but may lead to a Block🦋 #864511032020 🌊,,462,376,2020-04-01 18:20:06,1245415569719021575,,False,12117,4673
308,1290674035106308096,Months of lockdown & we just had our first teenager with UNDERLYING conditions die due to COVID related illness. How many kids have died due to suicide or drug overdose during this same time period? Unbelievable how some of you have such zeal about keeping the kids locked down,1,akasgtmom,Twitter is not a confessional.,,244,19,2009-07-25 23:20:05,60175285,,False,1307,570
309,1290673303821189125,I voted 2022. I already had anxiety with crowds since 2 years ago but Corona activated a new kind and so I can wait,0,MbDiedhere,🌐🎮https://t.co/yPknX9PrYD 🛹🌐  |@laskatekitchen 🍌🛹 | @bettyhbo 🍯🧸,https://t.co/vGnJF3LjnV,136,2287,2015-10-02 03:28:43,3839373563,"Brooklyn, NY",False,23914,7943
310,1290675427795783680,"People are not happy that you are still in the White House. People are not happy that over 155,000 are dead and over 4 million have Covid 19. People are not happy that millions have lost their jobs and are being evicted. November 3rd can not get here fast enough. ",0,MissingOLTL,,,71,41,2015-01-10 03:37:55,2970874852,"Austin, Tx",False,1334,646
311,1290675449958465537,So Branson tried to get government help for covid-19 for his staff and now he's flying to space next year. Definitely everything ok about this,1,TFettz,Just me,,354,39,2019-02-07 12:29:29,1093486905562447872,,False,3133,2176
312,1290676590171447296,"stop calling yourself a human if you will discriminate those people who are still in fight against COVID or already recovered. BE A HUMAN, NOT A VIRUS!",1,_imkyrene,tougher this time 💋,https://t.co/OaC5oImgh3,139,928,2015-08-15 05:49:20,3315725269,"Cavite, Philippines",False,15179,45018
313,1290675441141981184," rigghhhtttt...and I never get a vaccine for anything nor will I with Covid, but nice effort though",1,Speakintruth20,"University of South Carolina Law Graduate ‘17

Speaking the truth that you are afraid to admit.",,401,134,2018-08-27 14:05:28,1034079452567949313,"NC, NY, ATL, LA",False,583,5851
314,1290673811327680513,I wonder how many of these families are going to be regretting the choice they made to send their kids into an infected cesspool of Covid?,1,RickStelter,Resisting the Turd Reich! #BLM #Resistance #Resist  Now is the time for all good men to come to the aid of their country. Wear a mask!,,4796,3366,2011-09-09 19:58:46,370878436,"Paonia, CO                                        The Center of the Known Universe.",False,34061,24365
315,1290675592464080898,Was this the county that on the first day a child had tested positive for covid19 and was walking the halls and had been in several classes. sorry but for some parents this is like signing your child’s death certificate. With covid ur kid maybe among the deaths not worth it,0,HarvinShakeenya,"Christian ✝️ Democrat, with dignity,mother of several daughters..#HATEBIGOTRY!!!! I love horror movies and stories, and paranormal stuff",,272,290,2019-10-04 20:14:56,1180214481894477824,"Philadelphia, PA",False,14725,3409
316,1290639843777753088,TELL THAT TO THE GOP CONGRESSMEN WHO HAVE TESTED POSITIVE FOR CORONA VIRUS; the one from Texas went to his office to tell his staff that he tested positive. They now have to be tested. THOSE CONGRESSMEN CHOSE NOT TO WEAR MASKS. ITS THERE FAULT.,1,Kathryn145678,Proud #Democrat #Snowflake Believes in Climate Change. #EnoughIsEnough #NeveAgain #MarchForYourLife  Part of the #Resistance and proud of it #BlackLivesMatter,,1235,219,2017-01-23 13:27:08,823522454308081664,"Dublin, OH",False,3121,3855
317,1290648569372958722,"TOMORROW WILL BE THE GOLDEN DAY FOR EVERY HINDUS . THE AYODYA RAMA TEMPLE IS TO BE BUILT SOON. LET US ALL PRAY FOR THE BEST THINGS TO COME IN THE FUTURE , THE ONLY PRAYER WHICH ALL PRAY IS TO GET RID FROM THE DEADLY VIRUS CORONA , LET US ALL PRAY FOR THAT",1,hari1961,"ORDINARY CITIZEN AGED 59 TRYING TO KNOW THE WORLD STILL . INTERESTED IN CURRENT AFFAIRS , POLICTICS",,330,51,2009-11-14 14:16:38,89944203,Rajapalayam,False,25,106
318,1290677609714470912,@melissadderosa @NYGovCuomo Murderers always try to blame others for their crimes. That simple. His mandate KILLED close to 7000 elderly/frail. He cannot run from it. He left at least 3 sites unused while mandating Covid + into nursing homes.,1,jcoastbklyn,,,790,209,2014-12-07 22:41:17,2922073884,SFBay,False,22243,12963
319,1290650454561619972,"seen odds of 18/1 for the raptors.....been really good since corona, might of dropped by now.",0,midlandsmelv,"wbafc, partizan, napoli, monchengladbach, St pauli, toronto maple leafs.",,2284,426,2013-10-19 00:39:34,1969890416,Shropshire(ultra😄),False,7300,5205
320,1290675463774511104,@PlanetFitness can I get a refund of my yearly fee if I want to cancel bc if COVID? I was just charged today but feel no where safe enough to go to a gym.,1,SickSadSamantha,"I'm not mad, that's just my face. 
Pam 6.0",,929,222,2015-01-07 18:41:27,2966454935,Hell,False,22519,9358
321,1290652093049638921,So you saying the Corona virus doesn't exist? God said his in Word that my people perish from the lack knowledge. I know people who have died from this and I myself is a Corona survivor. Sir you are wrong and you need to reexamine your moral compass and the Word God.,0,Tavaris92217170,"I am very adventurous,  spontaneous and righteous in all my ways. Life is to serve, not to remove and destroy. To embrace the world in all of its beauty.",,59,2,2020-05-27 19:16:16,1265723446161543168,,False,28,1
322,1290676412257652742,I’m so sorry for your loss. I know it was rough before Covid-19 but navigating the health care system—and daily living—with a child with cancer during this pandemic has multiplied the terror. What makes it much worse is knowing it didn’t have to be like this. Peace to your family,1,MarkFromTheDark,it’s all CGI,,872,871,2011-11-17 02:39:53,414461904,Up Yours,False,37845,44826
323,1290676829389492225,"Oh, @realDonaldTrump. People are not happy about the COVID infection, hospitalization and death rates, either. Maybe you could give that a little attention. Just a thought.",1,Readingwoman,,,227,66,2009-01-16 03:52:51,19053698,"Springfield, Il",False,4719,1177
324,1290638506537168897,"Delhi Health Bulletin 4th August 674 New Corona Cases TOTAL- 1,39,156 cases 972 Recovered today TOTAL Recovered- 125,226 12 Deaths today Total deaths- 4033 Active cases is 9,897 9,295 Tests done today 5461 Home Isolation 3762 Hospitalized Patients Recovery Rate 89.98%",0,AAPInNewsMP,We cover news related to @AAPMPOfficial For other AAP News follow @AAPInNews,,69,1189,2016-07-22 07:16:07,756387329049292800,"Madhya Pradesh, India",False,186,2973
325,1290675655647072256,Absolute nonsense. This govt screwed on covid-19. Son is self testifying govt did gr8 job. Lot of points unanswered by the govt &amp; police on late actors death Son is self testifying nothing suspicious found. Present govt is extremely dangerous this case should be hand over to CBI,1,toKhyati18,,,1,2,2014-03-20 18:24:50,2400273926,,False,38,407
326,1290676187833008131,Got my first covid test yesterday. Everyone in my house hasn’t even had cough since pandemic started to be honest. Watch the bullshit come outta no where tho,1,JayLeRey,Golfer. Semi-Pro Baseball Catcher. Yankees aficionado. Tech connoisseur. @WeDidntDoIt 🗽 🇺🇸 🇩🇴,https://t.co/O6ccBXB3Fq,1322,1863,2011-02-12 20:11:46,251274821,la gran manzana,False,17232,46130
327,1290674163343142914,"MAKE COVID TESTING FOR ALL STUDENTS, TEACHERS, ADMINISTRATORS &amp; STAFF MANDATORY B4 THE OPENING OF A SCHOOL ANYWHERE IN AMERICA! That's the first thing to do.. The EARLIEST schools are already having covid infected people STARTING school!",1,kg_franklin,"Artist, crafty, old Bohemian @ heart, save the bees crusader, BlessedBeesGallery. NO lists plez. Save US from👌TrumpRu$$iaGOP Coup! 🇺🇸VOTE Blue!🗽",,5105,5161,2015-10-14 12:55:51,3955904553,"Kentucky, USA",False,145585,262505
328,1290674159241121794,Have over 150 hours of leave and no where to go. Never had a leave balance like this. Boo COVID boo! ,0,MissEmiliaMC,♥ Mommy ♥ Video Game Enthusiast,https://t.co/IvX4YqGE8C,403,181,2014-01-06 00:23:03,2278277083,,False,3725,3206
329,1290674985258725376,"Business Assistance Grants for Small Businesses affected by COVID-19 Available Now! The City of South El Monte is awarding Business Assistance Grants in the amount of $5,000 to local businesses affected by the COVID-19 Pandemic. For info., (626) 652-6800 or visit City website ",0,CITYSEM,"Welcome to the official twitter page of the City of South El Monte, California.
Stay connected with community news and events in the CITY OF ACHIEVEMENT",https://t.co/1HTWl7fJMB,394,2070,2012-06-08 01:19:33,602351816,"South El Monte, California",False,737,4954
330,1290676050947604485,"Hi Gregg, we've currently paused operations up until 15th October. If you're travelling after this date, we're monitoring the situation caused by COVID-19 closely but the cruise is scheduled to go ahead. If any further amendments need to be made, we'll be in touch with guests.",0,pandocruises,"Welcome to the official Twitter page of P&O Cruises. 
Got a question? Visit https://t.co/keAFNxCekD for the latest updates and contact information.",http://t.co/dk9GBsuRnO,318,77164,2009-02-18 08:09:49,21178623,"Southampton, UK",True,7561,23625
331,1290653261385654272,Please Promote All the students @cbseindia29 #cancelcompartment #cancelcompartmentexam2020 As because all students are depressed due to Corona Virus So we all students request you to Promote All the students @PMOIndia @HRDMinistry @PrakashJavdekar @AmitShah @DrRPNishank,1,SachdevaJi2,,,32,0,2020-05-16 12:31:39,1261635319331315713,,False,25,32
332,1290661300775919617,"He died from a heart attack dude. He was saying he couldn’t breathe before he was on the ground and before Chauvin was even there. He had a near lethal dose of fentanyl, as well as meth in his system. His arteries were almost completely closed and he had corona to top it off.",0,WhitepilledA,,,251,8,2020-07-16 19:33:11,1283847049314795520,,False,720,131
333,1290638077669584899,the way this is my last real summer break and i don't really meet up w/ ppl bc of corona and there are ppl out partying and going on vacations in different countries... i-,1,Emcrazy_,love is only for the brave. we'll be alright. hold on to the memories. |28| @tommochonce 🌻 | she/her,https://t.co/o8md8ncDvg,112,113,2017-04-20 18:35:28,855127793692233728,cornelia street,False,21259,5022
334,1290674494109974529,"This is my 7yo’s new normal. He adjusted great to wearing a mask all day at school. He told me even though it’s uncomfortable he wanted to protect his friends and teachers. If he can do it, so can you. #MaskUpIdaho #Covid_19",1,saraprentice,"ENMU and Texas Tech alum, INL ambassador, wife and mom. Opinions are mine.",,209,119,2008-10-22 04:03:31,16900154,"Idaho, USA",False,3802,705
335,1290641338606792705,A life without Corona. Maybe? ,0,shit_posting_A,Mixing my tears in nimbu pani to make it extra salty. 23. She/her. 🌸,,532,647,2019-02-14 10:44:14,1095997136028590080,India,False,8565,4554
336,1290650810020507648,Contd...I was on board when my CDC expired. Stuck on ship due to corona .Please help me out to know my application status and please sort out this issue.Thank you,0,Chiragmiglani16,My shipping carrier,,2,6,2016-01-19 15:36:42,4784380699,"Gurgaon, India",False,0,1
337,1290676692873248768,So proud to work for Med-Call Staffing! Businesses working to implement COVID-19 screening as people return on-site ,0,MonicaMalate1,"Account Coordinator/Business Development Manager.
Med-Call Healthcare. Professional Nurse Placement and Staffing",,92,10,2020-08-03 22:58:27,1290421762895810560,,False,0,2
338,1290673827387781121,"Hi Lesley, I'm very sorry to hear that she's had that experience. We do take into consideration factors such as financial difficulty and COVID when a payment is missed, if she would like to get in touch herself we can discuss her options in more detail - Maggie",0,1stCentral,"At 1st CENTRAL we take care of your car insurance so you can get on with what matters. For our community guidelines, please visit https://t.co/Oik4MQtgXQ.",https://t.co/SS9yEDwITl,1766,15773,2009-12-10 11:29:45,95881568,UK,False,1808,18887
339,1290674993089646598,"the wildlife seems to be thriving, and a much-needed mental break from COVID fears and political/media intensity...every day is an eternity",1,OneWildLife1,"Nov 3 is the critical moment. We must support one another through hell or high water to survive this corruption, COVID, and climate crisis. #SocialJustice #INFJ",,250,177,2017-04-10 12:33:49,851412902032674816,"Michigan, USA",False,1832,2084
340,1290644870500175873,#IPL2020 will be played in a Bio-Secure Bubble I doubt if even their families will be allowed in the bubble The TATA Group’s medical arm has offered its assistance to create this for the league. I hate you #Corona ,1,Maahii_way,"ᴛʜᴏꜱᴇ ᴡʜᴏ ᴍᴀᴛᴛᴇʀ ᴅᴏɴ'ᴛ ᴍɪɴᴅ & ᴛʜᴏꜱᴇ ᴡʜᴏ ᴍɪɴᴅ ᴅᴏɴ'ᴛ ᴍᴀᴛᴛᴇʀ.
𝙇𝙞𝙛𝙚'𝙨 𝙁𝙪𝙣-𝙩𝙖𝙨𝙩𝙞𝙘. 𝙅𝙪𝙨𝙩 𝘽𝙚 𝘼𝙡𝙞𝙫𝙚!!!",,697,881,2014-09-26 22:02:50,2833324753,Somewhere on Planet Earth 🌏,False,41955,25799
341,1290674662842806274,"They've decided not to make COVID case counts public because of ""inaccuracies."" It seems my institution in GA has done the same. ",0,DrEllenLeMosy,"Associate Professor; Developmental cell biologist, keen on extracellular matrix in model organisms; personal beef with cancer; she/her.",https://t.co/k5LFMELhOJ,1395,1155,2018-06-24 15:55:59,1010914442761076736,"Georgia, USA",False,70537,11052
342,1290676070132391936,"I’ll be sure to tell the families of the people I know who died from COVID that the virus “ain’t that serious”. Just cause the virus didn’t affect you much doesn’t mean that’s the same for others, Alla. ",0,Avant6arde,🇯🇲🇺🇸| 🏹,,677,408,2011-08-07 13:51:53,350266683,"in this dancery, USA",False,32781,53798
343,1290677603116953600,"You are making a huge mistake, Cases of Covid in Ab is 5x higher at now than it was at the end of June. The return to school should be staggered/online. Normal return will escalate the cases. Teachers are w/o a contract at the end of Aug, and I hope they sit out.",0,edgs1803,,,1528,103,2011-05-28 22:34:23,307041292,,False,8163,829
344,1290653262618734593,"(3/3) We will see many such tenders as we approach election next year. While TN as well as people's financial situation is under severe stress with Corona, politicians r going to be busy pushing thro as many tenders as possible before the election next year ",0,JayaramArappor,"Convener of Arappor Iyakkam, a people's movement for a Just and Equitable society. In the forefront of the fight against Corruption!",https://t.co/lqwfB5h9Tc,60,4383,2016-03-21 02:53:43,711747587884208129,Chennai,False,154,1010
345,1290669167977418752,"Trust you are not alone, all of us who are in business are seeing flames because of Corona &amp; the lockdown. I pray that things will get better, until then we just have to stay afloat God willing. ",0,porklady,"Maize,sunflower,vegetable Farmer, passionate about education for youth,mentor-youth based programs in the rural areas. Host Friday Power Zone Power 98.7.",,5162,4986,2014-01-29 20:55:12,2312716595,,False,50683,53456
346,1290667811468181505,"All my dumbass friends are out getting corona, meanwhile I been inside since March ",1,YoccaFlocka52,"👽From the Burgh👽

History Major at Rivier University - I read books cause I fuck with knowledge 
#theGNAC CHAMPION x2!!!
#FBR",,480,340,2012-01-07 23:14:24,457892030,,False,3333,6095
347,1290675968026087424,"That's just awful. Half the kids have no mask on, there's no social distancing, and this has all the makings of a COVID-19 public health disaster. Some of these kids will get sick, go home and make their parents sick, and in some cases kill them. And god help the teachers.",1,sfoster2014,"Emergency management, communications, /IT/UAV/military aerospace geek, husband & father. Cancer survivor. Bicycle rider. All opinions are mine.",,2789,808,2014-06-08 02:55:59,2553764761,"Washington, USA",False,13104,7781
348,1290673772865830912,Just pick the statistic that you think makes you #tRump look good. But even then really none of these statistics can make you look good with the poor job you have done on this #Pandemic #Covid_19 #coronavirus . And in the end HOSPITALIZATION and DEATH is what matters.,1,WxTobiason,WxT,,34,26,2013-05-10 22:07:11,1419176108,,False,86,53
349,1290674388518526976,Google what is the survival rate of covid-19? It said about 99.6 right now. Almost every case of covid-19 is asymptomatic just like Keisha Lance bottoms the mayor of Atlanta had she claimed she had never felt better. Get off the TV news that wants to scare you before an election.,1,DankDerpJr,Artist and Mom to 4 amazing grown-up people. Married to a brave and sexy solar king for 29 lux years. Everyday God is good. Permaculture can bring balance back.,,489,385,2016-05-19 04:40:28,733155338703245312,"AHN (Ben Epps), Georgia",False,26923,13067
350,1290675321532870658,"This is bullshit and you know it. Your plan is military funding and money for tyrant’s FBI building, not COVID relief. You also sat on a plan for 2 MONTHS and went on vacation. Remember: when you point at someone, three fingers are pointing at you. Here’s one of mine: ",0,But_I_Tigress,"INFP; mostly harmless. Native Chicagoan, now Washingtonian (State, not swamp). Don’t mess with seniors and/or animals. #Resist “The sun will shine on us again.”",,2169,1553,2009-04-04 18:52:58,28847655,"Seattle, WA",False,65868,13370
351,1290666411262705665,Corona here: I am killing a thousand people a day. That's like 4 commercial airliners crashing every day. Even I'm shocked you're letting me get away with this.,0,TrumpPenthouse,Just family chat here in the gold penthouse,,72,37,2017-01-14 00:18:40,820062539233062912,New York And 1600 Pennsylvania,False,414,3858
352,1290676224155500547,Day by day COVID cases are increasing in GADWAL Please implement lock down or reduce the operating hours of shops pls pls pls do something sir @GadwalSp @cpcybd @TelanganaDGP @TelanganaCOPs @KTRTRS @trsharish @TelanganaDGP,1,VenuVickey1,,,68,6,2019-02-26 05:41:32,1100269614016221184,"Hyderabad, India",False,56,51
353,1290675575833546754,Honest people like you should be posted in COVID hospital instead of those doctors.,1,veervadra,Bharatiya🇮🇳🇮🇱,,358,14,2018-03-17 21:06:42,975116235653332992,,False,3497,2280
354,1290640312344313856,"@otvnews @Naveen_Odisha this is the tym of corona.. How could they allow all this.,that too in the presence of police &amp; no one is doing anything neither sp nor d collector of this district.. it's been hours we r stuck here.. plz help.. ",1,AviSharma87,,,50,10,2015-01-15 19:05:18,2984508739,,False,25,44
355,1290661217565118464,"@Somina_c come and look at this also. People piled with no concern for Corona, yet the pot-belly man is safely and socially distanced from them. If one of them has Corona, the voters will all carry the dose to their homes, while the vote seeker will go home safe n sound.",1,Ronnie3534,Male,,155,12,2013-02-27 19:56:05,1225931323,Uganda,False,394,184
356,1290656901525655554,Had a dream last night that nicola sturgeon was blaming me for the rise in Corona virus cases cause I was out 3 weekends in a row and all I can think about the day is taking a runny up her leg and booting the jaw clean aff her. Talking to me like that wee dafty!!,1,carlafleming1,"Full of patter and Pies,
Boxing,
Football,NO DM'S",,3786,3150,2011-02-03 21:04:18,246976370,Clydebank,False,10977,3128
357,1290675622344380416,Christian County health leaders report 22 new cases of COVID-19: ,0,kytv,"The official Twitter account for KYTV, the NBC affiliate in Springfield, Missouri. Bringing you the latest news, weather and sports.",http://t.co/1k9y0SZYm4,322,90057,2008-07-18 15:08:51,15481869,"Springfield, MO",False,1118,118520
358,1290656346329829381,"Post the corona virus pandemic we must through a concerted effort decipher if @briantemba &amp; @HamiltonAnthony is not one and the same person. The secret will be revealed, save this tweet ",1,iamsaltiel,"Dogon tribe escapee, pseudo odds conqueror , Entrepreneur💪🏽 life's student 👨‍🎓 & an Ardent Barcelona fan ⚽️",,5001,846,2013-04-10 09:25:36,1341463471,,False,773,1776
359,1290674123216228352,I don’t want to tell you I’ve been there. But I will be coming back. And there’s nothing like COVID here. Worry not. ,0,DoreenHesbon,GOD first| A CHRISTIAN ❤️| Family is a priority|Dog lover| A loner |Atesot |Tennis 🎾 Serena Williams & Osaka Naomi favourites.❤,,1580,997,2017-08-24 11:46:25,900685725783478276,Uganda,False,18446,6184
360,1290674103427334144,"While many industries are making decisions on how to cut back to get by, Senior Star associates are on the front lines of serving and caring for seniors, a population at high risk for contracting Coronavirus known as COVID-19. Apply: https://bit.ly/30rFa31 #Hospitality",0,SeniorStarLife,At Senior Star we believe everyone has the ability to make a difference! Our Mission is to Unite and Serve. We do for each other with LOVE!,http://t.co/10PioBcSJL,25,1145,2015-10-13 18:21:39,3883310653,"Tulsa, OK",False,1,322
361,1290676810582302723,"Waukesha County had a total of 3,693 confirmed COVID-19 cases as of Aug. 3, a number that has doubled since July 14, and previously doubling since June 11. The county has reported at least 1 case every single day since March 25: ",0,wiscontext,"Insight into the past, present and future of Wisconsin issues: health, money, science and more. A service of @PBSWI and @WPR.
📧: https://t.co/yiwtsrtWj3",https://t.co/Bc42OfnKEG,1027,1975,2015-07-11 00:25:43,3370079338,"Wisconsin, USA",False,2208,13614
362,1290677634754646017,You need to educate yourself on the different things Man Utd has done during these COVID times. ,1,Alicekakumba,#Gem .#MUFC. #Audit. In that order.,,246,310,2012-04-11 09:11:48,550834684,kampala,False,23589,4754
363,1290673659112194048,"Look up ""has covid killed kids"" because I promise you yes it has. Kids are more underdeveloped the younger they are. A 5 year old has died. It works both ways.",1,DadNipple69,"Goth,
17,
Socially awkward 🤷
Anime, cosplay, and video games👌",,71,9,2018-08-21 15:24:55,1031925118317088769,,False,3963,100
364,1290642298829668354,"Yeah totally agree but I can't quarintine with my elderly parents and if I have a simple sniffle to be told I'm positive before my return when a cold and flu are apparently all part and parcel of the the corona virus family, so we're told, doesn't make sense!",0,BMAkelly61,"THE PEOPLE DON’T KNOW THEIR TRUE POWER,,,",,531,106,2016-08-23 14:39:57,768095437253382144,"Dublin City, Ireland",False,9997,3282
365,1290644615452909572,"I’ll bet almost anything that all those unity players in the pac 12 play this season. Unless they opt out due to corona, When it comes down to it and ball starts they’re gonna see how much they want/need to play.",0,VolRecruiting98,"Insider on vols football recruiting Loudon redskin alumni, Illustration Artist , i stay drawing heat!💯💯🔥 🍊🍊🍊🍊",,2048,11045,2016-11-01 22:57:00,793587675231944704,"Tennessee, USA",False,11686,25703
366,1290677481284882437,@CivilPatna Covid 19 Positive cases in Naya TOLA Dharhara kothi Near D K Dikshit house. I requested on the call centre to take note but they are constantly refusing to do so. I look forward for your kind intervention so that the matter is taken up and further spread is stopped,1,Abhishe87108547,,,22,2,2017-11-16 05:21:57,931029553216086016,"New Delhi, India",False,11,15
367,1290661596264566791,"If it weren't for Corona, what would you be doing with your life?",0,moerasool01,Everything is not what it seems🤞,,1830,513,2019-12-31 13:46:34,1212007073589805056,South Africa,False,12298,967
368,1290677712856715267,"For the nursing home that will take the COVID-positive cases, the judge is asking about bed capacity. Escott is not sure on that t the moment.",0,MollyAndAMic,"@KVUE reporter. @UNCHussman alum. 2x Emmy loser. Family, sports, spicy food—that order. Will probably ask to pet your dog.",https://t.co/zMvVqgY83i,1267,2671,2015-09-30 12:26:43,3823997595,moak@kvue.com,True,4995,8233
369,1290640546441158659,COUNCIL GESTAPO in LANCS To pick up 'Corona' suspects DEFINED AS: ..ANYONE within 2 metres of someone testing positive for Covid-19 for more than 15 mins..or share same household with them or..a SEXUAL PARTNER. #StopNewNormal-Save Lives https://theshuttle.org.uk/this-weeks-coronavirus-column-12/ via @shuttlebwd,1,KPCResearch,"Normal Science has become little more than Propaganda, based on current beliefs & symbols, which reach into our minds in order to exert control - after Ellul.",https://t.co/Q0abBVHDNO,1173,1002,2018-07-20 10:38:53,1020256725583253504,"London, England",False,767,1623
370,1290675037138300929,Hell yeah. Best bit about this new covid order. Forever more I hope. Then we will come to klopek more often,1,furrycow,John Traversial,,1250,196,2009-04-03 20:09:26,28641565,Brighton,False,17580,16090
371,1290655940514021377,#राजस्थान_LDC_3600GP By giving us appointment during the Corona era u assured me that u would always take decisions in the interest of the unemployed We can only expect from ur government that our gradepay will be raised to3600 @ashokgehlot51 @zeerajasthan_ @PLMeena_lalsot,1,b1eNhN9HW1XGQFL,"सरकारी बाबू 

एक ही लक्ष्य ग्रेड पर हो 3600",,1009,676,2020-04-22 08:29:41,1252877169312673798,"Western Australia, Australia",False,2154,1806
372,1290673939161767941,Everyone is getting covid but I’ve never been one to follow the trends,0,lauofthesun,my header is me everytime I open my computer to get some homework done  #BLM,,306,372,2015-10-14 23:47:24,3960216263,,False,79813,27932
373,1290657324210753541,Respected sir this is shankar from Hyderabad. I have small business called septic tank cleaning service .In this corona time we don't get orders. we are sitting idle sir help us no one helped us sir,1,Shankar29678529,This is shankar small  business  man,,0,0,2020-08-04 13:54:36,1290647217016049668,"Hyderabad, India",False,0,3
