,id,tweet,label,screen_name,description,url,friend_count,follower_count,created,uid,location,verified,fav_count,tweet_count
92,1290649469562818569,Big pharma is behind the corona and the vaccine. But the are controlled by the deep state. We need people to stop watching the propaganda from the mainstream media. If most dont watch it they wil wake up.,1,ray12smit,"Mijn campagne tegen EU
È tempo di lasciare l'UE
Il est temps de quitter l'UE
Its time to leave the EU
L'UE è un buco nero
EU is a black hole
ITS TIME FOR #nexit",,1067,778,2020-03-28 07:57:44,1243809270224883712,,False,12232,31592
93,1290675735053709312,"And the Spanish Flu wasn’t even as deadly as Covid is now. But, masks and social distancing were still the norm.",1,feartheskulls,"Video Gamer, single, 19, I honestly don’t know what else to put right now. I only answer DM’s from people I follow. he/him #blacklivesmatter",,493,47,2017-07-27 00:14:17,890364682929930243,Staying Home,False,31284,3830
94,1290674630848634882,"Why? Children are not dying from COVID. And adults have a 98% survival rate. Unless you are very old, you will be fine. Keeping kids out of school is doing more harm than the virus would do.",0,MichaelEDavis17,Writer and Collector,,204,301,2016-03-10 13:16:47,707918121835892736,Antarctica,False,14820,17822
95,1290677177554538496,"coming from a new yorker; it’s not really the best decision that bts are coming here. it was really bad w corona virus and it’s also a law that you have to wear a mask. so, not only will it raise the chance of getting covid, but also they’re gonna have to+ ",1,IoonacIipse,#𝙁𝙀𝙇𝙄𝙓: 𝙡𝙚𝙩’𝙨 𝙙𝙖𝙣𝙘𝙚 𝙩𝙝𝙚 𝙣𝙞𝙜𝙝𝙩 𝙖𝙬𝙖𝙮!,,628,349,2020-04-17 02:02:01,1250967641558310913,she/her || fan acc 𓆏,False,19380,5016
96,1290673892546117634,Low-key want to sleep and wake up only when this mf corona goes for ever ,1,CaptainAvishek,"𝑲𝒂𝒂𝒎 𝒂𝒂𝒔𝒎𝒂𝒂𝒏 𝒎𝒆 𝒉𝒂𝒊 𝒎𝒆𝒓𝒂,
𝒑𝒂𝒓 𝒅𝒖𝒏𝒊𝒚𝒂 𝒎𝒆𝒓𝒊 𝒛𝒂𝒎𝒆𝒆𝒏 𝒑𝒆 𝒃𝒂𝒔𝒕𝒊 𝒉𝒂𝒊 ♥️",https://t.co/Aa6WQIYed2,63,34,2020-03-16 17:27:17,1239604086544056324,"Gurgaon, India",False,2640,114
97,1290667387495297025,"What does Epstein have to do with corona virus, kids going to school, getting the disease, bringing it home, and killing their families.",0,Sing1out1Louise,,,342,99,2018-07-02 18:03:00,1013845507939151872,"New Jersey, USA",False,51,1657
98,1290665260937089025,are they coming to america or what cause we are still very much struggling with corona,1,glossynamgi,#BTS: 𝐀𝐂𝐀𝐁 ♡𝙗𝙩𝙨 ♡ 𝙢𝙚𝙜 ♡ 𝙞𝙩𝙯𝙮 ♡,,409,409,2018-04-11 02:09:18,983889696555184128,she/her| a negro 🇯🇲,False,172766,40757
99,1290639911192797186,"okay thank you! i really need to get ""back in shape"", corona really wasn't the best for my body hahaha",1,mndsmarais,"20; tell me, have you seen a sunset turn into a sunrise? - fan account",,558,3659,2016-12-28 17:40:47,814164205481889793,austria; she/her,False,67252,55357
100,1290649787939934208,"Let’s say when Corona first hit you said to yourself, since this is spreading globally initially by plane .... People may start flying less. So you would exercise a put option on certain airlines or the sector. And you indeed would have made a lot of money",0,KingKwame89,"I guess this is the spot where I brag about all the stuff I'm apart of, or that I've done..... but i rather not",,350,2155,2010-05-10 21:45:52,142431520,,False,1229,162382
101,1290674966925471746,"Weve known for months now masks are a great first line protection from covid so its not jumping on the first thing to waste money. Itd be a waste if it didnt help at all. Communist countries were masks, conservative countries wear masks. This isnt politics. Its safety",1,Mary07246124,I made this account to express my concern on how kenney is responding to our covid situation,,34,9,2020-07-24 01:16:01,1286470080839053314,,False,382,283
102,1290650287351435266,"Hiding number of Corona death, try to keep it low, killing civilians and try to hide, giving north and south to foreigners? Are you serious?",0,kiaali1973,I am an entrepreneur who believes in future and not scared of it. In every setback I see opportunities. I am also AYSO 41 Regional Commissioner .,https://t.co/ySSnfn0wzm,464,56,2017-06-25 15:40:28,879001352927461376,"Laguna Niguel, CA",False,1454,636
103,1290641427450470405,"I work in the wildlife biology field and I am familiar with animal born viruses and with the 20-30 times the Corona virus has mutated Robbie, you obviously just get your info from an echo chamber. I must assume you choose to read or watch nothing. You get a run down from others",0,CherryOScarry,Gulity pleasures account. Petite with a potty mouth. Wildlife vet-tech,,327,88,2019-04-19 20:47:24,1119341752593387525,,False,1644,2116
104,1290649226922414081,Well corona did a good job with that. I guess it's to save data also confidence,1,AlfSumz,"Previous bio was long. 

Techie, Digital Media, Foodie, Local Guide, Google Crowdsource, Cars ............
Accessibility Champion",https://t.co/An56Pbon9B,2179,2355,2009-12-14 23:42:49,96867690,Africa,False,22162,10909
105,1290675017072758793,"With things like diabetes, heart disease, lung disease you can live a normal life with therapies and medication thus making these things not an immediate death sentence. You contract covid and it takes you out immediately. So please explain how that means Covid didn't kill you.",0,BlueCrabLane,,,217,113,2019-09-03 03:41:28,1168730650683301888,,False,639,556
106,1290653681826893825,Corona turned out to be very good weapon. You can twist and turn statistics anyway you want. Especially when the the crisis is still active. Good preparation and a slick journalist will provide you all the clips you need.,0,HenriPeltola,"Don't follow me, I'll follow you.",,644,87,2017-12-12 04:26:27,940437668013461504,,False,9702,171
107,1290676042823213056,"Almighty Ollah has already made arrangements for her by spreading Corona. Due to this mask are easily available to Shazia and her mates. Hence, she won't face any pollution problem due to crackers.",1,DimagWalaIndian,"Mems & Photoshop.
Sketching is hobby.
Nationalist, Modi Supporter.
Jai Shree Ram 🙏

Instagram ID: @dimagwalaindian.",,163,929,2011-04-21 08:46:00,285511740,Always towards Right.,False,5818,5788
108,1290676332683239424,chick fa la has a better system for ordering food then the us government has for covid testing,1,fallawaybandito,ceo of fall away live | blm,https://t.co/84XO8SpSi0,1633,4263,2019-02-20 01:25:26,1098030838015553539,she/her | lesbian | 18,False,37580,16792
109,1290639930436313088,Fever doesn't mean you are associated with Corona There are other symptoms as well,1,passionxship,Fan account,,67,418,2018-06-19 12:19:42,1009048070787493889,"Gurgaon, India ",False,27435,24956
110,1290662861400932354,"2/Don't forget that we do know that regardless of age-group if you have a confirmed case, the likelihood of this person dying of Corona is (much) less than that of surviving. By testing more, you are increasing the denominator (not the nominator)",0,hoori_rafieian,,,275,90,2014-12-29 06:08:06,2948575875,,False,2643,389
111,1290675927865683968,It is confirmed that your cranial space is only vaccuum! Both the gents are of advanced age and in the current corona virus threat it is advisable they stay put at home safely! Did the lord go on lunch break when you were being made?,1,NTanjore,"bibliophile, gourmand, expert cook, finance professional for living, 58 year old with 18 year old's spirit inside! Retweets not necessarily endorsements.",,956,354,2019-05-21 07:34:15,1130738560464637952,Bharatam,False,2839,15317
112,1290676830626816002,"Not safe to perform live. I don't know if you know, but there is this thing called covid. Safety is more important.",1,BTSaranghaeyo,"Fan account. Texan girl (30), who's passionate about her music, her BTS boys, Korean culture, music, & drama, and bettering herself. Love yourself. Yoongi 💜",https://t.co/RFoVkgFxOZ,346,145,2019-07-17 06:11:23,1151373815336886273,"Austin, TX",False,10513,5547
113,1290676531769929729,"We don't know a thing about long term affects on young children exposed to Covid. My feeling is if you're too young to wear a mask you're too young to go to school, that's if you're operating under an abundance of caution as I presume we all would want. #SafeSeptember",0,TheGentYYC,#ClimateCrisis vs the #AgeOfTheBozos. #ClimateWarrior at large. I #StandBehindTheScience & so should you. Be better. Start today.,https://t.co/xo3ToJVb0E,7680,7682,2010-08-24 03:46:52,182230187,Calgary,False,101,94199
114,1290674709785444353,"It is crucial to be responsible for our behaviour and action. For instance, in the current situation, we are facing COVID 19, so everybody should feel responsible for himself/herself and others (society). Responsibility for your own life and life of others.",1,EDTUBE1,"Poet, artist, cartoonist & caricaturist,calligraphist, graphic designer, researcher(scholar), and Youtuber and I love education, art, nature, and entertainment.",,2438,1540,2020-05-10 11:46:59,1259449805643886592,,False,11944,5996
115,1290659586622586880,superb it is and hoping corona's effect will end soon so as we will be able to lead a normal life which we are missing a lot,0,vandanak7023,,,20,684,2015-06-14 06:54:34,3244903940,,False,18891,27058
116,1290675851026194436,"I doubt you can get COVID-19 from second hand smoke but you can certainly get worse. There are alot of chemicals, carbon monoxide and other junk in it and it definitely will cause major health problems over a time. I am allergic to it so I definitely stay away from it.",1,BarrdOwl,Howdy! Owl here. Let's be friends. I enjoy life to the fullest and have many interests.,,43,4,2020-08-03 21:40:49,1290401879227273224,Metairie/New Orleans Louisiana,False,71,4
117,1290663334623293440,Open the schools?more like increase corona cases ,0,creepergeni,I pour milk before cereal but I don't classify as alien,,80,0,2020-07-27 18:49:49,1287822436159885312,Lebanon,False,18,14
118,1290643138730655747,"Saying 'if you catch corona virus &amp; die that means your time is up' is vile, especially coming from someone well positioned to avoid it &amp; in the wake of so many deaths. Some ppl can avoid it more than others &amp; it's decent to acknowledge that privilege and other ppl's greater risk",0,Rebecca20126980,,,2,2,2020-04-27 13:27:49,1254764102620024833,,False,1277,279
119,1290676699584241664,"“Recognize when you are out and not being careful, even among your trusted friends and family, you do run the risk of bringing COVID back into your home and into your friends group” ",0,gimmesomeranch,my mexicanness defines me. reluctant texan living in chicago. a lot of obscure pop culture references. can I have a side of ranch with that? she/her,,791,499,2012-09-08 02:59:55,810058862,,False,20154,18586
120,1290672830770806784,"they could still be live recorded, it waaaay too risky for them to fly all the way to the us + i think its even banned rn?? due to corona??",1,winterbear_king,just a lil heart stolen by Taehyung 👉🏼🥺👈🏼,,366,118,2020-03-21 12:11:20,1241336531987685376,,False,13314,3559
121,1290659461057654791,The fact that an Ostrich is running around like btch corona can't get me ,1,ritanotfound,Woah Enderman with no PeArLs | boot boot | I like giving virtual hugs,,194,110,2020-07-27 07:15:21,1287647677224648704,I don't know¿,False,1436,402
122,1290675603952349185,Everyone knows corona came from china not korea that's obvious joke. No one expect for some uneducated idiots think all asians are chinese. I already told u it's obviously a joke and if u get offended over joke that is obviously a joke and nothing else u need to get off twitter!!,1,Makvoje,"THAT'S NOT ME ON PROFILE PICTURE I'M NOT 9YO
my youtube channel: Limenko UHC
mc username: Limenko
discord: Limenko#6113",,220,14,2018-02-22 18:35:19,966743217613017088,,False,3685,2110
123,1290636582366699523,I do and would more but with corona I can't really get new ones and it's pretty boring to read the same old ones over and over sooooooooo,1,KelpCon,MINECRAFT-Robloxian-Gamer,,21,15,2019-02-14 17:27:12,1096098544191262720,,False,12331,1666
124,1290663887440945152,#postponeclat We need to postpone #clat2020 because to reduce curb of novel corona virus. The action is needed to be taken or the conditions could get worse and worse,0,sumedh__acharya,A boy HAVING INTREST IN CYCLING AND INVESTING,,103,0,2020-07-07 22:04:25,1280623667299270657,"Davanagere, India",False,11,6
125,1290674961028460549,"Just a reminder: Wear your mask all the time, wash your hand with soap and clean/running water, observe social distance and sanitize. #Keep safe, corona is real! #healthiswealth @ALP_program @idajuma @SaraRuto_ @SafaricomFDN @VNgindiru @MianoJN @robad_m",1,osusan12,It is all about God,,27,46,2020-06-09 14:43:15,1270365799476232192,,False,258,361
126,1290676379789348864,"“I will not wear a mask because Covid isn’t real..” or how about you think of other people’s health and safety instead of being a selfish fucking asshole. If my 3 year old can wear a mask without complaining, so can you.",0,jshanny14,"#Flames #GoPackGo #Blades #Raptors #Jays #Rush #Riders  Born and raised Sasky boy living in Calgary. Catch my stream Sunday, Tuesday and Thursday 10pm EST.",https://t.co/AMwulvd4bG,1393,800,2009-07-01 18:38:35,52809632,Calgary,False,33691,58518
127,1290673737843572736,"Schools have poor ventilation. Have you ever been in a portable with 30 kids?Yes, children need to be in school but safely. Students have been home for months do we really have enough data to suggest they are not susceptible to Covid 19? Why not have rolling starts?",0,iamacraftymama,,,407,73,2009-09-15 20:48:51,74551501,,False,2850,5262
128,1290674634182934528,"Taking masks on and off is a sure way to make certain that any covid floating around is quickly caught by as many kids as possible. Either they wear the masks or they don't. The minute you give a kid the option to temporary take it off, it won't go back on again. #abed #ableg",1,anniegirl1138,"The Good Witch of Social Justice and an Anti-Fascist, like my WWII fighting father before me.",https://t.co/8vtMqypFgV,2204,6387,2009-05-30 15:45:02,43545377,"CANADA, eff yeah, eh!",False,88935,248374
129,1290677760642428937,"I have no idea where these came from. Even face shields were accepted as a full alternative to masks, which they are not. I was on a few email exchanges with public health folks for other COVID-19 matters (wastewater). Hmmm....",0,sarahdorner,"Professeure, protection des sources d'eau potable @ Polytechnique Montréal.",https://t.co/IP9gqzAUCU,1497,1168,2009-03-25 00:32:36,26374797,"Montréal, Québec",False,8966,7086
130,1290647771314298880,Can not understand the policy to tackle corona. One side decision of unlock other side unable to control covid 19. Please maintain the balance policy with help of public not official.,0,vkgstc,,,44,4,2013-07-01 14:12:03,1560637142,,False,1545,575
131,1290675330848403458,"It's the South and they'll do what they gotta do. Besides, it's a proven fact young people don't die from COVID-19. Sure, they freely spread it around, but they don't die from it. ",0,CarlHoliday1,Pen name; Bipolar I; Essential Tremor; multi genre writer and reader; officially old; unofficially gay; writing DMs only.,https://t.co/J8z1N3EHJP,4957,3459,2018-11-11 04:09:13,1061470877315850240,The wet side of the mountains,False,6518,3580
132,1290650338723323906,"you can't choose who Corona virus is going to infect. The fact is they did not die before they got Corona. Corona kills them, you can't not look at that information. You're saying if there's an underlying condition and Corona comes in and kills them not to count it? Stupidity",0,neverdownatall,"73-77 #OSUGrad        
#ALWAYSPOSITIVE                        
#GoBucks",,26,42,2012-05-02 21:42:02,569529417,  #BuckeyeNation 🇮🇹💯,False,6,16132
133,1290676122850455553,i hope they don’t fly to america for VMAs :/ the pandemic isn’t over yet and new york is the 4th state with most corona cases in the us :// that’s not cute at all um,1,taethereaIs,(ू•ᴗ•ू❁) kim taehyung!,https://t.co/sEOUNxLZMJ,400,458,2020-07-11 06:41:49,1281841072327426049,jakarta | she/her ♡,False,431,1108
134,1290651490831433731,"@narendramodi Sir please take serious note of this. FMG,s can be included in fight against corona,it will overcome shortage of trained manpower in hospitals. Plz don’t discriminate FMG’s on the basis of an barrier called FMGE #letfmgserve #FMGEPP30 @drharshvardhan @MoHFW_INDIA",1,Tiwari_jii,"#Doctor By Profession,भारतीय सेना का प्रशंसक। लक्ष्य की प्राप्ति हेतु एक ईमानदार कोशिश अनिवार्य है फिर सफलता ज़रूर मिलेगी। RT’s not endorsement",https://t.co/74pFDOkGD3,2764,19133,2017-01-12 16:12:12,819577730891214848,"प्रयागराज,भारत",False,700,29469
135,1290643270310256642,That’s enough BS for one day. The corona hysteria needs to come to an end! ,0,filipnilenius,PhD in Structural Engineering. Raw carnivore. Technology is what makes humans thrive on this planet. INTJ.,,369,1224,2011-05-14 20:52:36,298733082,"Gothenburg, Sweden",False,4359,2306
136,1290666761818386435,really hope these promotions are broadcasted from korea cause america doesn’t have corona under control enough for them to be risking their health,1,introtay,"#YOONKOOK: I feel like i’m generally a good person, but something in me is telling me i’m going to hell",https://t.co/ZEAU6JeRjM,192,179,2012-03-27 00:16:36,537771540,she/her,False,8075,5088
137,1290651235096371201,"Now you know the point of the masks. They're for a disease, but the disease isn't corona virus. It's fear.",0,johnemcelroy,"at the beep, the time will be beer 30 | Parody Account",https://t.co/Uzq0GFzyNt,913,381,2011-08-04 04:18:39,348265982,Los Angeles California,False,35774,30026
138,1290675652035670016,"*7hrs later* yknow what. id be okay if they kept the rule like ""if its a loan word in Japanese, keep it untranslated (unless theres better synonyms/terms to replace with)"" instead of this inconsistent mess, bright side: the trial decks are v cheap! tho its delayed bc of covid..",1,aIcadeias,@/Kogameh's noisy acc | I will never shut up about Duema | (FUB free),,14,12,2016-05-17 06:15:55,732454582928871424,Kogami / 22 / She/her,False,3861,4085
139,1290672343245656067,Even though a study shows that some kind of mouth protection is effective against transmitting Corona virus between humans. Sweden's leading main expert gives it a thumbs down. #COVID19,0,mikolaswed,"Bachelor of Science, Non ranked soldier in the Ukrainian war vs Russia 2014.05.13-. Anti marxism/capitalism/materialism💥I accept Crypto, send DM 4  donations.",,144,2123,2014-08-08 17:36:53,2737385739,"Donetsk Oblast, Ukraine",False,7300,19359
140,1290677470178373635,Covid is never going to end,0,Yasmin76474906,Here,,46,15,2019-03-12 16:27:26,1105505589071736832,,False,3652,479
141,1290677380046925824,"this isn't real enough to them. they don't understand how bad this can be. they don't understand their own mortality. they don't understand/believe post-Covid syndrome is a thing. if they're having occasional pangs of anxiety instead of full panic attacks, they don't get it.",0,illustr8d,"we're all story & song
nontrad student | art major 
filthy leftist | l in lgbtq | she/her


no quotes for news, blogs, websites",,529,759,2010-07-19 03:54:15,168362963,,False,7691,16418
142,1290674897883213824,"Not how it works, moron. People wear masks to prevent droplet spray, one of the primary ways covid spreads. By not wearing a mask he is potentially spraying everyone around him with covid whenever he speaks for no good reason besides ‘wah I don’t wanna be uncomfortable’",0,Ciel_Cicatrice,Can’t escape this line of best fit,,131,58,2018-03-22 01:36:11,976633604867424256,Canada,False,7580,4903
143,1290674186030125056,Predicting permanent changes rather than temporary changes due to covid doesn't seem warranted (apart from medical tech and pandemic response).,0,panuhorsmalahti,,,172,219,2010-04-25 07:45:14,136916526,,False,1506,8022
144,1290676408021286912,"If you somehow catch covid despite having no risk, you still have roughly a 99% chance of recovery.",0,Dan48899911,Just a simple guy,,13,7,2020-03-18 12:20:29,1240251636188151808,,False,1938,200
145,1290645930593718273,Corona might never end,0,joannes_,"magic fan with an infinite backlog.
psn: jstremy 
switch: SW-3659-3706-2976",https://t.co/ZKReZrwiZP,951,1985,2010-11-29 02:06:26,220866319,"Miami, FL",False,22512,293899
146,1290662094711468039,Don’t let the globe’s problems impact your inner world. It’s okay to go through Corona without stress.,0,ZacSmall_,"American Husband, Father, & Navy Veteran
Newsletter: https://t.co/oDaY7yUn2B
Private Group: https://t.co/AptopnNoJ7
Blog: https://t.co/flVUgE4lih
Coffee Fund: https://t.co/6JxpOkrT2q",https://t.co/quuvp0rcNO,284,24787,2016-01-26 16:00:31,4850191845,Rhode Island,False,47686,16570
147,1290677071820267521,"Hydroxychloroquine is shown to be effective in the beginning stages of Covid, which is what we want to do right? Catch it before it does damage?",0,OHbabe574,"Make-up, horror movies and mini vacations make me happy :-)",,569,54,2009-04-05 12:47:40,28981540,,False,5292,814
148,1290676491982909443,This is how you have a large show of support in times of COVID without endangering people's lives. ,0,Geniusguy10,"Just some guy. Tries to use logic and reason but doesn't always succeed. Not looking for a fight, just knowledge. Pronouns/in/bio/are/stupid.",,73,39,2018-06-11 21:49:25,1006292344327561216,Ireland,False,7752,6259
149,1290653066237181952,Well these results are very heavily linked to corona so It does make sense to link them,0,Callum38459381,You’re 4500 million years of evolution. Start fucking acting like it.,,193,26,2018-07-12 17:24:41,1017459747199635456,"Scotland, United Kingdom",False,1083,4879
150,1290676998021554176,"Something worth keeping in mind as places ""re-open."" Recovery from COVID-19 doesn't mean its effects on people's state of mind disappear. Any holistic recovery plan should include #mentalhealth support. #onpoli",1,NorthcoteBrad,Library Socialist. Sci-fi fanatic. PR for @ROTAmbassador . Intellectually pessimistic. Willfully optimistic. Fear is the mind killer.,,1173,165,2015-09-03 20:39:10,3537529515,"Mississauga, Ontario",False,10899,702
151,1290646210391531524,Each one of your hug is spreading corona virus.The world needs to be extra careful,0,EkDeshbhakt009,Great fan of Sanatan Dharma,,67,198,2013-09-06 07:36:05,1734384991,I belong to d Whole of INDIA ,False,20023,16626
152,1290672666991616005,How is it with the Corona-Tests. Are they a risk for health or are they harmless? Thanks a lot.,0,Bernard40707825,Child of the Sun,,26,1,2020-06-10 20:23:31,1270813840641593344,,False,0,9
153,1290672185166766081,the corona virus the start of every month ,1,_skyeglizzy,ig: @theskyeblake,,774,1402,2011-05-16 23:10:31,299945087,,False,15274,60881
154,1290661144772915202,Hogan is really trying to significantly increase corona numbers by forcing schools to open...,0,KarinaLetts,𝒾𝓉 𝒾𝓈 𝓌𝒽𝒶𝓉 𝒾𝓉 𝒾𝓈 ❧,https://t.co/jJB7z1aQTc,376,353,2013-11-23 04:04:21,2192285555,,False,2927,2025
155,1290659950809755648,Was it just the pressure or they also said mild infection of the corona virus affects the brain?,0,Cyrax60,I design & build 🏡⚒. Lounge music lover,,273,160,2010-10-15 16:56:20,203149761,Nigeria,False,2434,10482
156,1290659192316010498,Stay at low-risk of corona with our TRAKA system Know the number of COVID-19 cases around you Can be translated to any language Keep updated with 100% reliable information #covid19 #corona #coronavirus #coronacare #healthcare #wellness #nigeria #africa,1,bloomhealthtec,Bloom Health Tech is an innovative technology & research company focused on solving challenges within the health space using offline & online tech.,https://t.co/mZ6F0Rc5EI,1581,3125,2010-10-16 15:00:29,203553492,"Abuja, Nigeria",False,365,25041
157,1290669215058288640,"#When I had no time, I adjusted to give time to everything But, when I have 24 hours, I am drifting without any aim Of course, household duties due to Corona have increased I don't know when I will gain the earlier form to be of use If God feels I must face snags, can't avoid",1,mvvenkataraman,"Obama, Tony Blair, Gordon Brown, Angela Merkel, Paul Martin, John Howard, Helen Clark, Jose Socrates Pope Benedict, King of Norway, Nobel Academy have patted me",,1046,2338,2010-10-29 15:15:04,209622844,India,False,108,103040
158,1290676009939996673,Doctors warn people without fevers may still have COVID-19 ,0,whnt,We are North Alabama’s News Leader and Weather Authority. Tag us in your news tips. Use #valleywx for weather photos.,https://t.co/KQDcW0moHJ,3989,124447,2008-07-11 21:44:33,15397175,"Huntsville, Alabama",True,4514,156777
159,1290643161564536833,"Yoooo!!!! If Arakune sent you that Corona Virus, I'll deal with him as Tao. Don't worry! I'll deal with him. You just rest more to get your energy back! ",1,TannoAlone,"BBCF: Taokaka/GGXrd: Jack-O and Chipp(possible)/MAAB: Bisclavret/GBFV: Ferry - Viennality: MAAB - 5th, BBCF - 9th",,999,402,2016-07-13 22:02:47,753348974996779008,Ελλάς (Hellas),False,12896,17415
160,1290673687868223489,Corona has reduced your chances of getting stuck in rains... much more than BMC could do ever!! #MumbaiRains #MumbaiTraffic,1,JiwaniMehnaaz,Serial commenter. Movies/series review. Music is life. Socially Active.,https://t.co/eAZg8aT625,102,98,2017-08-28 07:46:58,902075015167860736,"Mumbai, India",False,766,2171
161,1290644126073929729,"Very sad, WHO failed to take appropriate action in the initial stages of corona emergence.",0,mkvaradaraj,"Msc(agri), 65 years, male, agriculturist.",,46,31,2011-06-06 16:16:14,312115966,Mysore,False,1221,2214
162,1290675634545598464,"#ShowYourLove and wash your hands often with soap and water for at least 20 seconds to help prevent the spread of COVID-19. Also, wear a cloth face covering and wait 6 feet from others. Each action is important! ",1,AppDistrictHD,"AppHealthCare serves our community through local clinic and environmental health services, community health, nutrition, financial and administrative services.",https://t.co/FKJRZmUZMh,166,340,2011-06-01 12:30:32,309035203,"Watauga, Ashe, and Alleghany ",False,71,2644
163,1290675135482155008,"HR, the near-6mo baby, has had no exposure to outside germs because he can’t go anywhere. He hasn’t been sick at all, so his resistance is minimal. Every day we go without bringing covid into our house is a chance he’s more likely to survive it if he gets it.",1,tasty_magic,minipig whisperer w/ a sprained super ego. probably happy-crying about sports. tap water enthusiast. bowled a 222. I write truths and lies for @fancyboysclub,https://t.co/phLgjd7GYL,260,355,2009-01-16 19:35:38,19081370,"Indianapolis, 🏀",False,19080,68358
164,1290661726837506049,"Arabs calling and acting like ssi to get our money is waymore worse than anyone releasing any kind of makeup it could b called corona beauty and still not be worse than someone trying to steal my hard earned money and arabs stealing it from me makes it 1,000 times more agitating",1,jenniferNolive2,"Im very giving and am OBSESSED with makeup,skin care and fun products i stay up on all the latest trends buy it and resell",,30,0,2020-08-02 13:28:38,1289915963077517314,,False,0,3
165,1290651482136760327,@ShivSena says people should focus on corona virus which is a bigger issue. @arnabofficial7 pls ask them what caused them to rape a girl during corona virus. Corona virus kept them home for a long time guess they couldn't keep it inside their pants ?,1,JainGronil,expressing your views on things which is not right,,81,0,2020-08-02 20:08:48,1290016681671057410,,False,38,33
166,1290653597248651265,the only thing you do is quote the rising numbers and blame trump for everything. You have no solutions and you are a virus that is worse than corona could ever be.,0,averyanne10,,,39,21,2020-04-14 01:23:16,1249870760845307904,,False,138,163
167,1290676070434377728,"Having to do all the extra work of bottle-feeding (on top of illness recovery and general childcare) in the weeks after covid would be If supply keeps up then you can do 3 months with baby in one hand, device in the other Exercise regime: journey between sofa, bed, kettle.",0,DrAnneMurphy,"Interests: Humans, general practice, London. Big fan of @BlossomAntenat  Talks too much. https://t.co/tUXRzQh8Ba",,5001,3252,2014-01-29 19:12:55,2317665337,,False,94657,91948
168,1290659276558671876,Would rather corona come near me over this pedo,1,SKoscielny,,,6,0,2020-08-02 17:22:57,1289974934517710848,,False,10,7
169,1290650617321607168,I was washing my hands way before this Corona came in. I dont need you to tell me to wash my hands. This is common practice hygiene.,1,whoismick1,be good to yourself  and others,,30,15,2020-06-24 20:57:01,1275895703865298946,"England, United Kingdom",False,736,1492
170,1290674458118819840,You should wait The life became slow in the time of covid 19,0,Viscabarca67,Una cuenta que intenta recopilar todas las noticias de Barcelona en español,,118,5,2020-04-24 15:03:27,1253701033542537217,,False,530,775
171,1290652948759011335,He cannot handle Corona cases there always poking his nose everywhere if he is so fair y he is fighting for the case let Bihar police takes incharge,1,MVKrishnan1,I’m the only person on Twitter who doesn’t claim to be a social media expert.,,324,55,2012-01-14 16:09:40,463894966,Chennai- Tamil Nadu,False,2919,7155
172,1290675032474230788,"For as long as COVID-19 is prevalent, yes. I can still do almost everything I usually would with a mask and 6 feet of distance.",1,RobertSmith2100,I make factually-based political comments.,,21,1,2020-07-11 05:52:27,1281827694154522624,,False,203,88
173,1290674215318949890,"The brain tickling probe of the covid test wasn’t horribly unpleasant for me, even i tho i still feel it behind my eyes. But I enjoy giving blood and watch when I get shots, so.... grain of salt.",1,ChefBoyarP_,"learning to teach to transgress (hooks, 1994).   intersectional antiracist (Crenshaw, 1989).  freedom dreaming (Kelley, 2003).   he/him. $PBeCheffin",https://t.co/nuUKBSroKo,947,772,2012-01-18 02:19:44,467049388,@inthefield_DC,False,14699,42164
174,1290661866847469572,Can’t even protect our athletes from catching corona and canceling sport games cause when 1 catches the whole team catches but let’s send our kids back to school the ones who created hands foot mouth disease I hate stupid people,1,gigante_dylan,👨‍👩‍👧‍👧Proud father of Two👨‍👩‍👧‍👧 💍Soon to be wed💍 🔥Die Hard Bernie Sanders Supporter🔥 Its my Goal to defeat the most dangerous president in history,,81,54,2020-02-03 03:28:25,1224172724723036161,"Sterling Heights, MI",False,516,840
175,1290664283370651651,they want to give taylor corona I see no other reason,1,foIkwhored,would it be enough if I could never give you peace?,https://t.co/M4wuZ7Jf1E,994,1269,2017-08-24 14:42:34,900730054820364288,,False,14974,20145
176,1290677149796458496,"Get rid of Covid first. Otherwise you’re only going to open incubation buildings, and the kids are going to transmit the virus to their families. Not only will more people get sick, but families will rapidly lose their older members and more kids will end up orphaned. Thnx Trump",1,Nick_Wild1Ear,"25, PNW, Bonus Dad of 2, Father of 1. Gamer, pizza delivery. Fandom and politics nerd",,829,10,2020-04-20 06:42:03,1252125314148253696,,False,462,318
177,1290659268476260353,"We are waiting,plus with so much Corona depressing us,mgozi might come handy ",1,PaulLesiba,"Don't be a blind follower.
Never outsource your thinking capabilities....Stay true to your values.Politicians are not alpha and omega...",,1220,470,2017-07-03 09:51:58,881812751655587840,"Pretoria, South Africa",False,6432,2408
178,1290648654362169346,"You’re more likely to be struck by lightning than die of corona at 22 years old, but keep overreacting ",0,54to1,"Co-host of the @IntoTheBit podcast | Horse Racing | College Football | Travel Enthusiast | ""You miss 100% of the shots you don't take""",,321,473,2012-01-08 21:19:50,458703677,"Minneapolis, MN",False,7030,8018
179,1290654049096916999,Like all important decisions. You consider all data. Some get more weight than others. Prime motives = Corona-Weather-Security-ETC. All can be a talking point with equal validity.,0,baltz526,voter,,1894,843,2009-02-24 19:27:41,21786314, oregon,False,4,45454
